# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/gender_googlenet_mnn",
#     "image": "/img_align_celeba/115735.jpg",
#     "hooks": "/temp/hook_config/gender_googlenet_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/gender_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/gender_googlenet_mnn_attack_results/115735_attacked",
#     "model_paths": [
#         "/temp/resources/models/gender_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.451761,inf,2.000000,False,1,6,scouting,"None","",5.61,6.12
2,403,40.405845,40.451761,2.000000,False,1,6,scouting,"None","",5.66,12.47
3,604,40.361299,40.405845,2.000000,False,1,6,scouting,"None","",5.53,18.68
4,805,40.315531,40.361299,2.000000,False,1,6,scouting,"None","",5.67,25.03
5,1006,40.268768,40.315531,2.000000,False,1,6,scouting,"None","",5.69,31.41
6,1207,40.217662,40.268768,2.000000,False,1,6,scouting,"None","",5.60,37.67
7,1408,40.171858,40.217662,2.000000,False,1,6,scouting,"None","",5.71,44.08
8,1609,40.121993,40.171858,2.000000,False,1,6,scouting,"None","",5.61,50.37
9,1810,40.067183,40.121993,2.000000,False,1,6,scouting,"None","",5.68,56.73
10,2011,30.051197,40.067183,2.000000,True,1,6,scouting,"None","{"0x2034": {"loss": 10.0, "satisfied": false}, "0x2040": {"loss": 10.0, "satisfied": false}, "0x2054": {"loss": 0.015798, "satisfied": false}, "0x2060": {"loss": 10.0, "satisfied": false}, "0x2070": {"loss": 0.0025, "satisfied": true}, "0x207c": {"loss": 0.032899, "satisfied": false}}",5.63,63.04
