iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.829216,4.76,5.21
2,403,20.820348,4.80,10.58
3,604,20.806107,4.77,15.92
4,805,20.797098,4.73,21.22
5,1006,20.790142,4.88,26.68
6,1207,24.712402,4.77,32.02
7,1408,25.028134,4.78,36.81
8,1609,24.667386,4.80,41.61
9,1810,24.642043,4.76,46.37
10,2011,24.610246,4.75,51.13
11,2212,24.588334,4.83,55.96
12,2413,24.569960,4.82,60.78
13,2614,24.542002,4.83,65.61
14,2815,24.523664,4.79,70.40
15,3016,24.504434,4.79,75.19
16,3217,24.486443,4.84,80.03
17,3418,24.467446,4.78,84.81
18,3619,24.443838,4.86,89.68
19,3820,24.421312,4.76,94.44
20,4021,24.401844,4.83,99.27
21,4222,24.382535,4.81,104.09
22,4423,24.354727,4.85,108.94
23,4624,24.329979,4.80,113.74
24,4825,24.304178,4.83,118.57
25,5026,24.282795,4.72,123.30
26,5227,24.254184,4.73,128.03
27,5428,24.229364,4.90,132.93
28,5629,24.209739,4.76,137.69
29,5830,24.175953,4.76,142.46
30,6031,24.150686,4.85,147.31
31,6232,24.115992,4.77,152.08
32,6433,24.074655,4.86,156.95
33,6634,24.039451,4.78,161.73
34,6835,23.997232,4.84,166.57
35,7036,23.948957,4.88,171.45
36,7237,23.909477,4.85,176.31
37,7438,23.864939,4.80,181.11
38,7639,23.839033,4.82,185.93
39,7840,23.801682,4.81,190.74
40,8041,23.777870,4.83,195.57
41,8242,23.754657,4.79,200.37
42,8443,23.729396,4.84,205.20
43,8644,23.705035,4.78,209.98
44,8845,23.689504,4.73,214.72
45,9046,23.670917,4.76,219.48
46,9247,23.653766,4.78,224.25
47,9448,23.639740,4.73,228.99
48,9649,23.612949,4.79,233.78
49,9850,23.596412,4.78,238.57
50,10051,23.593533,4.78,243.35
51,10252,23.568870,4.86,248.21
52,10453,23.548146,4.84,253.05
53,10654,23.539328,4.81,257.86
54,10855,23.519129,4.79,262.66
55,11056,23.502530,4.71,267.37
56,11257,23.485846,4.82,272.19
57,11458,23.467231,4.75,276.94
58,11659,23.454965,4.72,281.66
59,11860,23.432602,4.88,286.55
60,12061,23.416620,4.77,291.32
61,12262,23.402457,4.74,296.06
62,12463,23.392406,4.85,300.92
63,12664,23.373545,4.83,305.75
64,12865,23.362543,4.75,310.50
65,13066,23.347351,4.79,315.30
66,13267,23.340000,4.77,320.07
67,13468,23.333139,4.81,324.88
68,13669,23.313301,4.78,329.66
69,13870,23.298847,4.84,334.50
70,14071,23.290894,4.77,339.27
71,14272,23.274930,4.90,344.18
72,14473,23.264417,4.77,348.95
73,14674,23.258232,4.74,353.69
74,14875,23.241219,4.84,358.53
75,15076,23.227614,4.85,363.38
76,15277,23.218622,4.85,368.24
77,15478,23.203021,4.76,373.00
78,15679,23.185736,4.73,377.73
79,15880,23.173899,4.74,382.47
80,16081,23.167201,4.83,387.30
81,16282,23.155839,4.75,392.05
82,16483,23.146875,4.80,396.85
83,16684,23.136595,4.78,401.64
84,16885,23.119684,4.74,406.38
85,17086,23.109759,4.78,411.17
86,17287,23.098164,4.78,415.95
87,17488,23.086638,4.83,420.78
88,17689,23.075803,4.79,425.57
89,17890,23.064742,4.87,430.45
90,18091,23.051458,4.78,435.23
91,18292,23.038556,4.86,440.09
92,18493,23.036241,4.75,444.84
93,18694,23.023180,4.82,449.66
94,18895,23.005139,4.82,454.48
95,19096,22.994458,4.81,459.30
96,19297,22.985906,4.80,464.10
97,19498,22.973634,4.76,468.86
98,19699,22.965176,4.89,473.76
99,19900,22.950800,4.82,478.58
100,20101,22.947281,4.75,483.33
101,20302,22.941492,4.76,488.09
102,20503,22.938590,4.78,492.88
103,20704,22.926451,4.80,497.68
104,20905,22.923299,4.83,502.51
105,21106,22.909783,4.85,507.36
106,21307,22.905641,4.80,512.17
107,21508,22.895261,4.76,516.93
108,21709,22.888282,4.79,521.72
109,21910,22.885677,4.78,526.50
110,22111,22.863016,4.70,531.21
111,22312,22.856463,4.82,536.03
112,22513,22.845947,4.85,540.88
113,22714,22.837535,4.83,545.71
114,22915,22.831500,4.76,550.48
115,23116,22.818487,4.76,555.24
116,23317,22.808123,4.80,560.04
117,23518,22.798381,4.86,564.91
118,23719,22.787794,4.85,569.76
119,23920,22.780585,4.78,574.55
120,24121,22.767564,4.82,579.38
121,24322,22.759175,4.95,584.33
122,24523,22.746062,4.77,589.10
123,24724,22.730748,4.76,593.86
124,24925,22.723712,4.71,598.57
125,25126,22.712261,4.83,603.40
126,25327,22.698654,4.87,608.27
127,25528,22.684572,4.76,613.02
128,25729,22.681064,4.83,617.86
129,25930,22.661775,4.71,622.57
130,26131,22.653546,4.90,627.47
131,26332,22.643940,4.74,632.20
132,26533,22.632913,4.82,637.03
133,26734,22.624589,4.79,641.82
134,26935,22.619610,4.82,646.64
135,27136,22.606997,4.84,651.49
136,27337,22.595950,4.83,656.32
137,27538,22.598916,4.74,661.06
138,27739,22.587875,4.82,665.89
139,27940,22.574836,4.86,670.75
140,28141,22.567848,4.76,675.52
141,28342,22.560943,4.75,680.27
142,28543,22.552075,4.79,685.06
143,28744,22.535525,4.77,689.83
144,28945,22.528631,4.80,694.63
145,29146,22.518631,4.79,699.42
146,29347,22.517681,4.83,704.25
147,29548,22.498828,4.80,709.05
148,29749,22.487824,4.73,713.78
149,29950,22.479367,4.77,718.56
150,30151,22.459790,4.76,723.32
151,30352,22.448427,4.85,728.18
152,30553,22.449915,4.81,732.98
153,30754,22.429626,4.84,737.82
154,30955,22.424407,4.85,742.67
155,31156,22.413912,4.75,747.43
156,31357,22.405584,4.82,752.25
157,31558,22.392796,4.74,756.99
158,31759,22.388599,4.74,761.73
159,31960,22.376245,4.84,766.57
160,32161,22.357635,4.80,771.37
161,32362,22.352837,4.71,776.09
162,32563,22.332700,4.82,780.91
163,32764,22.324821,4.82,785.73
