# --- Attack Parameters ---
# {
#     "attack_type": "bandit",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n001441-0197_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 150,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 20.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_bandit_n001441-0197_01_20250911-005622",
#     "fd_eta": 0.1,
#     "prior_exploration": 0.1,
#     "prior_size": 32,
#     "prior_lr": 0.1,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,4,0.440963,0.093863,20.000000,False,0,1,static,"N/A","",3.61,5.24
2,7,0.409713,0.093863,20.000000,False,0,1,static,"N/A","",3.57,8.83
3,10,0.372906,0.093863,20.000000,False,0,1,static,"N/A","",3.57,12.41
4,13,0.356135,0.093863,20.000000,False,0,1,static,"N/A","",3.57,15.98
5,16,0.330819,0.093863,20.000000,False,0,1,static,"N/A","",3.59,19.59
6,19,0.308086,0.093863,20.000000,False,0,1,static,"N/A","",3.58,23.18
7,22,0.288165,0.093863,20.000000,False,0,1,static,"N/A","",3.55,26.74
8,25,0.298772,0.093863,20.000000,False,0,1,static,"N/A","",3.57,30.33
9,28,0.297907,0.093863,20.000000,False,0,1,static,"N/A","",3.58,33.92
10,31,0.293645,0.093863,20.000000,False,0,1,static,"N/A","",3.58,37.51
11,34,0.296911,0.093863,20.000000,False,0,1,static,"N/A","",3.56,41.09
12,37,0.299367,0.093863,20.000000,False,0,1,static,"N/A","",3.58,44.68
13,40,0.286313,0.093863,20.000000,False,0,1,static,"N/A","",3.57,48.26
14,43,0.278651,0.093863,20.000000,False,0,1,static,"N/A","",3.59,51.86
15,46,0.262688,0.093863,20.000000,False,0,1,static,"N/A","",3.55,55.42
16,49,0.262051,0.093863,20.000000,False,0,1,static,"N/A","",3.58,59.01
17,52,0.260058,0.093863,20.000000,False,0,1,static,"N/A","",3.55,62.58
18,55,0.265797,0.093863,20.000000,False,0,1,static,"N/A","",3.56,66.15
19,58,0.272609,0.093863,20.000000,False,0,1,static,"N/A","",3.54,69.71
