# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/083501.jpg",
#     "hooks": "/temp/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/age_googlenet_mnn_attack_results/083501_attacked",
#     "model_paths": [
#         "/temp/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.896545,inf,5.000000,False,1,6,scouting,"None","",5.90,6.47
2,403,40.874353,40.896545,5.000000,False,1,6,scouting,"None","",5.82,13.07
3,604,40.847778,40.874353,5.000000,False,1,6,scouting,"None","",5.86,19.73
4,805,40.817118,40.847778,5.000000,False,1,6,scouting,"None","",5.79,26.30
5,1006,40.784319,40.817118,5.000000,False,1,6,scouting,"None","",5.73,32.80
6,1207,40.746484,40.784319,5.000000,False,1,6,scouting,"None","",5.81,39.39
7,1408,40.705176,40.746484,5.000000,False,1,6,scouting,"None","",5.81,45.97
8,1609,40.668788,40.705176,5.000000,False,1,6,scouting,"None","",5.76,52.50
9,1810,40.632735,40.668788,5.000000,False,1,6,scouting,"None","",5.77,59.05
10,2011,40.600639,40.632735,5.000000,False,1,6,scouting,"None","",5.82,65.64
11,2212,46.829719,40.600639,5.000000,False,1,6,focused_fire,"0x233c","",5.79,72.22
12,2413,46.491096,40.600639,5.000000,False,1,6,focused_fire,"0x233c","",5.82,78.04
13,2614,46.193741,40.600639,5.000000,False,1,6,focused_fire,"0x233c","",5.78,83.83
14,2815,45.894526,40.600639,5.000000,False,1,6,focused_fire,"0x233c","",5.89,89.72
15,3016,45.631449,40.600639,5.000000,False,1,6,focused_fire,"0x233c","",5.78,95.51
16,3217,45.377696,40.600639,5.000000,False,1,6,focused_fire,"0x233c","",5.76,101.27
