iteration,total_queries,loss,iter_time_s,total_time_s
1,202,78.844747,4.72,5.17
2,403,82.124860,4.79,10.51
3,604,81.568403,4.64,15.15
4,805,80.644556,4.64,19.79
5,1006,79.706987,4.67,24.46
6,1207,80.144499,4.64,29.11
7,1408,78.816404,4.65,33.76
8,1609,78.286436,4.71,39.02
9,1810,77.719992,4.77,44.34
10,2011,76.243375,4.73,49.63
11,2212,221.213305,4.63,54.80
12,2413,219.104960,4.71,59.51
13,2614,200.466906,4.63,64.15
14,2815,198.984027,4.71,68.86
15,3016,196.925486,4.66,73.51
16,3217,193.991015,4.66,78.18
17,3418,191.903155,4.68,82.86
18,3619,189.989749,4.65,87.51
19,3820,186.492136,4.72,92.23
20,4021,183.867617,4.68,96.92
21,4222,181.305834,4.67,101.59
22,4423,175.286517,4.65,106.24
23,4624,171.107295,4.67,110.92
24,4825,166.131884,4.73,115.65
25,5026,161.438181,4.63,120.28
26,5227,157.021701,4.62,124.91
27,5428,152.002573,4.66,129.58
28,5629,148.311648,4.73,134.31
29,5830,145.783305,4.66,138.97
30,6031,139.439707,4.66,143.63
31,6232,132.854594,4.60,148.24
32,6433,130.262988,4.64,152.88
33,6634,125.570635,4.62,157.50
34,6835,119.231902,4.61,162.12
35,7036,112.655669,4.64,166.77
36,7237,202.889712,4.63,171.40
37,7438,104.278651,4.70,176.10
38,7639,100.061538,4.68,180.78
39,7840,94.616198,4.62,185.40
40,8041,89.473098,4.66,190.06
41,8242,84.690234,4.76,194.82
42,8443,82.462927,4.64,199.46
43,8644,79.491629,4.64,204.10
44,8845,195.539126,4.67,208.77
45,9046,70.924170,4.75,213.52
46,9247,68.065573,4.61,218.67
47,9448,64.582255,4.67,223.88
48,9649,61.161044,4.64,229.08
49,9850,56.568655,4.71,234.33
50,10051,53.044425,4.71,239.60
51,10252,30.228045,4.75,244.91
52,10453,30.222660,4.67,250.12
53,10654,30.220595,4.73,255.41
54,10855,30.214244,4.68,260.66
55,11056,30.205629,4.78,265.99
56,11257,30.201547,4.72,271.26
57,11458,30.192022,4.65,276.48
58,11659,30.184737,4.60,281.62
59,11860,31.052903,4.67,286.85
60,12061,30.971192,4.70,291.55
61,12262,30.891423,4.67,296.22
62,12463,30.831595,4.76,300.99
63,12664,30.773193,4.68,305.67
64,12865,30.696741,4.73,310.40
65,13066,30.638725,4.78,315.18
66,13267,120.131996,4.63,319.80
67,13468,120.405172,4.65,324.46
68,13669,120.897531,4.61,329.07
69,13870,120.230277,4.76,333.83
70,14071,30.376068,4.75,338.58
71,14272,30.320187,4.71,343.30
72,14473,30.250428,4.80,348.10
73,14674,30.180054,4.65,352.76
74,14875,30.135775,4.65,357.95
75,15076,30.100132,4.69,363.19
76,15277,20.705167,4.86,368.61
77,15478,20.688662,4.84,374.03
78,15679,20.684318,4.75,379.35
79,15880,20.677558,4.74,384.67
80,16081,20.672188,4.81,390.05
81,16282,20.667305,4.74,395.36
82,16483,20.655521,4.84,400.78
83,16684,20.642189,4.83,406.19
84,16885,23.766332,4.70,411.46
85,17086,23.665725,4.75,416.21
86,17287,23.616839,4.67,420.88
87,17488,23.533666,4.93,425.81
88,17689,23.458045,4.76,430.57
89,17890,140.091438,4.73,435.30
90,18091,23.219771,4.78,440.08
91,18292,23.133212,4.81,444.89
92,18493,23.011460,4.75,449.64
93,18694,22.896080,4.76,454.41
94,18895,22.781838,4.83,459.24
95,19096,22.701262,4.80,464.05
96,19297,22.599363,4.72,468.77
97,19498,22.585813,4.87,473.64
98,19699,22.528282,4.77,478.41
99,19900,22.403622,4.78,483.19
100,20101,22.358658,4.74,487.94
101,20302,22.287221,4.79,492.73
102,20503,22.210921,4.80,497.53
103,20704,22.176469,4.78,502.32
104,20905,22.110058,4.77,507.09
105,21106,22.040622,4.71,511.80
106,21307,21.987007,4.82,516.63
107,21508,21.907820,4.75,521.38
108,21709,21.866060,4.78,526.16
109,21910,21.835405,4.81,530.97
110,22111,21.800382,4.79,535.76
111,22312,21.763916,4.77,540.54
112,22513,21.702656,4.81,545.35
113,22714,21.665776,4.77,550.12
114,22915,21.630171,4.77,554.89
115,23116,21.568957,4.76,559.65
116,23317,21.527549,4.69,564.34
117,23518,140.118772,4.79,569.14
118,23719,21.450466,4.76,573.90
119,23920,21.399846,4.82,578.72
120,24121,21.353217,4.77,583.50
121,24322,21.325409,4.72,588.22
122,24523,21.269397,4.74,592.96
123,24724,21.240978,4.78,597.74
124,24925,21.215666,4.87,602.62
125,25126,21.187201,4.73,607.35
126,25327,21.137710,4.75,612.09
127,25528,21.132680,4.75,616.84
128,25729,21.087905,4.75,621.60
129,25930,21.036240,4.79,626.40
130,26131,21.006794,4.76,631.16
131,26332,20.991464,4.75,635.92
132,26533,20.972991,4.70,640.62
133,26734,20.947600,4.81,645.43
134,26935,20.933950,4.85,650.28
135,27136,20.929636,4.72,655.00
136,27337,20.905850,4.79,659.79
137,27538,20.899389,4.71,664.51
138,27739,20.879410,4.73,669.24
139,27940,20.872424,4.73,673.97
140,28141,20.842785,4.79,678.76
141,28342,20.829306,4.75,683.52
142,28543,20.832515,4.69,688.21
143,28744,20.782515,4.85,693.06
144,28945,20.752962,4.70,697.76
145,29146,20.785314,4.77,702.54
146,29347,20.753174,4.80,707.34
147,29548,20.785397,4.76,712.10
148,29749,20.757616,4.73,716.84
149,29950,20.724514,4.80,721.64
150,30151,20.728430,4.77,726.41
151,30352,20.745891,4.73,731.15
152,30553,140.132053,4.78,735.93
153,30754,20.712778,4.85,740.78
154,30955,20.665306,4.82,745.60
155,31156,20.667183,4.81,750.41
156,31357,20.666740,4.74,755.15
157,31558,189.070119,4.74,759.89
158,31759,20.679968,4.77,764.66
159,31960,20.622460,4.77,769.43
160,32161,20.616143,4.79,774.79
161,32362,20.630885,4.77,780.13
162,32563,20.608126,4.82,784.95
163,32764,20.568448,4.87,790.40
164,32965,20.573986,4.84,795.82
165,33166,20.559981,4.85,800.67
166,33367,20.532286,4.80,806.04
167,33568,20.518751,4.81,811.42
168,33769,20.508172,4.85,816.85
169,33970,20.521047,4.72,822.15
170,34171,20.519424,4.76,826.91
171,34372,20.490512,4.78,831.69
172,34573,20.464343,4.81,837.07
173,34774,20.450123,4.81,842.46
174,34975,20.426807,4.79,847.82
175,35176,189.565111,4.74,853.14
176,35377,20.417713,4.80,857.94
177,35578,20.416822,4.77,863.29
178,35779,20.405769,4.76,868.63
179,35980,20.391102,4.89,874.08
180,36181,20.394026,4.70,879.35
181,36382,20.366713,4.85,884.21
182,36583,20.390958,4.67,889.44
183,36784,20.353040,4.76,894.20
184,36985,20.342929,4.72,899.49
185,37186,140.375709,4.74,904.81
186,37387,20.336297,4.76,909.57
187,37588,20.323372,4.79,914.93
188,37789,20.312405,4.71,920.22
189,37990,20.315367,4.76,925.55
190,38191,20.299988,4.81,930.36
191,38392,20.278240,4.73,935.66
192,38593,20.274145,4.78,941.02
193,38794,20.271824,4.75,946.34
194,38995,20.267743,4.71,951.63
195,39196,20.249413,4.88,957.10
196,39397,20.230855,4.81,962.48
197,39598,140.184020,4.75,967.81
198,39799,140.491563,4.76,972.58
199,40000,20.205272,4.78,977.35
200,40201,140.316583,4.80,982.73
201,40402,140.060704,4.68,987.41
202,40603,20.182424,4.73,992.15
203,40804,20.165849,4.76,997.50
204,41005,20.146834,4.74,1002.81
205,41206,20.143284,4.84,1008.23
206,41407,20.120878,4.78,1013.60
207,41608,20.120135,4.75,1018.92
208,41809,20.111678,4.78,1024.29
209,42010,20.086001,4.77,1029.63
210,42211,20.077255,4.75,1034.96
211,42412,20.064888,4.85,1040.39
212,42613,10.286546,4.79,1045.75
213,42814,10.273304,4.75,1051.08
214,43015,10.260921,4.77,1056.42
215,43216,10.235249,4.83,1061.82
216,43417,10.227542,4.82,1067.22
217,43618,10.180511,4.71,1072.51
218,43819,10.177886,4.85,1077.93
219,44020,10.173820,4.80,1083.31
220,44221,10.633163,4.81,1088.70
221,44422,10.466458,4.81,1093.51
222,44623,10.333608,4.83,1098.35
223,44824,70.033379,4.83,1103.19
224,45025,10.177913,4.76,1107.95
225,45226,10.123125,4.73,1112.69
226,45427,0.059800,4.77,1118.04
