# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/emotion_ferplus_mnn",
#     "image": "/img_align_celeba/084010.jpg",
#     "hooks": "/temp/hook_config/emotion_ferplus_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/emotion_ferplus.mnn"
#     ],
#     "models": null,
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/emotion_ferplus_mnn_attack_results/084010_attacked",
#     "model_paths": [
#         "/temp/resources/models/emotion_ferplus.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,10.468516,inf,2.000000,False,0,2,scouting,"None","",5.78,6.30
2,403,10.430559,10.468516,2.000000,False,0,2,scouting,"None","",5.75,12.75
3,604,10.378466,10.430559,2.000000,False,0,2,scouting,"None","",5.77,19.23
4,805,10.330692,10.378466,2.000000,False,0,2,scouting,"None","",5.75,25.66
5,1006,10.276783,10.330692,2.000000,False,0,2,scouting,"None","",5.82,32.19
6,1207,10.222089,10.276783,2.000000,False,0,2,scouting,"None","",5.74,38.63
7,1408,10.164803,10.222089,2.000000,False,0,2,scouting,"None","",5.86,45.18
8,1609,10.106704,10.164803,2.000000,False,0,2,scouting,"None","",5.77,51.65
9,1810,0.177558,10.106704,2.000000,False,0,2,scouting,"None","",5.65,58.01
10,2011,0.074611,0.177558,2.000000,False,1,2,scouting,"None","",5.79,64.50
11,2212,0.234557,0.074611,2.000000,True,1,2,focused_fire,"0x223c","{"0x2224": {"loss": 0.0, "satisfied": true}, "0x223c": {"loss": 0.019546, "satisfied": false}}",5.77,70.97
