iteration,total_queries,loss,iter_time_s,total_time_s
1,202,30.033413,4.67,5.14
2,403,30.030771,4.74,10.42
3,604,30.021646,4.60,15.56
4,805,30.016273,4.70,20.81
5,1006,30.022611,4.68,26.05
6,1207,30.163673,4.72,30.77
7,1408,30.076372,4.69,35.47
8,1609,20.724523,4.70,40.18
9,1810,20.735001,4.69,45.44
10,2011,20.708873,4.78,50.22
11,2212,20.685602,4.76,55.55
12,2413,20.675706,4.71,60.84
13,2614,20.674720,4.85,66.27
14,2815,20.672905,4.81,71.65
15,3016,20.668086,4.77,77.00
16,3217,23.987207,4.77,82.34
17,3418,23.959078,4.78,87.12
18,3619,23.927351,4.88,92.00
19,3820,23.865603,4.76,96.77
20,4021,24.109456,4.72,101.49
21,4222,23.780504,4.85,106.34
22,4423,23.738395,4.74,111.09
23,4624,23.707326,4.87,115.96
24,4825,23.672343,4.74,120.70
25,5026,23.633604,4.77,125.47
26,5227,23.579791,4.76,130.24
27,5428,23.517364,4.79,135.03
28,5629,23.458048,4.73,139.77
29,5830,23.413104,4.88,144.65
30,6031,23.374722,4.72,149.38
31,6232,23.341151,4.85,154.23
32,6433,23.290904,4.87,159.10
33,6634,23.246281,4.80,163.90
34,6835,23.215696,4.66,168.56
35,7036,23.187385,4.82,173.39
36,7237,23.164275,4.77,178.16
37,7438,23.131066,4.80,182.97
38,7639,23.110237,4.77,187.74
39,7840,23.076245,4.70,192.44
40,8041,23.049827,4.78,197.22
41,8242,23.016400,4.74,201.96
42,8443,22.997079,4.79,206.76
43,8644,22.977160,4.80,211.56
44,8845,22.938718,4.74,216.31
45,9046,22.905650,4.78,221.10
46,9247,22.872275,4.74,225.83
47,9448,22.845910,4.75,230.58
48,9649,22.815651,4.71,235.30
49,9850,22.778225,4.74,240.04
50,10051,22.755003,4.75,244.79
51,10252,22.722865,4.78,249.57
52,10453,22.702004,4.77,254.34
53,10654,22.671827,4.78,259.12
54,10855,22.642569,4.74,263.87
55,11056,22.607213,4.76,268.63
56,11257,22.586443,4.74,273.37
57,11458,22.554918,4.80,278.18
58,11659,22.539049,4.70,282.88
59,11860,22.510441,4.80,287.68
60,12061,22.490874,4.72,292.41
61,12262,22.451470,4.67,297.08
62,12463,22.415049,4.75,301.83
63,12664,22.379298,4.79,306.62
64,12865,22.347484,4.77,311.39
65,13066,22.320021,4.73,316.12
66,13267,22.291474,4.72,320.85
67,13468,22.243642,4.73,325.58
68,13669,22.235412,4.70,330.28
69,13870,22.195247,4.65,334.94
70,14071,22.168400,4.80,339.74
71,14272,22.136042,4.73,344.48
72,14473,22.127881,4.83,349.31
73,14674,22.087734,4.80,354.11
74,14875,22.063418,4.82,358.93
