iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.517107,4.81,5.27
2,403,20.490762,4.88,10.75
3,604,20.481205,4.80,16.14
4,805,20.468155,4.91,21.64
5,1006,20.455386,4.80,27.03
6,1207,22.659003,4.77,32.39
7,1408,22.598926,4.83,37.22
8,1609,22.528914,4.89,42.11
9,1810,22.460297,4.81,46.93
10,2011,22.410675,4.85,51.78
11,2212,22.362318,4.87,56.65
12,2413,22.310547,4.80,61.45
13,2614,22.246391,4.89,66.34
14,2815,22.191399,4.81,71.15
15,3016,22.130068,4.85,76.00
16,3217,22.073443,4.90,80.90
17,3418,22.015785,4.87,85.77
18,3619,21.968564,4.78,90.56
19,3820,21.916791,4.91,95.47
20,4021,21.866557,4.82,100.29
21,4222,21.814352,4.76,105.05
22,4423,21.763448,4.84,109.90
23,4624,21.717545,4.81,114.71
24,4825,21.662975,4.84,119.55
25,5026,21.612574,4.83,124.39
26,5227,21.561877,4.83,129.21
27,5428,21.519593,4.87,134.08
28,5629,21.480951,4.84,138.93
29,5830,21.446533,4.91,143.84
30,6031,21.403025,4.81,148.65
31,6232,21.364511,4.87,153.52
32,6433,21.325016,4.76,158.29
33,6634,21.288894,4.80,163.09
34,6835,21.249085,4.80,167.89
35,7036,21.209819,4.77,172.66
36,7237,21.174691,4.74,177.41
37,7438,21.130465,4.80,182.21
38,7639,21.104004,4.85,187.06
39,7840,21.060911,4.84,191.91
40,8041,21.027208,4.82,196.73
41,8242,20.995105,4.85,201.58
42,8443,20.966143,4.81,206.39
43,8644,20.931552,4.84,211.23
44,8845,20.904167,4.83,216.07
45,9046,20.874996,4.82,220.89
46,9247,20.853008,4.87,225.76
47,9448,20.825315,4.80,230.56
48,9649,20.792827,4.89,235.45
49,9850,20.763213,4.79,240.24
50,10051,20.738777,4.83,245.08
51,10252,20.711860,4.87,249.95
52,10453,20.688968,4.82,254.77
53,10654,20.652942,4.88,259.65
54,10855,20.634054,4.89,264.54
55,11056,20.617327,4.84,269.38
56,11257,20.596843,4.92,274.30
57,11458,20.573382,4.82,279.11
58,11659,20.556490,4.78,283.90
59,11860,20.535528,4.85,288.75
60,12061,20.515553,4.95,293.70
61,12262,20.497623,4.89,298.59
62,12463,20.478235,4.84,303.44
63,12664,20.454939,4.85,308.29
64,12865,20.439242,4.81,313.70
65,13066,20.412011,4.81,319.11
66,13267,20.393160,4.81,324.51
67,13468,20.371935,4.82,329.91
68,13669,20.362800,4.79,335.31
69,13870,20.350925,4.81,340.71
70,14071,20.334684,4.82,346.14
71,14272,20.321744,4.89,351.62
72,14473,20.309558,4.79,357.01
73,14674,20.293459,4.89,362.49
74,14875,20.279194,4.77,367.85
75,15076,20.258099,4.84,373.28
76,15277,20.252437,4.78,378.66
77,15478,20.237779,4.86,384.11
78,15679,20.233780,4.87,389.57
79,15880,20.216996,4.85,395.01
80,16081,20.192761,4.93,400.55
81,16282,20.179429,4.81,405.95
82,16483,20.164677,4.90,411.44
83,16684,20.153389,4.80,416.82
84,16885,20.140041,4.82,422.24
85,17086,20.125211,4.81,427.65
86,17287,20.111992,4.81,433.05
87,17488,20.102496,4.85,438.49
88,17689,20.088121,4.86,443.93
89,17890,20.076720,4.85,449.38
90,18091,20.061264,4.83,454.80
91,18292,10.526309,4.90,460.30
92,18493,10.501865,4.89,465.78
93,18694,10.471570,4.89,471.27
94,18895,10.400430,4.83,476.69
95,19096,10.320182,4.80,482.08
96,19297,10.251770,4.83,487.51
97,19498,10.193747,4.93,493.02
98,19699,10.118888,4.87,498.49
99,19900,10.265980,4.82,503.91
100,20101,0.062544,4.84,508.75
