# --- Attack Parameters ---
# {
#     "attack_type": "spsa",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n002094-0141_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 150,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 15.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_spsa_n002094-0141_01_20250911-135241",
#     "spsa_grad_samples": 32,
#     "spsa_c": 0.1,
#     "spsa_c_gamma": 0.101,
#     "spsa_A": 20.0,
#     "use_signed_grad": false,
#     "use_gradient_normalization": false,
#     "grad_smoothing_samples": 1,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "resize_dim": 0,
#     "attack_y_channel_only": false,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,66,0.202809,0.152954,15.000000,False,0,1,static,"N/A","",9.24,10.97
2,131,0.201689,0.152954,15.000000,False,0,1,static,"N/A","",9.26,20.24
3,196,0.202663,0.152954,15.000000,False,0,1,static,"N/A","",9.28,29.53
4,261,0.201234,0.152954,15.000000,False,0,1,static,"N/A","",9.27,38.81
5,326,0.201832,0.152954,15.000000,False,0,1,static,"N/A","",9.21,48.04
6,391,0.196727,0.152954,15.000000,False,0,1,static,"N/A","",9.17,57.22
7,456,0.193803,0.152954,15.000000,False,0,1,static,"N/A","",9.26,66.49
8,521,0.190641,0.152954,15.000000,False,0,1,static,"N/A","",9.25,75.75
9,586,0.188581,0.152954,15.000000,False,0,1,static,"N/A","",9.32,85.08
10,651,0.185104,0.152954,15.000000,False,0,1,static,"N/A","",9.23,94.33
11,716,0.180338,0.152954,15.000000,False,0,1,static,"N/A","",9.23,103.57
12,781,0.176205,0.152954,15.000000,False,0,1,static,"N/A","",9.11,112.69
13,846,0.171071,0.152954,15.000000,False,0,1,static,"N/A","",9.24,121.94
14,911,0.165957,0.152954,15.000000,False,0,1,static,"N/A","",9.22,131.17
15,976,0.163326,0.152954,15.000000,False,0,1,static,"N/A","",9.23,140.42
16,1041,0.158434,0.152954,15.000000,False,0,1,static,"N/A","",9.24,149.67
17,1106,0.154904,0.152954,15.000000,False,0,1,static,"N/A","",9.26,158.95
18,1171,0.154260,0.152954,15.000000,False,0,1,static,"N/A","",9.18,168.15
19,1236,0.151937,0.152954,15.000000,False,0,1,static,"N/A","",9.18,177.34
20,1301,0.151297,0.151937,15.000000,False,0,1,static,"N/A","",9.20,186.57
21,1366,0.148697,0.151297,15.000000,False,0,1,static,"N/A","",9.26,195.85
22,1431,0.146560,0.148697,15.000000,False,0,1,static,"N/A","",9.17,205.05
23,1496,0.144311,0.146560,15.000000,False,0,1,static,"N/A","",9.21,214.28
24,1561,0.140993,0.144311,15.000000,False,0,1,static,"N/A","",9.26,223.56
25,1626,0.137041,0.140993,15.000000,False,0,1,static,"N/A","",9.18,232.77
26,1691,0.136747,0.137041,15.000000,False,0,1,static,"N/A","",9.14,241.94
27,1756,0.135169,0.136747,15.000000,False,0,1,static,"N/A","",9.17,251.14
28,1821,0.135155,0.135169,15.000000,False,0,1,static,"N/A","",9.19,260.35
29,1886,0.134331,0.135155,15.000000,False,0,1,static,"N/A","",9.16,269.53
30,1951,0.133486,0.134331,15.000000,False,0,1,static,"N/A","",9.21,278.77
31,2016,0.134664,0.133486,15.000000,False,0,1,static,"N/A","",9.14,287.94
32,2081,0.132664,0.133486,15.000000,False,0,1,static,"N/A","",9.22,297.17
33,2146,0.129176,0.132664,15.000000,False,0,1,static,"N/A","",9.16,306.36
34,2211,0.127546,0.129176,15.000000,False,0,1,static,"N/A","",9.15,315.53
35,2276,0.123020,0.127546,15.000000,False,0,1,static,"N/A","",9.11,324.67
36,2341,0.119281,0.123020,15.000000,False,0,1,static,"N/A","",9.13,333.83
37,2406,0.116728,0.119281,15.000000,False,0,1,static,"N/A","",9.17,343.02
38,2471,0.115285,0.116728,15.000000,False,0,1,static,"N/A","",9.23,352.28
39,2536,0.114887,0.115285,15.000000,False,0,1,static,"N/A","",9.18,361.49
40,2601,0.113548,0.114887,15.000000,False,0,1,static,"N/A","",9.13,370.65
41,2666,0.111951,0.113548,15.000000,False,0,1,static,"N/A","",9.23,379.90
42,2731,0.110803,0.111951,15.000000,False,0,1,static,"N/A","",9.19,389.12
43,2796,0.109768,0.110803,15.000000,False,0,1,static,"N/A","",9.13,398.27
44,2861,0.110912,0.109768,15.000000,False,0,1,static,"N/A","",9.23,407.53
45,2926,0.110017,0.109768,15.000000,False,0,1,static,"N/A","",9.08,416.62
46,2991,0.108843,0.109768,15.000000,False,0,1,static,"N/A","",9.18,425.81
47,3056,0.110118,0.108843,15.000000,False,0,1,static,"N/A","",9.22,435.05
48,3121,0.111060,0.108843,15.000000,False,0,1,static,"N/A","",9.18,444.24
49,3186,0.111681,0.108843,15.000000,False,0,1,static,"N/A","",9.21,453.47
50,3251,0.114070,0.108843,15.000000,False,0,1,static,"N/A","",9.22,462.69
51,3316,0.116577,0.108843,14.550000,False,0,1,static,"N/A","",9.13,471.84
52,3381,0.121081,0.108843,14.550000,False,0,1,static,"N/A","",9.15,481.00
53,3446,0.123420,0.108843,14.550000,False,0,1,static,"N/A","",9.23,490.24
54,3511,0.126578,0.108843,14.550000,False,0,1,static,"N/A","",9.12,499.37
55,3576,0.132418,0.108843,14.550000,False,0,1,static,"N/A","",9.14,508.52
56,3641,0.131594,0.108843,14.550000,False,0,1,static,"N/A","",9.22,517.76
57,3706,0.135146,0.108843,14.550000,False,0,1,static,"N/A","",9.14,526.91
58,3771,0.135954,0.108843,14.550000,False,0,1,static,"N/A","",9.10,536.02
59,3836,0.138143,0.108843,14.550000,False,0,1,static,"N/A","",9.17,545.21
60,3901,0.142755,0.108843,14.550000,False,0,1,static,"N/A","",9.17,554.39
61,3966,0.147399,0.108843,14.550000,False,0,1,static,"N/A","",9.17,563.58
62,4031,0.150931,0.108843,14.550000,False,0,1,static,"N/A","",9.18,572.78
63,4096,0.150644,0.108843,14.550000,False,0,1,static,"N/A","",9.17,581.96
64,4161,0.156094,0.108843,14.550000,False,0,1,static,"N/A","",9.22,591.20
65,4226,0.162096,0.108843,14.550000,False,0,1,static,"N/A","",9.17,600.38
66,4291,0.160296,0.108843,14.550000,False,0,1,static,"N/A","",9.15,609.54
