iteration,total_queries,loss,iter_time_s,total_time_s
1,202,30.139977,4.66,5.10
2,403,30.136237,4.73,10.39
3,604,30.062227,4.73,15.67
4,805,30.077935,4.69,20.91
5,1006,30.051790,4.73,25.65
6,1207,30.298341,4.66,30.86
7,1408,30.253987,4.70,35.56
8,1609,30.166567,4.62,40.18
9,1810,30.381699,4.72,44.91
10,2011,20.728407,4.76,49.67
11,2212,20.681308,4.83,55.08
12,2413,20.682416,4.82,60.48
13,2614,20.679709,4.74,65.22
14,2815,20.670875,4.83,70.62
15,3016,20.667679,4.80,76.00
16,3217,20.663076,4.77,81.34
17,3418,20.657071,4.80,86.71
18,3619,23.891140,4.78,92.07
19,3820,23.849690,4.78,96.86
20,4021,23.799029,4.78,101.64
21,4222,23.760391,4.81,106.45
22,4423,23.731969,4.83,111.29
23,4624,23.693582,4.85,116.14
24,4825,23.657117,4.79,120.93
25,5026,23.624669,4.82,125.75
26,5227,23.593348,4.82,130.57
27,5428,23.564891,4.86,135.44
28,5629,23.528784,4.73,140.17
29,5830,23.479583,4.79,144.97
30,6031,23.417777,4.82,149.79
31,6232,23.360879,4.76,154.55
32,6433,23.328279,4.76,159.32
33,6634,23.285409,4.71,164.03
34,6835,23.248649,4.80,168.83
35,7036,23.218206,4.81,173.64
36,7237,23.185872,4.76,178.40
37,7438,23.146829,4.72,183.12
38,7639,23.115461,4.82,187.94
39,7840,23.080684,4.76,192.70
40,8041,23.050950,4.77,197.48
41,8242,23.006025,4.82,202.31
42,8443,22.975196,4.78,207.09
43,8644,22.931546,4.80,211.89
44,8845,22.889924,4.83,216.73
45,9046,22.861219,4.77,221.50
46,9247,22.817445,4.85,226.35
47,9448,22.778809,4.90,231.26
48,9649,22.755382,4.75,236.01
49,9850,22.712095,4.83,240.85
50,10051,22.671579,4.79,245.64
51,10252,22.634714,4.84,250.49
52,10453,22.610824,4.79,255.28
53,10654,22.578536,4.80,260.08
54,10855,22.556516,4.83,264.91
55,11056,22.528207,4.78,269.69
56,11257,22.495940,4.81,274.50
57,11458,22.468099,4.82,279.33
58,11659,22.437783,4.74,284.07
59,11860,22.395672,4.87,288.94
60,12061,22.366945,4.86,293.80
61,12262,22.345729,4.83,298.63
62,12463,22.302899,4.76,303.39
63,12664,22.277258,4.81,308.20
64,12865,22.248762,4.85,313.05
65,13066,22.214787,4.81,317.86
66,13267,22.194376,4.74,322.60
67,13468,22.159102,4.83,327.43
68,13669,22.128266,4.80,332.24
69,13870,22.107097,4.73,336.97
70,14071,22.089527,4.81,341.78
71,14272,22.073183,4.84,346.62
72,14473,22.028735,4.75,351.37
73,14674,22.019851,4.76,356.14
74,14875,21.996133,4.86,361.00
75,15076,21.986135,4.72,365.72
76,15277,21.955019,4.77,370.49
77,15478,21.936427,4.79,375.29
78,15679,21.919723,4.91,380.19
79,15880,21.903916,4.83,385.02
80,16081,21.889601,4.78,389.81
81,16282,21.872170,4.78,394.58
82,16483,21.854581,4.84,399.43
83,16684,21.844480,4.80,404.23
84,16885,21.831840,4.86,409.09
85,17086,21.817037,4.78,413.88
86,17287,21.801060,4.83,418.71
87,17488,21.785547,4.79,423.50
88,17689,21.768688,4.81,428.31
89,17890,21.748237,4.80,433.11
90,18091,21.740845,4.82,437.93
91,18292,21.720811,4.86,442.79
92,18493,21.704302,4.90,447.69
93,18694,21.704161,4.84,452.53
94,18895,21.683103,4.79,457.32
95,19096,21.670303,4.81,462.13
96,19297,21.660938,4.77,466.91
97,19498,21.644562,4.73,471.64
98,19699,21.633884,4.79,476.43
99,19900,21.624111,4.86,481.29
100,20101,21.611263,4.96,486.25
101,20302,21.596491,4.83,491.08
102,20503,21.581972,4.76,495.85
103,20704,21.567815,4.83,500.68
104,20905,21.549719,4.81,505.50
105,21106,21.530315,4.81,510.31
106,21307,21.509315,4.83,515.13
107,21508,21.508080,4.86,519.99
108,21709,21.493387,4.74,524.74
109,21910,21.476656,4.85,529.59
110,22111,21.459391,4.77,534.37
111,22312,21.450961,4.79,539.16
112,22513,21.438677,4.88,544.04
113,22714,21.429855,4.80,548.84
114,22915,21.415444,4.79,553.64
115,23116,21.398043,4.84,558.48
116,23317,21.394236,4.80,563.28
117,23518,21.383959,4.78,568.07
118,23719,21.375642,4.81,572.88
119,23920,21.372516,4.80,577.69
120,24121,21.364138,4.85,582.54
121,24322,21.354185,4.81,587.35
122,24523,21.348265,4.78,592.14
123,24724,21.326516,4.92,597.05
124,24925,21.323134,4.84,601.89
125,25126,21.311728,4.84,606.74
126,25327,21.294907,4.95,611.69
127,25528,21.284225,4.80,616.49
128,25729,21.290804,4.82,621.32
129,25930,21.270176,4.79,626.10
130,26131,21.256346,4.83,630.94
131,26332,21.250667,4.77,635.71
132,26533,21.250543,4.83,640.54
133,26734,21.242500,4.86,645.40
134,26935,21.232517,4.80,650.21
135,27136,21.229681,4.83,655.04
136,27337,21.220588,4.82,659.86
137,27538,21.207157,4.86,664.72
138,27739,21.197479,4.79,669.51
139,27940,21.175895,4.88,674.40
140,28141,21.191174,4.83,679.23
141,28342,21.159261,4.80,684.03
142,28543,21.159988,4.86,688.90
