iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.745545,4.77,5.22
2,403,20.737964,4.83,10.63
3,604,20.729027,4.75,15.94
4,805,20.723112,4.73,21.26
5,1006,20.714253,4.75,26.58
6,1207,24.256079,4.77,31.94
7,1408,24.181407,4.75,36.69
8,1609,24.617200,4.74,41.43
9,1810,24.113444,4.83,46.26
10,2011,24.081502,4.79,51.05
11,2212,24.034269,4.72,55.77
12,2413,23.995524,4.88,60.65
13,2614,23.959239,4.74,65.39
14,2815,23.915949,4.80,70.19
15,3016,23.879357,4.71,74.90
16,3217,23.832205,4.76,79.66
17,3418,23.774396,4.80,84.46
18,3619,23.727070,4.65,89.11
19,3820,23.677584,4.83,93.95
20,4021,23.639008,4.72,98.67
21,4222,23.597743,4.75,103.42
22,4423,23.560257,4.78,108.20
23,4624,23.518109,4.75,112.96
24,4825,23.470359,4.75,117.71
25,5026,23.431889,4.76,122.48
26,5227,23.390654,4.73,127.21
27,5428,23.372316,4.78,132.00
28,5629,23.343168,4.82,136.81
29,5830,23.322581,4.85,141.67
30,6031,23.288695,4.81,146.48
31,6232,23.257634,4.79,151.27
32,6433,23.221159,4.77,156.05
33,6634,23.185611,4.78,160.83
34,6835,23.153179,4.79,165.62
35,7036,23.111402,4.77,170.40
36,7237,23.074505,4.82,175.22
37,7438,23.036770,4.83,180.05
38,7639,23.011036,4.90,184.95
39,7840,22.972545,4.78,189.74
40,8041,22.937797,4.75,194.49
41,8242,22.902354,4.83,199.33
42,8443,22.870241,4.80,204.13
43,8644,22.832608,4.82,208.95
44,8845,22.796246,4.73,213.68
45,9046,22.757388,4.89,218.57
46,9247,22.716292,4.77,223.34
47,9448,22.679248,4.74,228.08
48,9649,22.646846,4.76,232.85
49,9850,22.605844,4.72,237.57
50,10051,22.562557,4.77,242.34
51,10252,22.534920,4.76,247.10
52,10453,22.500240,4.76,251.87
53,10654,22.470662,4.78,256.65
54,10855,22.431126,4.78,261.43
55,11056,22.398803,4.80,266.24
56,11257,22.364785,4.75,270.99
57,11458,22.337778,4.80,275.78
58,11659,22.304088,4.79,280.57
59,11860,22.262693,4.77,285.35
60,12061,22.231300,4.83,290.18
61,12262,22.206668,4.73,294.91
62,12463,22.162812,4.76,299.67
63,12664,22.145674,4.79,304.47
64,12865,22.105612,4.73,309.21
65,13066,22.095608,4.80,314.01
66,13267,22.057271,4.77,318.79
67,13468,22.032336,4.82,323.61
68,13669,22.006649,4.77,328.39
69,13870,21.982182,4.78,333.17
70,14071,21.950038,4.78,337.96
71,14272,21.920524,4.73,342.69
72,14473,21.897633,4.82,347.52
73,14674,21.858370,4.71,352.23
74,14875,21.829394,4.76,356.99
75,15076,21.809818,4.86,361.85
76,15277,21.779425,4.78,366.64
77,15478,21.761834,4.81,371.45
78,15679,21.728976,4.80,376.25
79,15880,21.709946,4.79,381.05
80,16081,21.681623,4.70,385.74
81,16282,21.652318,4.82,390.56
82,16483,21.629972,4.80,395.37
83,16684,21.597130,4.72,400.09
84,16885,21.569876,4.77,404.86
85,17086,21.535023,4.74,409.61
86,17287,21.518982,4.77,414.38
87,17488,21.482984,4.81,419.20
88,17689,21.455704,4.77,423.97
89,17890,21.435460,4.79,428.76
90,18091,21.411695,4.87,433.64
91,18292,21.388487,4.73,438.36
92,18493,21.363988,4.82,443.18
93,18694,21.338276,4.72,447.91
94,18895,21.333390,4.72,452.63
95,19096,21.301057,4.79,457.42
96,19297,21.290249,4.79,462.21
97,19498,21.268651,4.76,466.98
