# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/fsanet_headpose_mnn",
#     "image": "/img_align_celeba/185602.jpg",
#     "hooks": "/temp/hook_config/fsanet_headpose_mnn_hook_config.json",
#     "model": null,
#     "models": "/temp/resources/models/fsanet-var.mnn,/temp/resources/models/fsanet-1x1.mnn",
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/fsanet_headpose_mnn_attack_results/185602_attacked",
#     "model_paths": [
#         "/temp/resources/models/fsanet-var.mnn",
#         "/temp/resources/models/fsanet-1x1.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,35.444047,inf,2.000000,False,0,3,scouting,"None","",4.62,5.03
2,403,32.489026,35.444047,2.000000,False,0,3,scouting,"None","",4.69,10.20
3,604,29.680465,32.489026,2.000000,False,0,3,scouting,"None","",4.85,15.53
4,805,26.912490,29.680465,2.000000,False,0,3,scouting,"None","",4.59,20.60
5,1006,24.158805,26.912490,2.000000,False,0,3,scouting,"None","",4.51,25.61
6,1207,21.833107,24.158805,2.000000,False,0,3,scouting,"None","",4.63,30.73
7,1408,16.573445,21.833107,2.000000,False,1,3,scouting,"None","",4.56,35.76
8,1609,16.095456,16.573445,2.000000,False,1,3,scouting,"None","",4.55,40.80
9,1810,15.581870,16.095456,2.000000,False,1,3,scouting,"None","",4.55,45.82
10,2011,14.400588,15.581870,2.000000,False,1,3,scouting,"None","",4.56,50.87
11,2212,43.310379,14.400588,2.000000,False,1,3,focused_fire,"0x2420","",4.57,55.91
12,2413,26.336370,14.400588,2.000000,False,1,3,focused_fire,"0x2420","",4.54,60.46
13,2614,0.000000,14.400588,2.000000,True,3,3,focused_fire,"0x2420","{"0x2354": {"loss": 0.0, "satisfied": true}, "0x2420": {"loss": 0.0, "satisfied": true}, "0x2438": {"loss": 0.0, "satisfied": true}}",4.39,64.85
