iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.791028,4.84,5.30
2,403,20.778162,4.82,10.70
3,604,20.742571,4.75,16.02
4,805,20.724843,4.72,21.32
5,1006,20.713851,4.77,26.65
6,1207,24.209891,4.82,32.04
7,1408,24.126136,4.67,36.71
8,1609,24.055995,4.77,41.49
9,1810,23.951902,4.73,46.22
10,2011,23.886028,4.80,51.02
11,2212,23.818530,4.84,55.86
12,2413,23.763348,4.90,60.76
13,2614,23.682265,4.72,65.48
14,2815,23.614958,4.81,70.29
15,3016,23.558055,4.79,75.08
16,3217,23.500894,4.83,79.91
17,3418,23.436224,4.82,84.73
18,3619,23.369106,4.77,89.50
19,3820,23.309651,4.73,94.24
20,4021,23.243277,4.75,98.99
21,4222,23.185512,4.77,103.76
22,4423,23.131908,4.77,108.54
23,4624,23.068941,4.76,113.30
24,4825,23.876461,4.76,118.06
25,5026,22.959840,4.76,122.82
26,5227,22.894230,4.81,127.63
27,5428,22.818219,4.87,132.50
28,5629,22.757517,4.79,137.29
29,5830,22.682848,4.81,142.10
30,6031,22.615138,4.83,146.93
31,6232,22.516538,4.85,151.79
32,6433,22.442033,4.79,156.58
33,6634,22.374850,4.73,161.31
34,6835,22.316238,4.69,166.01
35,7036,22.263519,4.81,170.82
36,7237,22.169482,4.84,175.66
37,7438,22.104775,4.84,180.50
38,7639,22.037866,4.78,185.28
39,7840,21.959286,4.82,190.11
40,8041,21.902454,4.80,194.90
41,8242,21.848444,4.82,199.73
42,8443,21.798590,4.77,204.50
43,8644,21.757184,4.75,209.25
44,8845,21.716565,4.84,214.09
45,9046,21.650991,4.81,218.91
46,9247,21.588516,4.79,223.70
47,9448,21.541688,4.76,228.46
48,9649,21.484753,4.79,233.25
49,9850,21.438332,4.78,238.04
50,10051,21.394141,4.73,242.77
51,10252,21.337107,4.84,247.61
52,10453,21.302283,4.82,252.44
53,10654,21.247274,4.79,257.23
54,10855,21.210820,4.80,262.03
55,11056,21.176531,4.78,266.81
56,11257,21.134794,4.79,271.61
57,11458,21.099641,4.76,276.38
58,11659,21.068417,4.82,281.20
59,11860,21.034259,4.84,286.04
60,12061,21.009790,4.81,290.86
61,12262,20.994751,4.77,295.63
62,12463,20.960616,4.77,300.40
63,12664,20.936803,4.78,305.19
64,12865,20.892992,4.78,309.97
65,13066,20.886617,4.79,314.77
66,13267,20.853422,4.82,319.59
67,13468,20.844790,4.80,324.39
68,13669,20.802952,4.87,329.26
69,13870,20.792153,4.84,334.10
70,14071,20.763059,4.84,338.95
71,14272,20.732782,4.79,343.74
72,14473,20.708914,4.78,348.52
73,14674,20.677370,4.80,353.90
74,14875,20.654175,4.79,359.27
75,15076,20.621593,4.83,364.68
76,15277,20.591072,4.76,370.00
77,15478,20.568681,4.82,375.41
78,15679,20.541228,4.74,380.72
79,15880,20.504474,4.70,386.00
80,16081,20.487440,4.84,391.42
81,16282,20.464361,4.76,396.74
82,16483,20.456467,4.80,402.11
83,16684,20.430035,4.76,407.44
84,16885,20.391877,4.76,412.77
85,17086,20.381753,4.80,418.15
86,17287,20.359472,4.76,423.49
87,17488,20.339027,4.79,428.86
88,17689,20.336352,4.75,434.18
89,17890,20.321225,4.72,439.46
90,18091,20.310416,4.70,444.72
91,18292,20.285645,4.82,450.12
92,18493,20.270331,4.71,455.40
93,18694,20.268854,4.79,460.77
94,18895,20.245910,4.77,466.12
95,19096,20.247827,4.74,471.43
96,19297,20.241533,4.87,476.31
97,19498,20.255239,4.76,481.64
98,19699,20.243056,4.73,486.37
99,19900,20.225951,4.75,491.11
100,20101,20.208993,4.74,496.43
101,20302,20.202736,4.80,501.80
102,20503,20.201809,4.78,507.16
103,20704,20.169702,4.74,512.46
104,20905,20.158505,4.77,517.81
105,21106,20.139901,4.84,523.23
106,21307,20.127907,4.84,528.64
107,21508,20.122581,4.78,534.00
108,21709,20.114456,4.84,539.42
109,21910,20.099016,4.74,544.72
110,22111,20.086194,4.79,550.09
111,22312,20.074119,4.74,555.40
112,22513,20.076069,4.80,560.78
113,22714,10.135724,4.75,565.54
114,22915,10.135268,4.85,570.96
115,23116,10.128016,4.88,576.41
116,23317,10.105930,4.75,581.74
117,23518,10.088353,4.78,587.09
118,23719,10.071367,4.75,592.42
119,23920,10.027263,4.85,597.85
120,24121,0.046737,4.79,603.20
