iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.854947,4.73,5.19
2,403,20.846398,4.87,10.64
3,604,20.835125,4.78,15.99
4,805,20.819887,4.89,21.46
5,1006,20.809273,4.74,26.79
6,1207,24.791374,4.74,32.11
7,1408,24.722256,4.81,36.92
8,1609,24.653718,4.81,41.73
9,1810,24.582685,4.86,46.59
10,2011,24.503912,4.84,51.43
11,2212,24.444771,4.80,56.23
12,2413,24.391177,4.73,60.96
13,2614,24.337491,4.85,65.81
14,2815,24.286668,4.75,70.57
15,3016,24.229220,4.89,75.46
16,3217,24.180705,4.78,80.24
17,3418,24.136129,4.78,85.02
18,3619,24.082400,4.85,89.87
19,3820,24.025458,4.81,94.69
20,4021,23.970644,4.75,99.44
21,4222,23.924767,4.78,104.23
22,4423,23.862628,4.77,108.99
23,4624,23.808394,4.71,113.71
24,4825,23.759059,4.80,118.50
25,5026,23.701987,4.71,123.21
26,5227,23.656616,4.80,128.01
27,5428,23.612018,4.75,132.77
28,5629,23.562245,4.73,137.50
29,5830,23.507316,4.83,142.33
30,6031,23.460785,4.68,147.01
31,6232,23.411419,4.68,151.70
32,6433,23.354651,4.81,156.51
33,6634,23.306885,4.82,161.33
34,6835,23.266252,4.88,166.22
35,7036,23.212878,4.83,171.05
36,7237,23.170420,4.79,175.84
37,7438,23.138947,4.75,180.59
38,7639,23.090186,4.83,185.42
39,7840,23.052578,4.83,190.25
40,8041,23.009189,4.78,195.03
41,8242,22.971814,4.87,199.90
42,8443,22.936553,4.81,204.71
43,8644,22.897160,4.84,209.55
44,8845,22.860460,4.82,214.38
45,9046,22.817109,4.84,219.23
46,9247,22.775706,4.76,223.99
47,9448,22.731580,4.77,228.76
48,9649,22.697394,4.77,233.53
49,9850,22.653791,4.72,238.26
50,10051,22.615011,4.80,243.06
51,10252,22.571523,4.75,247.81
52,10453,22.529433,4.87,252.68
53,10654,22.491494,4.85,257.53
54,10855,22.456586,4.79,262.32
55,11056,22.420020,4.75,267.07
56,11257,22.396733,4.85,271.93
57,11458,22.358846,4.86,276.79
58,11659,22.320762,4.76,281.56
59,11860,22.270602,4.82,286.38
60,12061,22.230516,4.80,291.18
61,12262,22.169636,4.86,296.04
62,12463,22.120756,4.83,300.87
63,12664,22.068760,4.89,305.77
64,12865,22.022566,4.74,310.51
65,13066,21.979357,4.84,315.35
66,13267,21.934172,4.94,320.29
67,13468,21.902510,4.86,325.15
68,13669,21.871359,4.80,329.95
69,13870,21.836996,4.79,334.74
70,14071,21.802128,4.78,339.53
71,14272,21.767890,4.85,344.38
72,14473,21.741035,4.74,349.13
73,14674,21.704541,4.82,353.95
74,14875,21.685944,4.83,358.78
75,15076,21.655640,4.82,363.60
76,15277,21.626335,4.84,368.44
77,15478,21.596225,4.88,373.32
78,15679,21.577344,4.83,378.16
79,15880,21.554228,4.81,382.97
80,16081,21.526620,4.81,387.78
81,16282,21.502441,4.78,392.57
82,16483,21.490206,4.90,397.47
83,16684,21.467358,4.79,402.26
84,16885,21.435624,4.83,407.09
85,17086,21.420882,4.75,411.84
86,17287,21.397663,4.85,416.69
87,17488,21.381066,4.80,421.49
88,17689,21.350540,4.75,426.25
89,17890,21.323940,4.91,431.16
90,18091,21.320893,4.81,435.97
91,18292,21.304019,4.81,440.79
92,18493,21.289552,4.80,445.59
93,18694,21.275129,4.81,450.40
94,18895,21.242414,4.84,455.24
95,19096,21.223924,4.79,460.04
96,19297,21.207160,4.81,464.85
97,19498,21.186349,4.77,469.62
98,19699,21.163634,4.89,474.51
99,19900,21.153794,4.86,479.37
100,20101,21.130490,4.82,484.20
101,20302,21.116795,4.79,488.99
102,20503,21.101974,4.78,493.77
103,20704,21.098595,4.79,498.56
104,20905,21.073875,4.83,503.39
105,21106,21.059320,4.77,508.16
106,21307,21.031897,4.80,512.97
107,21508,21.015664,4.82,517.79
108,21709,21.001492,4.80,522.59
109,21910,20.975356,4.83,527.43
110,22111,20.970897,4.78,532.21
111,22312,20.950753,4.78,536.99
112,22513,20.954980,4.76,541.75
113,22714,20.932628,4.85,546.60
114,22915,20.915971,4.78,551.39
115,23116,20.907171,4.80,556.19
116,23317,20.889796,4.78,560.97
117,23518,20.885832,4.75,565.72
118,23719,20.859377,4.82,570.55
119,23920,20.839503,4.73,575.28
120,24121,20.826489,4.80,580.09
121,24322,20.812057,4.81,584.90
122,24523,20.795026,4.77,589.67
123,24724,20.786281,4.87,595.12
124,24925,20.761588,4.76,600.45
125,25126,20.756824,4.75,605.78
126,25327,20.745751,4.79,611.14
127,25528,20.721308,4.71,616.42
128,25729,20.699246,4.79,621.78
129,25930,20.685169,4.86,627.23
130,26131,20.682363,4.84,632.64
131,26332,20.672789,4.82,638.04
132,26533,20.632647,4.73,643.34
133,26734,20.628776,4.72,648.64
134,26935,20.621787,4.70,653.92
135,27136,20.592669,4.76,659.26
136,27337,20.597481,4.83,664.66
137,27538,20.589934,4.77,669.43
138,27739,20.571717,4.78,674.79
139,27940,20.552079,4.71,680.07
140,28141,20.551553,4.79,685.45
141,28342,20.552935,4.75,690.77
142,28543,20.535021,4.82,695.60
143,28744,20.523906,4.80,700.97
144,28945,20.511414,4.74,706.28
145,29146,20.498014,4.91,711.78
146,29347,20.483432,4.87,717.22
147,29548,20.781583,4.79,722.59
148,29749,20.458714,4.80,727.39
149,29950,20.449026,4.77,732.75
150,30151,20.430172,4.78,738.10
151,30352,20.427609,4.81,743.49
152,30553,20.423576,4.78,748.85
153,30754,20.407879,4.76,754.21
154,30955,20.408086,4.83,759.62
155,31156,20.388119,4.81,764.44
156,31357,20.382697,4.79,769.81
157,31558,20.384444,4.79,775.19
158,31759,20.371889,4.80,779.99
159,31960,20.373897,4.86,785.43
160,32161,20.374311,4.84,790.27
161,32362,20.367224,4.78,795.05
162,32563,20.365109,4.80,800.44
163,32764,20.349299,4.77,805.78
164,32965,20.326122,4.89,811.25
165,33166,20.329363,4.81,816.64
166,33367,20.328889,4.75,821.40
167,33568,20.318351,4.81,826.21
168,33769,20.318366,4.74,831.53
169,33970,20.286700,4.74,836.27
170,34171,20.292522,4.84,841.70
171,34372,20.279991,4.81,846.51
172,34573,20.285149,4.79,851.88
173,34774,20.277138,4.80,856.68
174,34975,20.263897,4.82,862.09
175,35176,20.261995,4.81,867.48
176,35377,20.256581,4.76,872.81
177,35578,20.249955,4.81,878.21
178,35779,20.275527,4.88,883.66
179,35980,20.271081,4.81,888.47
180,36181,20.259778,4.76,893.24
181,36382,20.251185,4.72,897.96
182,36583,20.241424,4.75,902.71
183,36784,20.236412,4.78,908.06
184,36985,20.234027,4.83,913.46
185,37186,20.214079,4.72,918.76
186,37387,20.213463,4.83,924.18
187,37588,20.211988,4.77,929.53
188,37789,20.193127,4.78,934.89
189,37990,20.195040,4.74,940.21
190,38191,20.191571,4.90,945.11
191,38392,20.190769,4.82,950.51
192,38593,20.176654,4.80,955.89
193,38794,20.168038,4.73,961.20
194,38995,20.164831,4.87,966.64
195,39196,20.139268,4.82,972.05
196,39397,20.126720,4.79,977.43
197,39598,20.134967,4.88,982.89
198,39799,20.101984,4.78,987.67
199,40000,20.103381,4.82,993.07
200,40201,20.089949,4.82,997.89
201,40402,20.082719,4.76,1003.22
202,40603,20.088378,4.82,1008.63
203,40804,20.086945,4.80,1013.43
204,41005,20.100766,4.79,1018.22
205,41206,20.095047,4.75,1022.97
206,41407,20.103976,4.86,1027.83
207,41608,20.098204,4.76,1032.59
208,41809,20.120147,4.71,1037.30
209,42010,20.115127,4.84,1042.14
210,42211,20.115734,4.72,1046.87
211,42412,20.114283,4.82,1051.68
212,42613,20.109242,4.79,1056.47
213,42814,20.115292,4.78,1061.26
214,43015,20.101188,4.74,1066.00
215,43216,20.121086,4.75,1070.75
216,43417,20.098824,4.83,1075.59
217,43618,20.080244,4.80,1080.39
218,43819,20.085360,4.74,1085.70
219,44020,20.086926,4.85,1090.56
220,44221,20.081978,4.75,1095.31
221,44422,20.079401,4.70,1100.01
222,44623,20.083195,4.80,1105.39
223,44824,20.071195,4.71,1110.10
