# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/ssrnet_age_mnn",
#     "image": "/img_align_celeba/057036.jpg",
#     "hooks": "/temp/hook_config/ssrnet_age_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/ssrnet_age.mnn"
#     ],
#     "models": null,
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/ssrnet_age_mnn_attack_results/057036_attacked",
#     "model_paths": [
#         "/temp/resources/models/ssrnet_age.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,28.308724,inf,2.000000,False,0,2,scouting,"None","",4.31,4.72
2,403,26.115437,28.308724,2.000000,False,0,2,scouting,"None","",4.38,9.54
3,604,23.956578,26.115437,2.000000,False,0,2,scouting,"None","",4.30,14.29
4,805,22.411515,23.956578,2.000000,False,0,2,scouting,"None","",4.31,19.04
5,1006,20.927953,22.411515,2.000000,False,0,2,scouting,"None","",4.28,23.76
6,1207,19.309655,20.927953,2.000000,False,0,2,scouting,"None","",4.33,28.54
7,1408,17.665070,19.309655,2.000000,False,0,2,scouting,"None","",4.31,33.29
8,1609,16.317826,17.665070,2.000000,False,0,2,scouting,"None","",4.26,38.00
9,1810,14.995522,16.317826,2.000000,False,0,2,scouting,"None","",4.30,42.75
10,2011,13.585248,14.995522,2.000000,False,0,2,scouting,"None","",4.29,47.48
11,2212,35.558558,13.585248,2.000000,False,0,2,focused_fire,"0x1ff0","",4.29,52.22
12,2413,19.063684,13.585248,2.000000,False,0,2,focused_fire,"0x1ff0","",4.28,56.50
13,2614,0.000000,13.585248,2.000000,True,2,2,focused_fire,"0x1ff0","{"0x1ff0": {"loss": 0.0, "satisfied": true}, "0x2004": {"loss": 0.0, "satisfied": true}}",4.29,60.80
