# --- Attack Parameters ---
# {
#     "attack_type": "zosignsgd",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n001689-0161_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 100,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_zosignsgd_n001689-0161_01_20250911-092408",
#     "num_queries": 100,
#     "fd_eta": 0.15,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,103,0.214997,0.177870,5.000000,False,0,1,static,"N/A","",14.61,16.31
2,205,0.218764,0.177870,5.000000,False,0,1,static,"N/A","",14.63,30.95
3,307,0.215386,0.177870,5.000000,False,0,1,static,"N/A","",14.57,45.54
4,409,0.210693,0.177870,5.000000,False,0,1,static,"N/A","",14.46,60.01
5,511,0.208222,0.177870,5.000000,False,0,1,static,"N/A","",14.41,74.44
6,613,0.209681,0.177870,5.000000,False,0,1,static,"N/A","",14.60,89.05
7,715,0.205987,0.177870,5.000000,False,0,1,static,"N/A","",14.51,103.58
8,817,0.207718,0.177870,5.000000,False,0,1,static,"N/A","",14.47,118.06
9,919,0.201407,0.177870,5.000000,False,0,1,static,"N/A","",14.54,132.60
10,1021,0.196247,0.177870,5.000000,False,0,1,static,"N/A","",14.54,147.15
11,1123,0.195093,0.177870,5.000000,False,0,1,static,"N/A","",14.53,161.70
12,1225,0.193507,0.177870,5.000000,False,0,1,static,"N/A","",14.44,176.15
13,1327,0.195237,0.177870,5.000000,False,0,1,static,"N/A","",14.56,190.73
14,1429,0.190672,0.177870,5.000000,False,0,1,static,"N/A","",14.51,205.25
15,1531,0.192905,0.177870,5.000000,False,0,1,static,"N/A","",14.49,219.75
16,1633,0.189748,0.177870,5.000000,False,0,1,static,"N/A","",14.60,234.36
17,1735,0.197114,0.177870,5.000000,False,0,1,static,"N/A","",14.51,248.89
