iteration,total_queries,loss,iter_time_s,total_time_s
1,202,50.466835,4.73,5.17
2,403,50.043148,4.74,10.47
3,604,20.871358,4.75,15.75
4,805,20.844548,4.80,21.12
5,1006,20.809137,4.72,26.42
6,1207,24.649798,4.76,31.76
7,1408,24.483418,4.76,36.52
8,1609,24.289189,4.73,41.25
9,1810,24.126029,4.69,45.95
10,2011,23.976755,4.77,50.71
11,2212,23.828375,4.70,55.41
12,2413,23.714922,4.80,60.22
13,2614,23.528345,4.74,64.96
14,2815,23.437383,4.78,69.74
15,3016,23.356302,4.73,74.48
16,3217,23.247733,4.83,79.31
17,3418,23.103498,4.69,84.00
18,3619,22.971845,4.79,88.80
19,3820,22.859604,4.83,93.63
20,4021,22.731501,4.75,98.39
21,4222,22.627323,4.68,103.07
22,4423,22.511785,4.76,107.83
23,4624,22.401260,4.69,112.52
24,4825,22.302025,4.73,117.25
25,5026,22.491768,4.76,122.01
26,5227,22.158877,4.80,126.81
27,5428,22.072069,4.74,131.56
28,5629,21.991913,4.71,136.27
29,5830,21.923450,4.74,141.01
30,6031,21.841998,4.72,145.74
31,6232,21.767899,4.73,150.47
32,6433,21.726146,4.74,155.20
33,6634,21.673470,4.77,159.97
34,6835,21.632675,4.80,164.77
35,7036,21.579174,4.80,169.58
36,7237,21.514949,4.79,174.36
37,7438,21.473548,4.73,179.10
38,7639,21.411925,4.81,183.91
39,7840,21.350520,4.72,188.64
40,8041,21.308137,4.73,193.37
41,8242,21.251812,4.82,198.19
42,8443,21.198464,4.86,203.05
43,8644,21.156752,4.80,207.85
44,8845,21.132048,4.77,212.63
45,9046,21.079833,4.84,217.47
46,9247,21.046440,4.72,222.20
47,9448,21.031990,4.78,226.98
48,9649,21.000155,4.72,231.69
49,9850,20.970086,4.79,236.49
50,10051,20.942661,4.80,241.29
51,10252,20.930739,4.81,246.10
52,10453,20.921358,4.80,250.91
53,10654,20.903530,4.75,255.66
54,10855,20.873588,4.76,260.42
55,11056,20.859614,4.88,265.31
56,11257,20.835867,4.72,270.03
57,11458,20.816967,4.81,274.83
58,11659,20.789548,4.89,279.73
59,11860,20.772143,4.73,285.03
60,12061,20.746914,4.78,290.39
61,12262,20.716867,4.82,295.79
62,12463,20.689665,4.70,301.06
63,12664,20.655591,4.85,306.49
64,12865,20.625077,4.73,311.79
65,13066,20.590811,4.75,317.11
66,13267,20.575678,4.81,322.50
67,13468,20.547124,4.74,327.81
68,13669,20.518049,4.79,333.18
69,13870,20.486504,4.82,338.59
70,14071,20.471089,4.82,343.99
71,14272,20.439525,4.80,349.38
72,14473,20.405469,4.78,354.75
73,14674,20.364239,4.89,360.21
74,14875,20.331317,4.77,365.56
75,15076,20.302004,4.74,370.87
76,15277,20.289445,4.79,376.24
77,15478,20.259768,4.78,381.60
78,15679,20.230984,4.85,387.03
79,15880,20.204238,4.84,392.44
80,16081,20.195915,4.75,397.76
81,16282,20.166224,4.75,403.09
82,16483,20.139811,4.83,408.50
83,16684,20.139847,4.79,413.87
84,16885,20.109873,4.79,418.66
85,17086,20.096838,4.81,424.05
86,17287,20.077846,4.80,429.42
87,17488,20.068641,4.82,434.83
88,17689,10.141193,4.75,440.15
89,17890,10.173965,4.77,445.49
90,18091,10.175668,4.75,450.24
91,18292,10.136490,4.78,455.02
92,18493,10.146973,4.76,460.35
93,18694,10.100192,4.76,465.11
94,18895,10.065624,4.77,470.46
95,19096,10.046433,4.78,475.82
96,19297,0.040194,4.79,481.19
