# --- Attack Parameters ---
# {
#     "attack_type": "nes",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n003729-0174_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 200,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_nes_n003729-0174_01_20250911-165724",
#     "population_size": 50,
#     "sigma": 0.6,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,52,0.197261,0.156626,5.000000,False,0,1,static,"N/A","",7.90,9.58
2,103,0.193286,0.156626,5.000000,False,0,1,static,"N/A","",7.90,17.49
3,154,0.181172,0.156626,5.000000,False,0,1,static,"N/A","",7.95,25.46
4,205,0.177584,0.156626,5.000000,False,0,1,static,"N/A","",7.94,33.41
5,256,0.170420,0.156626,5.000000,False,0,1,static,"N/A","",7.94,41.36
6,307,0.175913,0.156626,5.000000,False,0,1,static,"N/A","",7.91,49.28
7,358,0.170588,0.156626,5.000000,False,0,1,static,"N/A","",7.93,57.23
8,409,0.165304,0.156626,5.000000,False,0,1,static,"N/A","",7.94,65.18
9,460,0.160556,0.156626,5.000000,False,0,1,static,"N/A","",7.90,73.10
10,511,0.160948,0.156626,5.000000,False,0,1,static,"N/A","",7.92,81.03
11,562,0.160461,0.156626,5.000000,False,0,1,static,"N/A","",7.91,88.95
12,613,0.155473,0.156626,5.000000,False,0,1,static,"N/A","",7.95,96.92
13,664,0.152360,0.155473,5.000000,False,0,1,static,"N/A","",7.99,104.94
14,715,0.154884,0.152360,5.000000,False,0,1,static,"N/A","",7.93,112.89
15,766,0.153218,0.152360,5.000000,False,0,1,static,"N/A","",7.90,120.81
16,817,0.149331,0.152360,5.000000,False,0,1,static,"N/A","",7.96,128.78
17,868,0.148074,0.149331,5.000000,False,0,1,static,"N/A","",7.87,136.67
18,919,0.147206,0.148074,5.000000,False,0,1,static,"N/A","",7.92,144.61
19,970,0.152156,0.147206,5.000000,False,0,1,static,"N/A","",7.97,152.61
20,1021,0.148974,0.147206,5.000000,False,0,1,static,"N/A","",7.94,160.56
21,1072,0.144672,0.147206,5.000000,False,0,1,static,"N/A","",7.94,168.51
22,1123,0.147096,0.144672,5.000000,False,0,1,static,"N/A","",7.88,176.42
23,1174,0.148450,0.144672,5.000000,False,0,1,static,"N/A","",7.97,184.41
24,1225,0.145760,0.144672,5.000000,False,0,1,static,"N/A","",7.95,192.37
25,1276,0.143176,0.144672,5.000000,False,0,1,static,"N/A","",8.01,200.40
26,1327,0.142549,0.143176,5.000000,False,0,1,static,"N/A","",7.92,208.35
27,1378,0.140439,0.142549,5.000000,False,0,1,static,"N/A","",8.05,216.42
28,1429,0.141288,0.140439,5.000000,False,0,1,static,"N/A","",7.89,224.33
29,1480,0.140151,0.140439,5.000000,False,0,1,static,"N/A","",7.87,232.22
30,1531,0.137736,0.140151,5.000000,False,0,1,static,"N/A","",7.95,240.19
31,1582,0.134302,0.137736,5.000000,False,0,1,static,"N/A","",7.98,248.20
32,1633,0.130753,0.134302,5.000000,False,0,1,static,"N/A","",7.94,256.17
33,1684,0.128156,0.130753,5.000000,False,0,1,static,"N/A","",7.95,264.14
34,1735,0.125567,0.128156,5.000000,False,0,1,static,"N/A","",7.93,272.09
35,1786,0.125921,0.125567,5.000000,False,0,1,static,"N/A","",7.99,280.11
36,1837,0.124005,0.125567,5.000000,False,0,1,static,"N/A","",7.94,288.06
37,1888,0.121605,0.124005,5.000000,False,0,1,static,"N/A","",7.95,296.03
38,1939,0.116877,0.121605,5.000000,False,0,1,static,"N/A","",7.92,303.98
39,1990,0.119079,0.116877,5.000000,False,0,1,static,"N/A","",7.88,311.89
40,2041,0.114593,0.116877,5.000000,False,0,1,static,"N/A","",7.94,319.84
41,2092,0.112534,0.114593,5.000000,False,0,1,static,"N/A","",7.95,327.82
42,2143,0.112435,0.112534,5.000000,False,0,1,static,"N/A","",7.91,335.75
43,2194,0.112404,0.112435,5.000000,False,0,1,static,"N/A","",7.94,343.71
