iteration,total_queries,loss,iter_time_s,total_time_s
1,202,56.903028,4.67,5.11
2,403,56.326078,4.68,10.33
3,604,55.412748,4.83,15.72
4,805,54.788513,4.64,20.92
5,1006,54.197214,4.74,26.20
6,1207,70.083579,4.64,31.38
7,1408,66.074668,4.76,36.14
8,1609,62.877211,4.68,40.82
9,1810,60.035941,4.67,45.50
10,2011,56.096232,4.64,50.14
11,2212,52.787539,4.66,54.80
12,2413,20.986666,4.68,60.01
13,2614,20.982430,4.76,65.36
14,2815,20.973631,4.70,70.63
15,3016,20.967451,4.78,75.98
16,3217,20.960045,4.74,81.30
17,3418,20.952239,4.75,86.63
18,3619,20.945232,4.75,91.95
19,3820,20.940138,4.79,97.32
20,4021,25.605597,4.77,102.66
21,4222,25.572757,4.78,107.44
22,4423,25.528177,4.81,112.25
23,4624,25.489437,4.86,117.12
24,4825,25.446145,4.80,121.91
25,5026,25.405603,4.84,126.75
26,5227,25.367055,4.86,131.62
27,5428,25.335004,4.83,136.45
28,5629,25.300854,4.76,141.21
29,5830,25.274093,4.83,146.05
30,6031,25.257113,4.74,150.79
31,6232,25.223845,4.86,155.65
32,6433,25.193601,4.78,160.44
33,6634,25.166593,4.86,165.30
34,6835,25.123195,4.76,170.07
35,7036,25.093209,4.79,174.85
36,7237,25.048605,4.83,179.69
37,7438,25.020403,4.80,184.49
38,7639,24.979171,4.78,189.27
39,7840,24.939294,4.79,194.06
40,8041,24.896741,4.81,198.87
41,8242,24.857614,4.82,203.70
42,8443,24.819775,4.79,208.48
43,8644,24.793214,4.80,213.29
44,8845,24.755401,4.88,218.18
45,9046,24.721840,4.91,223.09
46,9247,24.681159,4.84,227.93
47,9448,24.664508,4.80,232.73
48,9649,24.632207,4.80,237.53
49,9850,24.595100,4.84,242.38
50,10051,24.562584,4.87,247.25
51,10252,24.542988,4.79,252.04
52,10453,24.518437,4.82,256.86
53,10654,24.493990,4.89,261.75
54,10855,24.459906,4.86,266.62
55,11056,24.427510,4.80,271.42
56,11257,24.398959,4.86,276.29
57,11458,24.394729,4.83,281.12
58,11659,24.354357,4.74,285.86
59,11860,24.318132,4.86,290.72
60,12061,24.292384,4.85,295.57
61,12262,24.261179,4.88,300.45
62,12463,24.226530,4.81,305.26
63,12664,24.191197,4.86,310.13
64,12865,24.162807,4.79,314.92
65,13066,24.133250,4.82,319.75
66,13267,24.103361,4.83,324.58
67,13468,24.069673,4.83,329.41
68,13669,24.025799,4.86,334.27
69,13870,23.979385,4.78,339.05
70,14071,23.946535,4.78,343.84
71,14272,23.901708,4.70,348.54
72,14473,23.866155,4.75,353.29
73,14674,23.845062,4.81,358.11
74,14875,23.784717,4.80,362.91
75,15076,23.708804,4.81,367.72
76,15277,23.659198,4.87,372.59
77,15478,23.618870,4.88,377.47
78,15679,23.569029,4.74,382.22
79,15880,23.518490,4.83,387.05
80,16081,23.480934,4.87,391.92
81,16282,23.430131,4.80,396.72
82,16483,23.367128,4.75,401.47
83,16684,23.321421,4.90,406.37
84,16885,23.278187,4.80,411.18
85,17086,23.237769,4.77,415.95
86,17287,23.195420,4.81,420.76
87,17488,23.154747,4.81,425.57
88,17689,23.115391,4.88,430.45
89,17890,23.083166,4.81,435.26
90,18091,23.025305,4.80,440.06
91,18292,22.989966,4.82,444.88
92,18493,22.946980,4.89,449.77
93,18694,22.922329,4.92,454.69
94,18895,22.899700,4.81,459.51
95,19096,22.831672,4.77,464.28
96,19297,22.801880,4.80,469.08
97,19498,22.781829,4.81,473.90
98,19699,22.739429,4.91,478.81
99,19900,22.699969,4.75,483.56
100,20101,22.677095,4.81,488.37
101,20302,22.636470,4.76,493.13
102,20503,22.611308,4.86,498.00
103,20704,22.594253,4.76,502.76
104,20905,22.564436,4.82,507.58
105,21106,22.547645,4.83,512.42
106,21307,22.523862,4.89,517.31
107,21508,22.483374,4.85,522.17
108,21709,22.477150,4.83,526.99
109,21910,22.448947,4.80,531.80
110,22111,22.420290,4.72,536.52
111,22312,22.416563,4.74,541.26
112,22513,22.388753,4.86,546.12
113,22714,22.381222,4.88,551.00
114,22915,22.341176,4.83,555.84
115,23116,22.326860,4.77,560.61
116,23317,22.323059,4.81,565.42
117,23518,22.300502,4.83,570.25
118,23719,22.299542,4.79,575.04
119,23920,22.268845,4.79,579.84
120,24121,22.252457,4.78,584.62
121,24322,22.245386,4.90,589.52
122,24523,22.222347,4.83,594.35
123,24724,22.202416,4.91,599.26
124,24925,22.183949,4.76,604.02
125,25126,22.170316,4.84,608.87
126,25327,22.143091,4.81,613.68
127,25528,22.111518,4.79,618.47
128,25729,22.092629,4.88,623.36
129,25930,22.068722,4.82,628.17
130,26131,22.048474,4.85,633.02
131,26332,22.047158,4.74,637.76
132,26533,22.021202,4.82,642.59
133,26734,22.006615,4.76,647.35
134,26935,21.984974,4.91,652.26
135,27136,21.978158,4.84,657.10
136,27337,21.966201,4.83,661.93
137,27538,21.953426,4.75,666.68
138,27739,21.944042,4.82,671.50
139,27940,21.930991,4.79,676.29
140,28141,21.925015,4.84,681.14
141,28342,21.902729,4.81,685.95
142,28543,21.898002,4.81,690.76
143,28744,21.882103,4.77,695.54
144,28945,21.878578,4.69,700.23
145,29146,21.857529,4.81,705.04
146,29347,21.841776,4.88,709.92
147,29548,21.832013,4.82,714.74
148,29749,21.824257,4.78,719.53
149,29950,21.819961,4.80,724.33
150,30151,21.804932,4.79,729.11
151,30352,21.795769,4.82,733.93
152,30553,21.784219,4.80,738.74
153,30754,21.780124,4.86,743.60
154,30955,21.781882,4.78,748.38
155,31156,21.769348,4.84,753.22
156,31357,21.772028,4.80,758.03
157,31558,21.754137,4.80,762.82
158,31759,21.741217,4.82,767.65
159,31960,21.740733,4.84,772.49
160,32161,21.724666,4.85,777.35
161,32362,21.723854,4.79,782.14
162,32563,21.718284,4.86,787.00
163,32764,21.693859,4.85,791.85
164,32965,21.684486,4.80,796.65
165,33166,21.677041,4.79,801.44
166,33367,21.676492,4.77,806.21
167,33568,21.677990,4.77,810.99
168,33769,21.673668,4.72,815.71
169,33970,21.673824,4.81,820.52
170,34171,21.674539,4.80,825.33
171,34372,21.675045,4.88,830.21
172,34573,21.674312,4.76,834.97
173,34774,21.675922,4.81,839.79
174,34975,21.669496,4.78,844.57
175,35176,21.655383,4.81,849.38
176,35377,21.647740,4.91,854.30
177,35578,21.641022,4.81,859.11
178,35779,21.639895,4.78,863.90
179,35980,21.620500,4.79,868.70
180,36181,21.617559,4.77,873.47
181,36382,21.614193,4.80,878.28
182,36583,21.596197,4.84,883.12
183,36784,21.595159,4.78,887.90
184,36985,21.589078,4.82,892.72
185,37186,21.588117,4.80,897.52
