iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.838517,4.89,5.34
2,403,20.828680,4.84,10.76
3,604,20.807439,4.88,16.21
4,805,20.794048,4.86,21.64
5,1006,20.780671,4.86,27.09
6,1207,24.590949,4.74,32.41
7,1408,24.492031,4.77,37.18
8,1609,24.425491,4.75,41.94
9,1810,24.344304,4.84,46.78
10,2011,24.244918,4.83,51.61
11,2212,24.172530,4.86,56.47
12,2413,24.097022,4.75,61.23
13,2614,24.025410,4.77,66.00
14,2815,23.952976,4.79,70.80
15,3016,23.872669,4.83,75.63
16,3217,23.805658,4.80,80.43
17,3418,24.665793,4.76,85.19
18,3619,23.664678,4.84,90.03
19,3820,23.597382,4.83,94.86
20,4021,23.539431,4.78,99.65
21,4222,23.461638,4.82,104.47
22,4423,23.414346,4.86,109.33
23,4624,23.335357,4.83,114.16
24,4825,23.279832,4.79,118.95
25,5026,23.212713,4.78,123.73
26,5227,23.142602,4.81,128.54
27,5428,23.079345,4.85,133.39
28,5629,23.025395,4.93,138.32
29,5830,22.967421,4.89,143.21
30,6031,22.909776,4.79,148.00
31,6232,22.848767,4.78,152.78
32,6433,22.782851,4.71,157.50
33,6634,22.739587,4.72,162.21
34,6835,22.694851,4.84,167.06
35,7036,22.634401,4.80,171.86
36,7237,22.566879,4.76,176.62
37,7438,22.518735,4.82,181.44
38,7639,22.463460,4.88,186.32
39,7840,22.392609,4.86,191.18
40,8041,22.352107,4.89,196.07
41,8242,22.281214,4.86,200.93
42,8443,22.249507,4.80,205.73
43,8644,22.193559,4.79,210.53
44,8845,22.140519,4.88,215.42
45,9046,22.101996,4.74,220.16
46,9247,22.051558,4.74,224.89
47,9448,21.997503,4.78,229.68
48,9649,21.979238,4.81,234.49
49,9850,21.928271,4.79,239.28
50,10051,21.897557,4.83,244.11
51,10252,21.846994,4.96,249.07
52,10453,21.815835,4.83,253.90
53,10654,21.777436,4.80,258.71
54,10855,21.737361,4.82,263.53
55,11056,21.710633,4.82,268.35
56,11257,21.669406,4.79,273.14
57,11458,21.644195,4.82,277.96
58,11659,21.606165,4.83,282.79
59,11860,21.573512,4.79,287.58
60,12061,21.529610,4.85,292.43
61,12262,21.495095,4.86,297.30
62,12463,21.469497,4.74,302.04
63,12664,21.451411,4.79,306.83
64,12865,21.415080,4.84,311.67
65,13066,21.385741,4.81,316.48
66,13267,21.352317,4.78,321.26
67,13468,21.329025,4.76,326.03
68,13669,21.306587,4.86,330.89
69,13870,21.288070,4.81,335.71
70,14071,21.260133,4.86,340.57
71,14272,21.242976,4.82,345.40
72,14473,21.225263,4.80,350.20
73,14674,21.199379,4.76,354.96
74,14875,21.178270,4.81,359.78
75,15076,21.154477,4.86,364.64
76,15277,21.144099,4.85,369.49
77,15478,21.104190,4.80,374.29
78,15679,21.085332,4.86,379.16
79,15880,21.071312,4.83,383.99
80,16081,21.056237,4.83,388.82
81,16282,21.023703,4.88,393.70
82,16483,21.003786,4.84,398.55
83,16684,20.997862,4.87,403.42
84,16885,20.971367,4.87,408.29
85,17086,20.954960,4.88,413.17
86,17287,22.051938,4.77,417.95
87,17488,20.917316,4.81,422.76
88,17689,20.889640,4.82,427.58
89,17890,20.885747,4.79,432.37
90,18091,20.867012,4.87,437.24
91,18292,20.850868,4.86,442.10
92,18493,20.821289,4.84,446.94
93,18694,20.805359,4.79,451.73
94,18895,20.783913,4.82,456.55
95,19096,20.758836,4.84,461.40
96,19297,20.739842,4.79,466.77
97,19498,20.720197,4.85,472.20
98,19699,20.712075,4.82,477.61
99,19900,20.684230,4.83,483.02
100,20101,20.680930,4.80,488.40
101,20302,20.662955,4.78,493.76
102,20503,20.652955,4.86,499.19
103,20704,20.644359,4.86,504.63
104,20905,20.639824,4.82,510.02
105,21106,20.628045,4.80,515.39
106,21307,20.617325,4.85,520.82
107,21508,20.600183,4.81,526.22
108,21709,20.596235,4.86,531.66
109,21910,20.584812,4.76,537.01
110,22111,20.583558,4.79,542.37
111,22312,20.578721,4.75,547.70
112,22513,20.577545,4.83,553.11
113,22714,20.562289,4.81,558.50
114,22915,20.555843,4.73,563.81
115,23116,20.557010,4.89,569.28
116,23317,20.543338,4.84,574.12
117,23518,20.533260,4.83,579.52
118,23719,20.539011,4.80,584.89
119,23920,20.517219,4.75,589.64
120,24121,20.508956,4.76,594.97
121,24322,20.500894,4.87,600.41
122,24523,20.487929,4.77,605.76
123,24724,20.479804,4.86,611.20
124,24925,20.467753,4.82,616.59
125,25126,20.461714,4.84,622.02
126,25327,20.452711,4.86,627.46
127,25528,20.436072,4.82,632.87
128,25729,20.423266,4.82,638.27
129,25930,20.409593,4.84,643.70
130,26131,20.397207,4.81,649.08
131,26332,20.389421,4.83,654.49
132,26533,20.369274,4.82,659.88
133,26734,20.368182,4.76,665.22
134,26935,20.364923,4.85,670.65
135,27136,20.359178,4.78,676.01
136,27337,20.340336,4.86,681.46
137,27538,20.336696,4.85,686.89
138,27739,20.326683,4.83,692.30
139,27940,20.321593,4.79,697.67
140,28141,20.313776,4.81,703.06
141,28342,20.300931,4.82,708.46
142,28543,20.286868,4.81,713.86
143,28744,20.277235,4.82,719.26
144,28945,20.262604,4.87,724.72
145,29146,20.252771,4.84,730.13
146,29347,20.236537,4.81,735.52
147,29548,20.238419,4.78,740.87
148,29749,20.229280,4.73,745.61
149,29950,20.228783,4.81,751.00
150,30151,20.215390,4.87,756.44
151,30352,20.205846,4.85,761.87
152,30553,20.196282,4.77,767.22
153,30754,20.198926,4.78,772.57
154,30955,20.201248,4.83,777.41
155,31156,20.201458,4.84,782.25
156,31357,20.198538,4.86,787.11
