iteration,total_queries,loss,iter_time_s,total_time_s
1,202,30.142879,4.73,5.17
2,403,30.117654,4.69,10.40
3,604,30.097321,4.66,15.61
4,805,30.092240,4.64,20.81
5,1006,30.064323,4.69,26.05
6,1207,30.315094,4.70,31.29
7,1408,30.500033,4.69,35.99
8,1609,30.144428,4.69,40.68
9,1810,20.819944,4.65,45.33
10,2011,20.766651,4.67,50.58
11,2212,20.763550,4.67,55.82
12,2413,20.754913,4.67,61.07
13,2614,20.750203,4.68,66.31
14,2815,20.745497,4.72,71.60
15,3016,20.737691,4.83,77.02
16,3217,20.726979,4.65,82.23
17,3418,24.325347,4.76,87.57
18,3619,24.258891,4.76,92.33
19,3820,24.181548,4.70,97.03
20,4021,24.119353,4.82,101.85
21,4222,24.081217,4.74,106.60
22,4423,24.038660,4.81,111.41
23,4624,23.984852,4.71,116.13
24,4825,23.940614,4.78,120.91
25,5026,23.894108,4.67,125.58
26,5227,23.844031,4.74,130.32
27,5428,23.803731,4.83,135.15
28,5629,23.764705,4.73,139.88
29,5830,23.718769,4.79,144.68
30,6031,23.688170,4.86,149.54
31,6232,23.646911,4.80,154.35
32,6433,23.614025,4.72,159.07
33,6634,23.585461,4.76,163.84
34,6835,23.542393,4.74,168.58
35,7036,23.505699,4.76,173.34
36,7237,23.471538,4.75,178.10
37,7438,23.432204,4.80,182.90
38,7639,23.401282,4.79,187.70
39,7840,23.360596,4.82,192.52
40,8041,23.308692,4.71,197.23
41,8242,23.268432,4.76,201.99
42,8443,23.214494,4.74,206.74
43,8644,23.181943,4.84,211.58
44,8845,23.132824,4.82,216.40
45,9046,23.101058,4.81,221.21
46,9247,23.047065,4.83,226.04
47,9448,22.999993,4.74,230.78
48,9649,22.953563,4.73,235.51
49,9850,22.904852,4.72,240.23
50,10051,22.870043,4.74,244.97
51,10252,22.826521,4.76,249.73
52,10453,22.782910,4.67,254.41
53,10654,22.741769,4.75,259.16
54,10855,22.691890,4.80,263.96
55,11056,22.659163,4.73,268.70
56,11257,22.625410,4.71,273.42
57,11458,22.581813,4.81,278.23
58,11659,22.538061,4.72,282.95
59,11860,22.505439,4.78,287.73
60,12061,22.473256,4.72,292.45
61,12262,22.447668,4.82,297.27
62,12463,22.421925,4.76,302.03
63,12664,22.400443,4.70,306.73
64,12865,22.373489,4.68,311.42
65,13066,22.341181,4.83,316.25
66,13267,22.315404,4.74,320.99
67,13468,22.304457,4.71,325.71
68,13669,22.269035,4.72,330.43
69,13870,22.237521,4.79,335.22
70,14071,22.228238,4.74,339.96
71,14272,22.191217,4.81,344.78
72,14473,22.180419,4.74,349.52
73,14674,22.156096,4.71,354.24
74,14875,22.134309,4.72,358.96
75,15076,22.112017,4.77,363.73
76,15277,22.075016,4.79,368.52
77,15478,22.060140,4.78,373.30
78,15679,22.043151,4.74,378.04
79,15880,22.019992,4.84,382.88
80,16081,22.003577,4.73,387.62
81,16282,21.977708,4.81,392.43
82,16483,21.946176,4.75,397.19
83,16684,21.922717,4.73,401.91
84,16885,21.900799,4.82,406.73
85,17086,21.881387,4.77,411.51
86,17287,21.866685,4.77,416.28
87,17488,21.846578,4.72,421.00
88,17689,21.832635,4.82,425.82
89,17890,21.810476,4.72,430.53
90,18091,21.797220,4.77,435.30
91,18292,21.782177,4.76,440.07
92,18493,21.764537,4.81,444.88
93,18694,21.754294,4.76,449.64
94,18895,21.740176,4.76,454.40
95,19096,21.715544,4.77,459.17
96,19297,21.702160,4.72,463.89
97,19498,21.678168,4.74,468.64
98,19699,21.656744,4.80,473.44
99,19900,21.660270,4.81,478.25
100,20101,21.644503,4.83,483.08
101,20302,21.630752,4.75,487.84
102,20503,21.628905,4.70,492.54
103,20704,21.606457,4.85,497.39
104,20905,21.593519,4.70,502.10
105,21106,21.584339,4.77,506.87
106,21307,21.577207,4.77,511.64
107,21508,21.568218,4.80,516.44
108,21709,21.547631,4.77,521.21
109,21910,21.564653,4.75,525.97
110,22111,21.538752,4.74,530.72
111,22312,21.535269,4.71,535.43
112,22513,21.515460,4.76,540.19
113,22714,21.507696,4.77,544.96
114,22915,21.494753,4.78,549.75
115,23116,21.479261,4.72,554.47
116,23317,21.477031,4.73,559.21
117,23518,21.461799,4.77,563.98
118,23719,21.455048,4.75,568.72
119,23920,21.456135,4.80,573.52
120,24121,21.445332,4.75,578.28
121,24322,21.442534,4.77,583.05
122,24523,21.413625,4.79,587.84
123,24724,21.415211,4.74,592.58
124,24925,21.401083,4.84,597.42
125,25126,21.389474,4.72,602.13
126,25327,21.399901,4.75,606.88
127,25528,21.390236,4.78,611.67
128,25729,21.379575,4.75,616.42
129,25930,21.381398,4.76,621.19
130,26131,21.369893,4.75,625.94
131,26332,21.356880,4.75,630.70
132,26533,21.344186,4.84,635.54
133,26734,21.337645,4.74,640.28
134,26935,21.332382,4.73,645.01
135,27136,21.318231,4.76,649.77
136,27337,21.307609,4.73,654.50
137,27538,21.289911,4.74,659.25
138,27739,21.296966,4.75,664.00
139,27940,21.287697,4.70,668.70
140,28141,21.281265,4.75,673.45
141,28342,21.279856,4.76,678.22
