# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/186479.jpg",
#     "hooks": "/model_deploy_execution_attack_for_pipeline/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack_for_pipeline/outputs/age_googlenet_mnn_attack_results/186479_attacked",
#     "model_paths": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.672229,inf,5.000000,False,1,6,scouting,"None","",5.89,6.46
2,403,40.626621,40.672229,5.000000,False,1,6,scouting,"None","",5.88,13.14
3,604,40.578810,40.626621,5.000000,False,1,6,scouting,"None","",5.85,19.78
4,805,40.532352,40.578810,5.000000,False,1,6,scouting,"None","",5.81,26.38
5,1006,40.483181,40.532352,5.000000,False,1,6,scouting,"None","",5.83,32.98
6,1207,40.440884,40.483181,5.000000,False,1,6,scouting,"None","",5.87,39.64
7,1408,40.402243,40.440884,5.000000,False,1,6,scouting,"None","",5.85,46.28
8,1609,40.372281,40.402243,5.000000,False,1,6,scouting,"None","",6.15,53.22
9,1810,40.355216,40.372281,5.000000,False,1,6,scouting,"None","",6.45,60.52
10,2011,40.362044,40.355216,5.000000,False,1,6,scouting,"None","",6.22,67.58
11,2212,44.343481,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",6.56,74.16
12,2413,44.256740,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",6.54,80.70
13,2614,44.116012,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",6.21,86.91
14,2815,44.120110,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",5.90,92.81
15,3016,44.159796,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",5.81,98.62
16,3217,44.138036,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",5.85,104.47
17,3418,44.072289,40.355216,5.000000,False,1,6,focused_fire,"0x233c","",5.88,110.36
