# --- Attack Parameters ---
# {
#     "attack_type": "bandit",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n006809-0022_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 150,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 20.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_bandit_n006809-0022_01_20250911-175554",
#     "fd_eta": 0.1,
#     "prior_exploration": 0.1,
#     "prior_size": 32,
#     "prior_lr": 0.1,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,4,0.387215,0.041693,20.000000,False,0,1,static,"N/A","",3.59,5.24
2,7,0.343127,0.041693,20.000000,False,0,1,static,"N/A","",3.61,8.86
3,10,0.327653,0.041693,20.000000,False,0,1,static,"N/A","",3.61,12.48
4,13,0.308740,0.041693,20.000000,False,0,1,static,"N/A","",3.60,16.10
5,16,0.289187,0.041693,20.000000,False,0,1,static,"N/A","",3.58,19.69
6,19,0.268123,0.041693,20.000000,False,0,1,static,"N/A","",3.60,23.31
7,22,0.241229,0.041693,20.000000,False,0,1,static,"N/A","",3.60,26.92
8,25,0.234921,0.041693,20.000000,False,0,1,static,"N/A","",3.60,30.52
9,28,0.230939,0.041693,20.000000,False,0,1,static,"N/A","",3.61,34.15
10,31,0.212844,0.041693,20.000000,False,0,1,static,"N/A","",3.61,37.77
11,34,0.214238,0.041693,20.000000,False,0,1,static,"N/A","",3.58,41.36
12,37,0.210491,0.041693,20.000000,False,0,1,static,"N/A","",3.59,44.96
13,40,0.209488,0.041693,20.000000,False,0,1,static,"N/A","",3.61,48.58
14,43,0.212447,0.041693,20.000000,False,0,1,static,"N/A","",3.60,52.20
15,46,0.209983,0.041693,20.000000,False,0,1,static,"N/A","",3.58,55.78
16,49,0.197694,0.041693,20.000000,False,0,1,static,"N/A","",3.60,59.40
17,52,0.190674,0.041693,20.000000,False,0,1,static,"N/A","",3.57,62.98
18,55,0.185679,0.041693,20.000000,False,0,1,static,"N/A","",3.60,66.59
19,58,0.192918,0.041693,20.000000,False,0,1,static,"N/A","",3.59,70.19
20,61,0.197247,0.041693,20.000000,False,0,1,static,"N/A","",3.57,73.77
21,64,0.197421,0.041693,20.000000,False,0,1,static,"N/A","",3.60,77.38
22,67,0.182498,0.041693,20.000000,False,0,1,static,"N/A","",3.58,80.97
23,70,0.198047,0.041693,20.000000,False,0,1,static,"N/A","",3.62,84.60
24,73,0.190636,0.041693,20.000000,False,0,1,static,"N/A","",3.59,88.21
25,76,0.197651,0.041693,20.000000,False,0,1,static,"N/A","",3.58,91.80
26,79,0.201868,0.041693,20.000000,False,0,1,static,"N/A","",3.60,95.41
27,82,0.205370,0.041693,20.000000,False,0,1,static,"N/A","",3.58,98.99
28,85,0.208633,0.041693,20.000000,False,0,1,static,"N/A","",3.57,102.58
29,88,0.213997,0.041693,20.000000,False,0,1,static,"N/A","",3.59,106.18
30,91,0.221325,0.041693,20.000000,False,0,1,static,"N/A","",3.59,109.79
31,94,0.225171,0.041693,20.000000,False,0,1,static,"N/A","",3.59,113.39
32,97,0.233639,0.041693,20.000000,False,0,1,static,"N/A","",3.59,116.99
33,100,0.237660,0.041693,20.000000,False,0,1,static,"N/A","",3.58,120.58
34,103,0.228611,0.041693,20.000000,False,0,1,static,"N/A","",3.57,124.16
35,106,0.221351,0.041693,20.000000,False,0,1,static,"N/A","",3.58,127.76
36,109,0.229469,0.041693,20.000000,False,0,1,static,"N/A","",3.60,131.37
37,112,0.230342,0.041693,20.000000,False,0,1,static,"N/A","",3.59,134.97
38,115,0.234496,0.041693,20.000000,False,0,1,static,"N/A","",3.58,138.56
39,118,0.237925,0.041693,20.000000,False,0,1,static,"N/A","",3.56,142.14
40,121,0.232745,0.041693,20.000000,False,0,1,static,"N/A","",3.60,145.75
41,124,0.230835,0.041693,20.000000,False,0,1,static,"N/A","",3.57,149.33
42,127,0.227475,0.041693,20.000000,False,0,1,static,"N/A","",3.58,152.92
43,130,0.211358,0.041693,19.400000,False,0,1,static,"N/A","",3.57,156.50
44,133,0.211927,0.041693,19.400000,False,0,1,static,"N/A","",3.58,160.09
45,136,0.206950,0.041693,19.400000,False,0,1,static,"N/A","",3.57,163.67
46,139,0.197078,0.041693,19.400000,False,0,1,static,"N/A","",3.55,167.23
47,142,0.205373,0.041693,19.400000,False,0,1,static,"N/A","",3.59,170.83
48,145,0.212144,0.041693,19.400000,False,0,1,static,"N/A","",3.56,174.41
49,148,0.216062,0.041693,19.400000,False,0,1,static,"N/A","",3.56,177.98
50,151,0.215656,0.041693,19.400000,False,0,1,static,"N/A","",3.60,181.59
