iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.942283,4.85,5.32
2,403,20.938350,4.85,10.74
3,604,20.926933,4.73,16.04
4,805,20.909337,4.82,21.44
5,1006,20.895713,4.80,26.81
6,1207,25.292834,4.86,32.25
7,1408,25.243432,4.80,37.06
8,1609,25.166858,4.78,41.84
9,1810,25.105314,4.92,46.76
10,2011,25.064539,4.83,51.59
11,2212,25.014331,4.83,56.42
12,2413,24.966276,4.85,61.27
13,2614,24.898390,4.79,66.06
14,2815,24.828681,4.81,70.87
15,3016,24.774093,4.82,75.69
16,3217,24.727520,4.82,80.52
17,3418,24.712431,4.86,85.38
18,3619,24.653291,4.81,90.18
19,3820,24.612713,4.75,94.94
20,4021,24.569294,4.77,99.71
21,4222,24.500704,4.80,104.51
22,4423,24.463816,4.81,109.33
23,4624,24.419430,4.91,114.24
24,4825,24.370600,4.79,119.03
25,5026,24.308012,4.80,123.83
26,5227,24.235704,4.82,128.65
27,5428,24.176760,4.91,133.57
28,5629,24.101151,4.89,138.46
29,5830,24.030680,4.78,143.24
30,6031,23.985645,4.78,148.02
31,6232,23.942960,4.74,152.76
32,6433,23.873774,4.84,157.61
33,6634,23.802055,4.83,162.44
34,6835,23.745250,4.79,167.24
35,7036,23.692017,4.81,172.05
36,7237,23.631303,4.85,176.90
37,7438,23.584821,4.90,181.80
38,7639,23.560517,4.75,186.55
39,7840,23.492399,4.79,191.35
40,8041,23.454053,4.86,196.21
41,8242,23.425030,4.81,201.03
42,8443,23.388763,4.80,205.82
43,8644,23.335341,4.72,210.55
44,8845,23.294340,4.83,215.38
45,9046,23.253891,4.88,220.26
46,9247,23.219522,4.87,225.13
47,9448,23.168950,4.89,230.02
48,9649,23.138526,4.80,234.83
49,9850,23.106771,4.79,239.62
50,10051,23.058249,4.82,244.43
51,10252,23.006144,4.94,249.37
52,10453,22.973133,4.87,254.24
53,10654,22.977083,4.91,259.15
54,10855,22.906107,4.81,263.96
55,11056,22.871194,4.77,268.74
56,11257,22.853624,4.83,273.57
57,11458,22.798002,4.88,278.45
58,11659,22.747887,4.79,283.24
59,11860,22.713874,4.85,288.08
60,12061,22.679912,4.83,292.92
61,12262,22.649149,4.80,297.72
