iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.768510,4.74,5.20
2,403,20.742842,4.86,10.64
3,604,20.732536,4.73,15.96
4,805,20.719984,4.74,21.27
5,1006,20.706375,4.76,26.62
6,1207,24.208740,4.78,31.99
7,1408,24.155890,4.88,36.87
8,1609,24.109399,4.80,41.66
9,1810,24.051911,4.80,46.47
10,2011,23.988980,4.84,51.31
11,2212,23.925892,4.75,56.07
12,2413,23.849120,4.77,60.84
13,2614,23.787911,4.80,65.64
14,2815,23.724492,4.81,70.45
15,3016,23.684073,4.83,75.29
16,3217,23.626366,4.79,80.08
17,3418,23.569647,4.81,84.90
18,3619,23.515253,4.81,89.71
19,3820,23.465898,4.77,94.48
20,4021,23.433589,4.78,99.26
21,4222,23.380017,4.87,104.13
22,4423,23.332286,4.83,108.97
23,4624,23.282734,4.89,113.86
24,4825,23.235339,4.83,118.70
25,5026,23.180144,4.84,123.54
26,5227,23.104753,4.83,128.37
27,5428,23.057278,4.89,133.26
28,5629,23.009191,4.81,138.07
29,5830,22.967789,4.78,142.85
30,6031,22.919867,4.82,147.67
31,6232,22.869924,4.74,152.41
32,6433,22.838152,4.80,157.21
33,6634,22.790765,4.77,161.99
34,6835,22.753930,4.76,166.75
35,7036,22.701603,4.77,171.52
36,7237,22.670370,4.81,176.34
37,7438,22.632622,4.80,181.14
38,7639,22.588811,4.74,185.88
39,7840,22.548309,4.80,190.69
40,8041,22.516168,4.78,195.47
41,8242,22.476615,4.75,200.23
42,8443,22.449856,4.73,204.96
43,8644,22.420185,4.81,209.77
44,8845,22.372467,4.84,214.61
45,9046,22.341584,4.79,219.40
46,9247,22.310677,4.84,224.25
47,9448,22.251081,4.79,229.04
48,9649,22.208595,4.79,233.84
49,9850,22.178191,4.82,238.66
50,10051,22.144302,4.78,243.44
51,10252,22.116306,4.80,248.24
52,10453,22.087325,4.81,253.06
53,10654,22.067997,4.82,257.88
54,10855,22.041996,4.81,262.69
55,11056,22.017067,4.74,267.44
56,11257,21.982864,4.74,272.18
57,11458,21.957364,4.77,276.95
