# --- Attack Parameters ---
# {
#     "attack_type": "square",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n001566-0075_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 1000,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_square_n001566-0075_01_20250911-075100",
#     "p_init": 0.5,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,2,0.335174,0.362855,5.000000,False,0,1,static,"N/A","",1.68,3.35
2,3,0.301231,0.335174,5.000000,False,0,1,static,"N/A","",1.69,5.07
3,4,0.331987,0.301231,5.000000,False,0,1,static,"N/A","",1.69,6.78
4,5,0.333144,0.301231,5.000000,False,0,1,static,"N/A","",1.70,8.49
5,6,0.315339,0.301231,5.000000,False,0,1,static,"N/A","",1.69,10.20
6,7,0.284195,0.301231,5.000000,False,0,1,static,"N/A","",1.71,11.93
7,8,0.270610,0.284195,5.000000,False,0,1,static,"N/A","",1.70,13.65
8,9,0.326396,0.270610,5.000000,False,0,1,static,"N/A","",1.69,15.37
9,10,0.289364,0.270610,5.000000,False,0,1,static,"N/A","",1.68,17.06
10,11,0.340347,0.270610,5.000000,False,0,1,static,"N/A","",1.67,18.74
11,12,0.315353,0.270610,5.000000,False,0,1,static,"N/A","",1.67,20.43
12,13,0.271551,0.270610,5.000000,False,0,1,static,"N/A","",1.67,22.11
13,14,0.388904,0.270610,5.000000,False,0,1,static,"N/A","",1.69,23.81
14,15,0.307734,0.270610,5.000000,False,0,1,static,"N/A","",1.69,25.51
15,16,0.277069,0.270610,5.000000,False,0,1,static,"N/A","",1.67,27.19
16,17,0.327712,0.270610,5.000000,False,0,1,static,"N/A","",1.69,28.90
17,18,0.256703,0.270610,5.000000,False,0,1,static,"N/A","",1.69,30.61
18,19,0.231497,0.256703,5.000000,False,0,1,static,"N/A","",1.67,32.30
19,20,0.228777,0.231497,5.000000,False,0,1,static,"N/A","",1.68,34.01
20,21,0.285257,0.228777,5.000000,False,0,1,static,"N/A","",1.67,35.71
21,22,0.285909,0.228777,5.000000,False,0,1,static,"N/A","",1.68,37.40
22,23,0.228111,0.228777,5.000000,False,0,1,static,"N/A","",1.68,39.09
23,24,0.245908,0.228111,5.000000,False,0,1,static,"N/A","",1.69,40.80
24,25,0.298144,0.228111,5.000000,False,0,1,static,"N/A","",1.68,42.49
25,26,0.247108,0.228111,5.000000,False,0,1,static,"N/A","",1.67,44.17
26,27,0.248651,0.228111,5.000000,False,0,1,static,"N/A","",1.69,45.87
27,28,0.255056,0.228111,5.000000,False,0,1,static,"N/A","",1.66,47.54
28,29,0.215239,0.228111,5.000000,False,0,1,static,"N/A","",1.67,49.23
29,30,0.253210,0.215239,5.000000,False,0,1,static,"N/A","",1.66,50.91
30,31,0.298714,0.215239,5.000000,False,0,1,static,"N/A","",1.67,52.59
31,32,0.237277,0.215239,5.000000,False,0,1,static,"N/A","",1.67,54.27
32,33,0.191781,0.215239,5.000000,False,0,1,static,"N/A","",1.67,55.96
33,34,0.195652,0.191781,5.000000,False,0,1,static,"N/A","",1.66,57.65
34,35,0.237459,0.191781,5.000000,False,0,1,static,"N/A","",1.67,59.33
35,36,0.265709,0.191781,5.000000,False,0,1,static,"N/A","",1.69,61.03
36,37,0.200415,0.191781,5.000000,False,0,1,static,"N/A","",1.70,62.74
37,38,0.204199,0.191781,5.000000,False,0,1,static,"N/A","",1.68,64.43
38,39,0.200615,0.191781,5.000000,False,0,1,static,"N/A","",1.68,66.13
39,40,0.212065,0.191781,5.000000,False,0,1,static,"N/A","",1.69,67.83
40,41,0.244436,0.191781,5.000000,False,0,1,static,"N/A","",1.68,69.52
41,42,0.181202,0.191781,5.000000,False,0,1,static,"N/A","",1.69,71.22
42,43,0.217230,0.181202,5.000000,False,0,1,static,"N/A","",1.69,72.93
43,44,0.177428,0.181202,5.000000,False,0,1,static,"N/A","",1.69,74.63
44,45,0.253975,0.177428,5.000000,False,0,1,static,"N/A","",1.68,76.33
45,46,0.218068,0.177428,5.000000,False,0,1,static,"N/A","",1.69,78.04
46,47,0.193754,0.177428,5.000000,False,0,1,static,"N/A","",1.67,79.72
47,48,0.193060,0.177428,5.000000,False,0,1,static,"N/A","",1.68,81.42
48,49,0.183151,0.177428,5.000000,False,0,1,static,"N/A","",1.69,83.12
49,50,0.203141,0.177428,5.000000,False,0,1,static,"N/A","",1.68,84.81
50,51,0.179828,0.177428,5.000000,False,0,1,static,"N/A","",1.69,86.51
51,52,0.176427,0.177428,4.850000,False,0,1,static,"N/A","",1.70,88.23
52,53,0.176031,0.176427,4.850000,False,0,1,static,"N/A","",1.69,89.94
53,54,0.182754,0.176031,4.850000,False,0,1,static,"N/A","",1.70,91.66
54,55,0.181554,0.176031,4.850000,False,0,1,static,"N/A","",1.69,93.37
55,56,0.184610,0.176031,4.850000,False,0,1,static,"N/A","",1.69,95.08
56,57,0.183487,0.176031,4.850000,False,0,1,static,"N/A","",1.68,96.77
57,58,0.189161,0.176031,4.850000,False,0,1,static,"N/A","",1.67,98.46
58,59,0.153042,0.176031,4.850000,False,0,1,static,"N/A","",1.69,100.17
59,60,0.166821,0.153042,4.850000,False,0,1,static,"N/A","",1.68,101.87
60,61,0.191626,0.153042,4.850000,False,0,1,static,"N/A","",1.71,103.59
61,62,0.203969,0.153042,4.850000,False,0,1,static,"N/A","",1.68,105.29
62,63,0.194811,0.153042,4.850000,False,0,1,static,"N/A","",1.70,107.00
63,64,0.139851,0.153042,4.850000,False,0,1,static,"N/A","",1.70,108.71
