iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.854856,4.80,5.26
2,403,20.813391,4.84,10.68
3,604,20.804419,4.77,16.03
4,805,20.801905,4.79,21.41
5,1006,20.795500,4.94,26.93
6,1207,24.730314,4.79,32.30
7,1408,24.689377,4.78,37.09
8,1609,24.639984,4.74,41.84
9,1810,24.589383,4.82,46.66
10,2011,24.553884,4.73,51.39
11,2212,24.525622,4.69,56.08
12,2413,24.457030,4.79,60.87
13,2614,24.401073,4.87,65.75
14,2815,24.349038,4.76,70.51
15,3016,24.293805,4.75,75.26
16,3217,24.222652,4.82,80.09
17,3418,24.136304,4.91,85.00
18,3619,24.050549,4.83,89.83
19,3820,23.953308,4.88,94.70
20,4021,23.839652,4.74,99.45
21,4222,23.751985,4.83,104.28
22,4423,23.673014,4.86,109.14
23,4624,23.549825,4.77,113.92
24,4825,23.492855,4.84,118.76
25,5026,23.439056,4.79,123.55
26,5227,23.373573,4.80,128.35
27,5428,23.303096,4.94,133.29
28,5629,23.249822,4.80,138.09
29,5830,23.185192,4.79,142.88
30,6031,23.121988,4.77,147.65
31,6232,23.047956,4.85,152.50
32,6433,22.979107,4.85,157.36
33,6634,22.928027,4.89,162.25
34,6835,22.860668,4.81,167.06
35,7036,22.825825,4.88,171.94
36,7237,22.743334,4.81,176.75
37,7438,22.690926,4.76,181.51
38,7639,22.638235,4.80,186.31
39,7840,22.566939,4.76,191.07
40,8041,22.507122,4.80,195.87
41,8242,22.445202,4.95,200.82
42,8443,22.393692,4.70,205.52
43,8644,22.318138,4.75,210.27
44,8845,22.253835,4.86,215.13
45,9046,22.219804,4.80,219.94
46,9247,22.182388,4.77,224.71
47,9448,22.145555,4.86,229.57
48,9649,22.085599,4.84,234.41
49,9850,22.059223,4.88,239.29
50,10051,22.002696,4.74,244.03
51,10252,21.974404,4.80,248.84
52,10453,21.942804,4.88,253.71
53,10654,21.914520,4.78,258.49
54,10855,21.869406,4.68,263.18
55,11056,21.844330,4.74,267.92
56,11257,21.808752,4.96,272.88
57,11458,21.781354,4.87,277.75
58,11659,21.740313,4.86,282.61
59,11860,21.729535,4.82,287.43
60,12061,21.682236,4.86,292.30
61,12262,21.659211,4.77,297.07
62,12463,21.638036,4.83,301.90
63,12664,21.595838,4.81,306.72
64,12865,21.582562,4.85,311.56
65,13066,21.545397,4.77,316.34
66,13267,21.517544,4.82,321.16
67,13468,21.475961,4.71,325.87
68,13669,21.460852,4.80,330.67
69,13870,21.431191,4.80,335.47
70,14071,21.417369,4.86,340.33
71,14272,21.387852,4.81,345.14
72,14473,21.376453,4.81,349.95
73,14674,21.346116,4.85,354.80
74,14875,21.326414,4.86,359.66
75,15076,21.292866,4.84,364.51
76,15277,21.252613,4.78,369.29
77,15478,21.239483,4.84,374.13
78,15679,21.210382,4.73,378.86
79,15880,21.180311,4.82,383.69
80,16081,21.156547,4.81,388.49
81,16282,21.134672,4.83,393.33
82,16483,21.124926,4.85,398.19
83,16684,21.087738,4.80,402.99
84,16885,23.483857,4.80,407.79
85,17086,21.039925,4.82,412.61
86,17287,21.029294,4.81,417.42
87,17488,21.023816,4.83,422.26
88,17689,21.000238,4.79,427.05
89,17890,20.974819,4.79,431.85
90,18091,20.976254,4.83,436.68
91,18292,20.957375,4.80,441.48
92,18493,20.952682,4.83,446.30
93,18694,20.930609,4.80,451.11
94,18895,20.917919,4.85,455.96
95,19096,20.891018,4.81,460.77
96,19297,20.881290,4.74,465.52
97,19498,20.867926,4.77,470.29
98,19699,20.842590,4.77,475.07
99,19900,20.842327,4.78,479.85
100,20101,20.811176,4.85,484.70
101,20302,20.817887,4.78,489.48
102,20503,20.774042,4.81,494.29
103,20704,20.767722,4.74,499.61
104,20905,20.749295,4.89,505.07
105,21106,20.735540,4.80,510.46
106,21307,20.729643,4.77,515.80
107,21508,20.725216,4.78,521.18
108,21709,20.720494,4.79,526.55
109,21910,20.703935,4.83,531.97
110,22111,20.674369,4.72,537.26
111,22312,20.656040,4.85,542.68
112,22513,20.649446,4.86,548.12
113,22714,20.644750,4.75,553.46
114,22915,20.655726,4.75,558.78
115,23116,20.634113,4.89,563.67
116,23317,20.623181,4.89,569.14
117,23518,20.606233,4.84,574.56
118,23719,20.599807,4.88,580.02
119,23920,20.585723,4.75,585.35
120,24121,20.578126,4.87,590.80
121,24322,20.563872,4.76,596.12
122,24523,20.566788,4.76,601.46
123,24724,20.543559,4.85,606.31
124,24925,20.540071,4.77,611.66
125,25126,20.526758,4.80,617.04
126,25327,20.524749,4.79,622.41
127,25528,20.509732,4.74,627.73
128,25729,20.516994,4.80,633.11
129,25930,20.512973,4.80,637.91
130,26131,20.486029,4.79,642.70
131,26332,20.488411,4.86,648.13
132,26533,20.508516,4.84,652.98
133,26734,20.507539,4.76,657.74
134,26935,20.490243,4.82,662.56
135,27136,20.482143,4.77,667.33
136,27337,20.481917,4.78,672.68
137,27538,20.517728,4.81,678.08
138,27739,20.514132,4.77,682.85
139,27940,20.499019,4.84,687.69
140,28141,20.490777,4.75,692.44
141,28342,20.478800,4.69,697.14
142,28543,20.487275,4.82,702.53
143,28744,20.497221,4.74,707.27
144,28945,20.494725,4.85,712.12
145,29146,20.492472,4.76,716.88
146,29347,20.494142,4.74,721.62
147,29548,20.470034,4.80,726.42
148,29749,20.460470,4.72,731.72
149,29950,20.468350,4.83,737.13
150,30151,20.456697,4.75,741.88
151,30352,20.470106,4.69,747.15
152,30553,20.472061,4.79,751.94
153,30754,20.460090,4.71,756.66
154,30955,20.458049,4.81,761.47
155,31156,20.457579,4.77,766.24
156,31357,20.440927,4.88,771.12
157,31558,20.436143,4.77,776.47
158,31759,20.432633,4.83,781.87
159,31960,20.434846,4.81,787.25
160,32161,20.424979,4.81,792.06
161,32362,20.414110,4.75,797.39
162,32563,20.414516,4.87,802.84
163,32764,20.405415,4.81,807.66
164,32965,20.406845,4.80,813.03
165,33166,20.412596,4.82,817.85
166,33367,20.383256,4.86,822.72
167,33568,20.384278,4.79,828.08
168,33769,20.386325,4.89,832.97
169,33970,20.366098,4.81,837.78
170,34171,20.371203,4.78,843.14
171,34372,20.365074,4.80,847.94
172,34573,20.361514,4.74,853.26
173,34774,20.360240,4.82,858.66
174,34975,20.343782,4.81,864.04
175,35176,20.332139,4.80,869.41
176,35377,20.330875,4.80,874.79
177,35578,20.335891,4.77,880.15
178,35779,20.307668,4.79,884.94
179,35980,20.305470,4.84,890.37
180,36181,20.287841,4.80,895.76
181,36382,20.287687,4.84,901.18
182,36583,20.283289,4.79,906.54
183,36784,20.278157,4.77,911.88
184,36985,20.266365,4.84,917.30
185,37186,20.259760,4.85,922.72
186,37387,20.259253,4.86,928.16
187,37588,20.261903,4.77,933.51
188,37789,20.251680,4.73,938.24
189,37990,20.251422,4.85,943.66
190,38191,20.245243,4.77,949.01
191,38392,20.234148,4.83,954.42
192,38593,20.243637,4.80,959.80
193,38794,20.226598,4.85,964.65
194,38995,20.223859,4.90,970.13
195,39196,20.212731,4.74,975.44
196,39397,20.218665,4.76,980.78
197,39598,20.208625,4.77,985.55
198,39799,20.211625,4.80,990.92
199,40000,20.186312,4.83,995.75
200,40201,20.186987,4.83,1001.16
201,40402,20.177437,4.74,1005.90
202,40603,20.190511,4.81,1011.28
203,40804,20.191075,4.78,1016.07
204,41005,20.175170,4.77,1020.84
205,41206,20.182126,4.74,1026.15
206,41407,20.170181,4.83,1030.98
207,41608,20.172184,4.75,1036.31
208,41809,20.164474,4.76,1041.07
209,42010,20.158108,4.85,1046.51
210,42211,80.190991,4.72,1051.80
211,42412,20.139769,4.80,1056.61
212,42613,20.138447,4.72,1061.90
213,42814,20.136539,4.79,1067.28
214,43015,20.125135,4.81,1072.67
215,43216,20.126419,4.77,1078.03
216,43417,20.112024,4.78,1082.81
217,43618,20.108663,4.80,1088.18
218,43819,20.096209,4.82,1093.59
219,44020,20.096960,4.78,1098.94
220,44221,20.082933,4.80,1103.74
221,44422,20.075350,4.73,1109.05
222,44623,20.081323,4.80,1114.43
223,44824,20.067531,4.90,1119.33
224,45025,20.064507,4.78,1124.70
225,45226,20.067130,4.77,1130.04
226,45427,10.748109,4.88,1134.92
227,45628,10.749792,4.76,1140.26
228,45829,10.739080,4.71,1144.97
229,46030,10.707839,4.81,1150.36
230,46231,10.694510,4.79,1155.74
231,46432,10.699885,4.88,1161.19
232,46633,10.692551,4.75,1165.94
233,46834,10.667090,4.80,1171.33
234,47035,13.684196,4.76,1176.69
235,47236,13.457308,4.81,1181.50
236,47437,13.212692,4.84,1186.35
237,47638,12.944582,4.78,1191.13
238,47839,12.608380,4.84,1195.97
239,48040,12.266409,4.77,1200.75
240,48241,12.141311,4.76,1205.50
241,48442,11.749865,4.75,1210.25
242,48643,11.635746,4.78,1215.04
243,48844,11.400991,4.71,1219.75
244,49045,11.256628,4.88,1224.64
245,49246,11.078399,4.76,1229.40
246,49447,10.789427,4.83,1234.24
247,49648,10.541686,4.77,1239.01
248,49849,10.520322,4.90,1244.49
249,50050,10.296883,4.75,1249.81
250,50251,10.099463,4.80,1255.20
251,50452,0.044391,4.77,1260.55
