iteration,total_queries,loss,iter_time_s,total_time_s
1,202,30.018957,4.69,5.13
2,403,20.747874,4.74,10.43
3,604,20.682128,4.69,15.68
4,805,20.671588,4.77,21.03
5,1006,20.677090,4.76,26.37
6,1207,24.071178,4.83,31.20
7,1408,23.888912,4.77,35.97
8,1609,23.835753,4.86,40.84
9,1810,23.769838,4.83,45.67
10,2011,80.054976,4.74,50.41
11,2212,23.695788,4.84,55.26
12,2413,23.658833,4.68,59.94
13,2614,23.609105,4.84,64.78
14,2815,23.575081,4.73,69.51
15,3016,23.520378,4.75,74.27
16,3217,23.474245,4.79,79.06
17,3418,23.403480,4.73,83.79
18,3619,23.333846,4.76,88.55
19,3820,23.278222,4.74,93.30
20,4021,23.200575,4.73,98.03
21,4222,23.150593,4.77,102.80
22,4423,23.073884,4.71,107.51
23,4624,23.017328,4.78,112.30
24,4825,22.943841,4.80,117.10
25,5026,22.889659,4.75,121.86
26,5227,22.811212,4.71,126.57
27,5428,22.741510,4.79,131.36
28,5629,22.671733,4.78,136.14
29,5830,22.612609,4.87,141.01
30,6031,22.529330,4.75,145.77
31,6232,22.466154,4.76,150.53
32,6433,22.382009,4.77,155.30
33,6634,22.325996,4.70,160.01
34,6835,22.289988,4.76,164.77
35,7036,22.212933,4.71,169.48
36,7237,22.170888,4.79,174.27
37,7438,22.110998,4.75,179.03
38,7639,22.055008,4.71,183.74
39,7840,22.005230,4.74,188.48
40,8041,21.965199,4.76,193.24
41,8242,21.900626,4.74,197.99
42,8443,21.867133,4.80,202.79
43,8644,21.805135,4.80,207.59
44,8845,21.763085,4.79,212.38
45,9046,21.717231,4.73,217.11
46,9247,21.680901,4.78,221.89
47,9448,21.648363,4.78,226.67
48,9649,21.603789,4.74,231.42
49,9850,21.563314,4.80,236.22
50,10051,21.528941,4.74,240.97
51,10252,21.500159,4.84,245.81
52,10453,21.472238,4.76,250.57
53,10654,21.449268,4.86,255.43
54,10855,21.414797,4.84,260.26
55,11056,21.376019,4.73,264.99
56,11257,21.337647,4.84,269.84
57,11458,21.306554,4.84,274.68
58,11659,21.280499,4.78,279.47
59,11860,21.241867,4.76,284.23
60,12061,21.211331,4.80,289.03
61,12262,21.183701,4.77,293.80
62,12463,21.148090,4.72,298.52
63,12664,21.120157,4.78,303.30
64,12865,21.101545,4.77,308.07
65,13066,21.073351,4.81,312.88
66,13267,21.052246,4.70,317.59
67,13468,21.024919,4.81,322.40
68,13669,21.001783,4.84,327.24
69,13870,20.970083,4.80,332.04
70,14071,20.949787,4.82,336.86
71,14272,20.914766,4.80,341.65
72,14473,20.892103,4.78,346.44
73,14674,20.874703,4.77,351.21
74,14875,20.861057,4.84,356.05
75,15076,20.817048,4.91,360.97
76,15277,20.799624,4.86,365.82
77,15478,20.768266,4.77,370.60
78,15679,20.747310,4.72,375.32
79,15880,20.720863,4.77,380.09
80,16081,20.714069,4.80,384.89
81,16282,20.685406,4.77,389.66
82,16483,20.674235,4.84,394.50
83,16684,20.658817,4.85,399.35
84,16885,20.631810,4.80,404.72
85,17086,20.602441,4.78,410.09
86,17287,20.593334,4.80,415.46
87,17488,20.566298,4.84,420.87
88,17689,20.544327,4.72,426.17
89,17890,20.529158,4.71,431.46
90,18091,20.511499,4.78,436.81
91,18292,20.478727,4.77,442.16
92,18493,20.455440,4.76,447.51
93,18694,20.431195,4.74,452.83
94,18895,20.437313,4.80,458.20
95,19096,20.409404,4.74,462.95
96,19297,20.383825,4.86,468.39
97,19498,20.359858,4.78,473.75
98,19699,20.335498,4.80,479.13
99,19900,20.313623,4.76,484.48
100,20101,20.297773,4.87,489.92
101,20302,20.288382,4.84,495.34
102,20503,20.269777,4.82,500.74
103,20704,20.251304,4.84,506.16
104,20905,20.231251,4.74,511.47
105,21106,20.209071,4.86,516.92
106,21307,20.181300,4.76,522.26
107,21508,20.178098,4.83,527.68
108,21709,20.144009,4.82,533.08
109,21910,20.134396,4.74,538.40
110,22111,20.114142,4.75,543.73
111,22312,20.101208,4.80,549.11
112,22513,20.095286,4.72,554.40
113,22714,20.074896,4.88,559.85
114,22915,20.062777,4.78,565.21
115,23116,10.921364,4.70,570.49
116,23317,10.902431,4.77,575.84
117,23518,10.885885,4.81,581.23
118,23719,10.873494,4.80,586.60
119,23920,10.869012,4.80,591.98
120,24121,10.864158,4.85,597.41
121,24322,10.859735,4.82,602.81
122,24523,10.849966,4.73,608.13
123,24724,15.040230,4.84,613.55
124,24925,14.958754,4.85,618.40
125,25126,14.853929,4.76,623.16
126,25327,14.705921,4.81,627.97
127,25528,14.564446,4.77,632.74
128,25729,14.305901,4.84,637.58
129,25930,14.093211,4.74,642.33
130,26131,70.033175,4.79,647.12
131,26332,70.032624,4.82,651.94
132,26533,71.481335,4.77,656.72
133,26734,13.519660,4.89,661.61
134,26935,13.376278,4.80,666.41
135,27136,13.179684,4.83,671.25
136,27337,13.021508,4.83,676.08
137,27538,12.877333,4.79,680.87
138,27739,12.706392,4.82,685.69
139,27940,12.662922,4.77,690.46
140,28141,12.317906,4.82,695.28
141,28342,12.019305,4.72,700.01
142,28543,11.855971,4.81,704.82
143,28744,11.688710,4.87,709.68
144,28945,11.543239,4.81,714.50
145,29146,11.386340,4.85,719.36
146,29347,11.330599,4.81,724.17
147,29548,11.308587,4.76,728.93
148,29749,11.079706,4.80,733.73
149,29950,10.782966,4.77,738.50
150,30151,10.602096,4.83,743.92
151,30352,10.353035,4.77,749.27
152,30553,10.154961,4.77,754.61
153,30754,0.039636,4.77,759.96
