# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/041640.jpg",
#     "hooks": "/model_deploy_execution_attack_for_pipeline/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack_for_pipeline/outputs/age_googlenet_mnn_attack_results/041640_attacked",
#     "model_paths": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.639599,inf,5.000000,False,1,6,scouting,"None","",5.88,6.45
2,403,40.604796,40.639599,5.000000,False,1,6,scouting,"None","",5.78,13.02
3,604,40.575433,40.604796,5.000000,False,1,6,scouting,"None","",5.80,19.63
4,805,40.547649,40.575433,5.000000,False,1,6,scouting,"None","",5.82,26.23
5,1006,40.519008,40.547649,5.000000,False,1,6,scouting,"None","",5.77,32.78
6,1207,40.492903,40.519008,5.000000,False,1,6,scouting,"None","",5.81,39.37
7,1408,40.467299,40.492903,5.000000,False,1,6,scouting,"None","",5.73,45.88
8,1609,40.444723,40.467299,5.000000,False,1,6,scouting,"None","",5.82,52.49
9,1810,40.426263,40.444723,5.000000,False,1,6,scouting,"None","",5.82,59.10
10,2011,40.410642,40.426263,5.000000,False,1,6,scouting,"None","",5.73,65.61
11,2212,44.747460,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.78,72.19
12,2413,44.585697,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.78,77.97
13,2614,44.442421,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.83,83.80
14,2815,44.411850,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.74,89.54
15,3016,44.444492,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.75,95.30
16,3217,44.440591,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.77,101.07
17,3418,44.385721,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.83,106.90
18,3619,44.303554,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.80,112.70
19,3820,44.259404,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.73,118.44
20,4021,44.270883,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.79,124.24
21,4222,44.262487,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.84,130.08
22,4423,44.228229,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.82,135.90
23,4624,44.179781,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.84,141.74
24,4825,44.123204,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.77,147.51
25,5026,44.133199,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.79,153.30
26,5227,44.130727,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.83,159.13
27,5428,44.089447,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.72,164.85
28,5629,44.026562,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.84,170.69
29,5830,44.024646,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.86,176.56
30,6031,44.008180,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.84,182.40
31,6232,43.980816,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.90,188.30
32,6433,43.940885,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.78,194.08
33,6634,43.942209,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.82,199.91
34,6835,43.921297,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.73,205.64
35,7036,43.884816,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.80,211.44
36,7237,43.873979,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.80,217.24
37,7438,43.841839,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.83,223.07
38,7639,43.839426,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.87,228.94
39,7840,43.807518,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.74,234.69
40,8041,43.800189,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.81,240.50
41,8242,43.794846,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.84,246.34
42,8443,43.765798,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.88,252.22
43,8644,43.726703,40.410642,5.000000,False,1,6,focused_fire,"0x233c","",5.81,258.03
