# --- Attack Parameters ---
# {
#     "attack_type": "zosignsgd",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n004502-0014_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 100,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_zosignsgd_n004502-0014_01_20250912-064630",
#     "num_queries": 100,
#     "fd_eta": 0.15,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,103,0.300939,0.317051,5.000000,False,0,1,static,"N/A","",14.55,16.26
2,205,0.291213,0.300939,5.000000,False,0,1,static,"N/A","",14.39,30.67
3,307,0.286326,0.291213,5.000000,False,0,1,static,"N/A","",14.60,45.30
4,409,0.286954,0.286326,5.000000,False,0,1,static,"N/A","",14.70,60.02
5,511,0.291061,0.286326,5.000000,False,0,1,static,"N/A","",14.63,74.66
6,613,0.285693,0.286326,5.000000,False,0,1,static,"N/A","",14.63,89.31
7,715,0.276339,0.285693,5.000000,False,0,1,static,"N/A","",14.73,104.06
8,817,0.261515,0.276339,5.000000,False,0,1,static,"N/A","",14.75,118.84
9,919,0.262323,0.261515,5.000000,False,0,1,static,"N/A","",14.61,133.47
10,1021,0.265844,0.261515,5.000000,False,0,1,static,"N/A","",14.58,148.07
11,1123,0.265506,0.261515,5.000000,False,0,1,static,"N/A","",14.61,162.69
12,1225,0.252112,0.261515,5.000000,False,0,1,static,"N/A","",14.50,177.21
13,1327,0.249268,0.252112,5.000000,False,0,1,static,"N/A","",14.55,191.78
14,1429,0.239623,0.249268,5.000000,False,0,1,static,"N/A","",14.54,206.35
15,1531,0.238562,0.239623,5.000000,False,0,1,static,"N/A","",14.69,221.06
16,1633,0.236617,0.238562,5.000000,False,0,1,static,"N/A","",14.57,235.66
17,1735,0.233828,0.236617,5.000000,False,0,1,static,"N/A","",14.52,250.20
18,1837,0.233145,0.233828,5.000000,False,0,1,static,"N/A","",14.57,264.79
19,1939,0.243711,0.233145,5.000000,False,0,1,static,"N/A","",14.58,279.40
20,2041,0.229513,0.233145,5.000000,False,0,1,static,"N/A","",14.54,293.96
21,2143,0.221569,0.229513,5.000000,False,0,1,static,"N/A","",14.66,308.64
22,2245,0.223295,0.221569,5.000000,False,0,1,static,"N/A","",14.55,323.22
23,2347,0.222527,0.221569,5.000000,False,0,1,static,"N/A","",14.50,337.73
24,2449,0.220784,0.221569,5.000000,False,0,1,static,"N/A","",14.46,352.20
25,2551,0.211768,0.220784,5.000000,False,0,1,static,"N/A","",14.65,366.88
26,2653,0.229844,0.211768,5.000000,False,0,1,static,"N/A","",14.53,381.44
27,2755,0.226151,0.211768,5.000000,False,0,1,static,"N/A","",14.55,396.00
28,2857,0.227409,0.211768,5.000000,False,0,1,static,"N/A","",14.56,410.58
29,2959,0.219075,0.211768,5.000000,False,0,1,static,"N/A","",14.62,425.21
30,3061,0.216320,0.211768,5.000000,False,0,1,static,"N/A","",14.56,439.78
31,3163,0.219713,0.211768,5.000000,False,0,1,static,"N/A","",14.47,454.26
32,3265,0.213136,0.211768,5.000000,False,0,1,static,"N/A","",14.54,468.82
33,3367,0.221786,0.211768,5.000000,False,0,1,static,"N/A","",14.58,483.41
34,3469,0.225769,0.211768,5.000000,False,0,1,static,"N/A","",14.67,498.09
35,3571,0.217124,0.211768,5.000000,False,0,1,static,"N/A","",14.61,512.72
36,3673,0.210655,0.211768,5.000000,False,0,1,static,"N/A","",14.50,527.23
37,3775,0.210740,0.210655,5.000000,False,0,1,static,"N/A","",14.57,541.83
38,3877,0.206816,0.210655,5.000000,False,0,1,static,"N/A","",14.61,556.45
39,3979,0.206626,0.206816,5.000000,False,0,1,static,"N/A","",14.54,571.01
40,4081,0.218342,0.206626,5.000000,False,0,1,static,"N/A","",14.53,585.57
41,4183,0.214235,0.206626,5.000000,False,0,1,static,"N/A","",14.57,600.16
42,4285,0.205228,0.206626,5.000000,False,0,1,static,"N/A","",14.49,614.66
43,4387,0.213321,0.205228,5.000000,False,0,1,static,"N/A","",14.53,629.22
44,4489,0.202637,0.205228,5.000000,False,0,1,static,"N/A","",14.50,643.73
45,4591,0.198268,0.202637,5.000000,False,0,1,static,"N/A","",14.54,658.29
46,4693,0.209990,0.198268,5.000000,False,0,1,static,"N/A","",14.43,672.75
47,4795,0.201168,0.198268,5.000000,False,0,1,static,"N/A","",14.58,687.34
48,4897,0.195293,0.198268,5.000000,False,0,1,static,"N/A","",14.46,701.82
49,4999,0.205038,0.195293,5.000000,False,0,1,static,"N/A","",14.62,716.47
50,5101,0.208168,0.195293,5.000000,False,0,1,static,"N/A","",14.72,731.21
51,5203,0.209961,0.195293,4.850000,False,0,1,static,"N/A","",14.55,745.77
52,5305,0.206207,0.195293,4.850000,False,0,1,static,"N/A","",14.57,760.36
53,5407,0.215525,0.195293,4.850000,False,0,1,static,"N/A","",14.77,775.14
54,5509,0.206499,0.195293,4.850000,False,0,1,static,"N/A","",14.71,789.87
55,5611,0.213985,0.195293,4.850000,False,0,1,static,"N/A","",14.59,804.47
56,5713,0.220751,0.195293,4.850000,False,0,1,static,"N/A","",14.56,819.05
57,5815,0.218358,0.195293,4.850000,False,0,1,static,"N/A","",14.79,833.85
58,5917,0.222552,0.195293,4.850000,False,0,1,static,"N/A","",14.32,848.18
59,6019,0.225546,0.195293,4.850000,False,0,1,static,"N/A","",14.50,862.69
60,6121,0.234454,0.195293,4.850000,False,0,1,static,"N/A","",14.49,877.19
61,6223,0.241714,0.195293,4.850000,False,0,1,static,"N/A","",14.61,891.81
62,6325,0.241070,0.195293,4.850000,False,0,1,static,"N/A","",14.82,906.65
63,6427,0.241509,0.195293,4.850000,False,0,1,static,"N/A","",14.46,921.12
64,6529,0.232946,0.195293,4.850000,False,0,1,static,"N/A","",14.43,935.57
65,6631,0.236610,0.195293,4.850000,False,0,1,static,"N/A","",14.53,950.11
66,6733,0.245915,0.195293,4.850000,False,0,1,static,"N/A","",14.46,964.58
67,6835,0.243151,0.195293,4.850000,False,0,1,static,"N/A","",14.44,979.04
68,6937,0.246003,0.195293,4.850000,False,0,1,static,"N/A","",14.73,993.79
69,7039,0.251124,0.195293,4.850000,False,0,1,static,"N/A","",14.48,1008.27
70,7141,0.249167,0.195293,4.850000,False,0,1,static,"N/A","",14.69,1022.98
71,7243,0.252214,0.195293,4.704500,False,0,1,static,"N/A","",14.66,1037.65
72,7345,0.255315,0.195293,4.704500,False,0,1,static,"N/A","",14.61,1052.27
73,7447,0.251437,0.195293,4.704500,False,0,1,static,"N/A","",14.59,1066.88
74,7549,0.237978,0.195293,4.704500,False,0,1,static,"N/A","",14.52,1081.42
75,7651,0.234147,0.195293,4.704500,False,0,1,static,"N/A","",14.43,1095.86
76,7753,0.245692,0.195293,4.704500,False,0,1,static,"N/A","",14.49,1110.37
77,7855,0.255261,0.195293,4.704500,False,0,1,static,"N/A","",14.61,1124.99
78,7957,0.245587,0.195293,4.704500,False,0,1,static,"N/A","",14.63,1139.63
79,8059,0.250458,0.195293,4.704500,False,0,1,static,"N/A","",14.42,1154.07
80,8161,0.254134,0.195293,4.704500,False,0,1,static,"N/A","",14.52,1168.60
81,8263,0.258965,0.195293,4.704500,False,0,1,static,"N/A","",14.51,1183.12
82,8365,0.261948,0.195293,4.704500,False,0,1,static,"N/A","",14.42,1197.56
83,8467,0.261559,0.195293,4.704500,False,0,1,static,"N/A","",14.48,1212.05
84,8569,0.252289,0.195293,4.704500,False,0,1,static,"N/A","",14.49,1226.56
85,8671,0.251334,0.195293,4.704500,False,0,1,static,"N/A","",14.54,1241.11
86,8773,0.244412,0.195293,4.704500,False,0,1,static,"N/A","",14.45,1255.57
87,8875,0.244867,0.195293,4.704500,False,0,1,static,"N/A","",14.53,1270.11
88,8977,0.234684,0.195293,4.704500,False,0,1,static,"N/A","",14.66,1284.78
89,9079,0.257134,0.195293,4.704500,False,0,1,static,"N/A","",14.57,1299.36
90,9181,0.255791,0.195293,4.704500,False,0,1,static,"N/A","",14.58,1313.95
91,9283,0.242794,0.195293,4.563365,False,0,1,static,"N/A","",14.70,1328.66
92,9385,0.237270,0.195293,4.563365,False,0,1,static,"N/A","",14.81,1343.49
93,9487,0.254164,0.195293,4.563365,False,0,1,static,"N/A","",14.58,1358.08
94,9589,0.252229,0.195293,4.563365,False,0,1,static,"N/A","",14.60,1372.69
95,9691,0.259500,0.195293,4.563365,False,0,1,static,"N/A","",14.53,1387.24
