iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.843372,4.74,5.20
2,403,20.823861,4.77,10.55
3,604,20.802045,4.75,15.88
4,805,20.788066,4.79,21.26
5,1006,20.770494,4.74,26.58
6,1207,24.538078,4.71,31.86
7,1408,24.461733,4.79,36.65
8,1609,24.389151,4.76,41.41
9,1810,24.334801,4.76,46.17
10,2011,24.260291,4.77,50.94
11,2212,24.191544,4.69,55.63
12,2413,24.139801,4.73,60.36
13,2614,24.070272,4.70,65.06
14,2815,24.016075,4.78,69.83
15,3016,23.954304,4.83,74.67
16,3217,23.891202,4.81,79.48
17,3418,23.847801,4.79,84.27
18,3619,23.802134,4.77,89.04
19,3820,23.737892,4.76,93.80
20,4021,23.681350,4.76,98.56
21,4222,23.616893,4.76,103.32
22,4423,23.576777,4.81,108.14
23,4624,23.529095,4.82,112.96
24,4825,23.477242,4.86,117.82
25,5026,23.436849,4.80,122.62
26,5227,23.404767,4.86,127.48
27,5428,23.364394,4.79,132.28
28,5629,23.324623,4.75,137.02
29,5830,23.269093,4.73,141.76
30,6031,23.930652,4.74,146.50
31,6232,23.182103,4.79,151.29
32,6433,23.129268,4.77,156.06
33,6634,23.083881,4.78,160.85
34,6835,23.039062,4.79,165.64
35,7036,22.997147,4.77,170.41
36,7237,22.971812,4.76,175.18
37,7438,22.939299,4.75,179.93
38,7639,22.893556,4.78,184.72
39,7840,22.863436,4.77,189.49
40,8041,22.816609,4.73,194.22
41,8242,22.767996,4.80,199.02
42,8443,22.739281,4.75,203.77
43,8644,22.699907,4.73,208.50
44,8845,22.658141,4.70,213.21
45,9046,22.612958,4.79,218.00
46,9247,22.571895,4.74,222.74
47,9448,22.526635,4.77,227.51
48,9649,22.472906,4.71,232.23
49,9850,22.427886,4.70,236.93
50,10051,22.390543,4.80,241.73
51,10252,22.351492,4.79,246.52
52,10453,22.311545,4.81,251.33
53,10654,22.281977,4.82,256.14
54,10855,22.239835,4.75,260.90
55,11056,22.224835,4.81,265.71
56,11257,22.181854,4.87,270.58
57,11458,22.155006,4.82,275.41
58,11659,22.125201,4.82,280.23
59,11860,22.097006,4.78,285.02
60,12061,22.061822,4.83,289.85
61,12262,22.026195,4.81,294.66
62,12463,21.999842,4.76,299.42
63,12664,21.962385,4.84,304.26
64,12865,21.933139,4.77,309.03
65,13066,21.889880,4.83,313.86
66,13267,21.856660,4.77,318.63
67,13468,21.824419,4.71,323.35
68,13669,21.806996,4.73,328.08
69,13870,21.766807,4.82,332.89
70,14071,21.733161,4.79,337.69
71,14272,21.704797,4.76,342.45
72,14473,21.675772,4.81,347.26
73,14674,21.645505,4.76,352.03
74,14875,21.620368,4.76,356.79
