# --- Attack Parameters ---
# {
#     "attack_type": "zosignsgd",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n003148-0252_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 100,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_zosignsgd_n003148-0252_01_20250911-190953",
#     "num_queries": 100,
#     "fd_eta": 0.15,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,103,0.174067,0.145068,5.000000,False,0,1,static,"N/A","",14.53,16.24
2,205,0.157738,0.145068,5.000000,False,0,1,static,"N/A","",14.52,30.78
3,307,0.155587,0.145068,5.000000,False,0,1,static,"N/A","",14.62,45.41
4,409,0.157572,0.145068,5.000000,False,0,1,static,"N/A","",14.43,59.85
5,511,0.141222,0.145068,5.000000,False,0,1,static,"N/A","",14.68,74.55
6,613,0.140051,0.141222,5.000000,False,0,1,static,"N/A","",14.54,89.12
7,715,0.130612,0.140051,5.000000,False,0,1,static,"N/A","",14.47,103.61
8,817,0.133839,0.130612,5.000000,False,0,1,static,"N/A","",14.57,118.21
9,919,0.128299,0.130612,5.000000,False,0,1,static,"N/A","",14.46,132.68
10,1021,0.128396,0.128299,5.000000,False,0,1,static,"N/A","",14.58,147.28
11,1123,0.121019,0.128299,5.000000,False,0,1,static,"N/A","",14.54,161.83
12,1225,0.121816,0.121019,5.000000,False,0,1,static,"N/A","",14.50,176.36
13,1327,0.122908,0.121019,5.000000,False,0,1,static,"N/A","",14.60,190.98
14,1429,0.122212,0.121019,5.000000,False,0,1,static,"N/A","",14.61,205.60
15,1531,0.118091,0.121019,5.000000,False,0,1,static,"N/A","",14.73,220.34
16,1633,0.115368,0.118091,5.000000,False,0,1,static,"N/A","",14.44,234.80
17,1735,0.114300,0.115368,5.000000,False,0,1,static,"N/A","",14.44,249.27
18,1837,0.119158,0.114300,5.000000,False,0,1,static,"N/A","",14.61,263.91
19,1939,0.110058,0.114300,5.000000,False,0,1,static,"N/A","",14.51,278.43
20,2041,0.113374,0.110058,5.000000,False,0,1,static,"N/A","",14.58,293.03
21,2143,0.112361,0.110058,5.000000,False,0,1,static,"N/A","",14.79,307.83
22,2245,0.111183,0.110058,5.000000,False,0,1,static,"N/A","",14.72,322.57
23,2347,0.116637,0.110058,5.000000,False,0,1,static,"N/A","",14.66,337.23
24,2449,0.123131,0.110058,5.000000,False,0,1,static,"N/A","",14.59,351.84
25,2551,0.123635,0.110058,5.000000,False,0,1,static,"N/A","",14.56,366.41
26,2653,0.110752,0.110058,5.000000,False,0,1,static,"N/A","",14.54,380.96
27,2755,0.118414,0.110058,5.000000,False,0,1,static,"N/A","",14.48,395.46
28,2857,0.105426,0.110058,5.000000,False,0,1,static,"N/A","",14.64,410.11
29,2959,0.100737,0.105426,5.000000,False,0,1,static,"N/A","",14.63,424.77
30,3061,0.117756,0.100737,5.000000,False,0,1,static,"N/A","",14.61,439.41
31,3163,0.115288,0.100737,5.000000,False,0,1,static,"N/A","",14.50,453.92
32,3265,0.109986,0.100737,5.000000,False,0,1,static,"N/A","",14.60,468.52
33,3367,0.105098,0.100737,5.000000,False,0,1,static,"N/A","",14.50,483.03
34,3469,0.100008,0.100737,5.000000,False,0,1,static,"N/A","",14.60,497.65
35,3571,0.104204,0.100008,5.000000,False,0,1,static,"N/A","",14.45,512.12
36,3673,0.099901,0.100008,5.000000,False,0,1,static,"N/A","",14.92,527.05
37,3775,0.105889,0.099901,5.000000,False,0,1,static,"N/A","",14.55,541.63
38,3877,0.112167,0.099901,5.000000,False,0,1,static,"N/A","",14.63,556.28
39,3979,0.112494,0.099901,5.000000,False,0,1,static,"N/A","",14.68,570.97
40,4081,0.114428,0.099901,5.000000,False,0,1,static,"N/A","",14.49,585.48
41,4183,0.103867,0.099901,5.000000,False,0,1,static,"N/A","",14.62,600.11
42,4285,0.099391,0.099901,5.000000,False,0,1,static,"N/A","",14.56,614.69
43,4387,0.107696,0.099391,5.000000,False,0,1,static,"N/A","",14.63,629.34
44,4489,0.098873,0.099391,5.000000,False,0,1,static,"N/A","",14.63,643.98
45,4591,0.090683,0.098873,5.000000,False,0,1,static,"N/A","",14.66,658.67
46,4693,0.088643,0.090683,5.000000,False,0,1,static,"N/A","",14.47,673.16
47,4795,0.092634,0.088643,5.000000,False,0,1,static,"N/A","",14.63,687.82
48,4897,0.097747,0.088643,5.000000,False,0,1,static,"N/A","",14.51,702.34
49,4999,0.099434,0.088643,5.000000,False,0,1,static,"N/A","",14.64,716.99
50,5101,0.105847,0.088643,5.000000,False,0,1,static,"N/A","",14.71,731.71
51,5203,0.108072,0.088643,4.850000,False,0,1,static,"N/A","",14.63,746.35
52,5305,0.114614,0.088643,4.850000,False,0,1,static,"N/A","",14.37,760.74
53,5407,0.110439,0.088643,4.850000,False,0,1,static,"N/A","",14.59,775.34
54,5509,0.110958,0.088643,4.850000,False,0,1,static,"N/A","",14.54,789.89
55,5611,0.110518,0.088643,4.850000,False,0,1,static,"N/A","",14.66,804.56
56,5713,0.110573,0.088643,4.850000,False,0,1,static,"N/A","",14.49,819.07
