iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.712988,4.80,5.25
2,403,20.696542,4.84,10.67
3,604,20.669906,4.81,16.07
4,805,20.669498,4.73,21.37
5,1006,20.662176,4.78,26.73
6,1207,23.902915,4.70,32.01
7,1408,23.819993,4.71,36.73
8,1609,23.739981,4.83,41.56
9,1810,23.652061,4.76,46.33
10,2011,23.563659,4.75,51.08
11,2212,23.490383,4.77,55.85
12,2413,23.438170,4.75,60.60
13,2614,23.360060,4.80,65.40
14,2815,23.303381,4.79,70.19
15,3016,23.223443,4.83,75.02
16,3217,23.142503,4.73,79.75
17,3418,23.063406,4.80,84.55
18,3619,23.015680,4.82,89.38
19,3820,22.947119,4.79,94.17
20,4021,22.896077,4.83,99.00
21,4222,22.823175,4.71,103.72
22,4423,22.762791,4.80,108.52
23,4624,22.690311,4.70,113.23
24,4825,22.640930,4.91,118.14
25,5026,22.588515,4.86,123.00
26,5227,22.532494,4.82,127.82
27,5428,22.509499,4.76,132.57
28,5629,22.465927,4.70,137.28
29,5830,22.430549,4.83,142.11
30,6031,22.386368,4.71,146.82
