iteration,total_queries,loss,iter_time_s,total_time_s
1,202,30.162311,4.71,5.15
2,403,30.140375,4.73,10.44
3,604,30.100526,4.69,15.67
4,805,30.114885,4.63,20.85
5,1006,30.096383,4.70,25.55
6,1207,30.569122,4.67,30.77
7,1408,30.487791,4.77,35.54
8,1609,30.156156,4.64,40.18
9,1810,30.072518,4.62,44.81
10,2011,20.873085,4.75,50.10
11,2212,20.873944,4.69,55.37
12,2413,20.874262,4.75,60.12
13,2614,20.873406,4.77,64.89
14,2815,20.870750,4.80,69.70
15,3016,20.867707,4.78,75.05
16,3217,20.864351,4.78,80.41
17,3418,20.857331,4.78,85.77
18,3619,25.102196,4.82,91.18
19,3820,25.060968,4.75,95.93
20,4021,25.024933,4.76,100.70
21,4222,24.983159,4.79,105.49
22,4423,24.940600,4.76,110.25
23,4624,24.905439,4.81,115.06
24,4825,24.864177,4.67,119.73
25,5026,24.835451,4.73,124.46
26,5227,24.806225,4.83,129.29
27,5428,24.781105,4.81,134.10
28,5629,24.753238,4.70,138.80
29,5830,24.714666,4.82,143.62
30,6031,24.684246,4.74,148.37
31,6232,24.647519,4.69,153.06
32,6433,24.629308,4.76,157.82
33,6634,24.596221,4.73,162.55
34,6835,24.568572,4.78,167.33
35,7036,24.558427,4.84,172.17
36,7237,24.527150,4.77,176.95
37,7438,24.499673,4.76,181.71
38,7639,24.488055,4.82,186.53
39,7840,24.454456,4.76,191.29
40,8041,24.433692,4.75,196.04
41,8242,24.412061,4.75,200.80
42,8443,24.388152,4.81,205.61
43,8644,24.364461,4.74,210.35
44,8845,24.358552,4.74,215.09
45,9046,24.325368,4.78,219.88
46,9247,24.311391,4.76,224.64
47,9448,24.295015,4.82,229.46
48,9649,24.276512,4.72,234.18
49,9850,24.254094,4.74,238.92
50,10051,24.251926,4.79,243.71
51,10252,24.226199,4.78,248.49
52,10453,24.209189,4.84,253.34
53,10654,24.195907,4.90,258.24
54,10855,24.180333,4.76,263.00
55,11056,24.169685,4.72,267.73
56,11257,24.153213,4.77,272.51
57,11458,24.137979,4.72,277.23
58,11659,24.117710,4.72,281.96
59,11860,24.096871,4.76,286.72
60,12061,24.087148,4.83,291.55
61,12262,24.071639,4.80,296.35
62,12463,24.055195,4.83,301.18
63,12664,24.036357,4.82,306.00
64,12865,24.028806,4.76,310.76
65,13066,24.002918,4.79,315.55
66,13267,23.997467,4.80,320.35
67,13468,23.982320,4.73,325.07
68,13669,23.971298,4.76,329.84
69,13870,23.959877,4.71,334.55
70,14071,23.946397,4.83,339.38
71,14272,23.933200,4.74,344.12
72,14473,23.922159,4.85,348.97
73,14674,23.904916,4.74,353.71
74,14875,23.898776,4.84,358.56
75,15076,23.886823,4.74,363.30
76,15277,23.867457,4.80,368.11
77,15478,23.861550,4.77,372.88
78,15679,23.841104,4.85,377.73
79,15880,23.833985,4.81,382.54
80,16081,23.818994,4.80,387.34
81,16282,23.812237,4.82,392.17
82,16483,23.794236,4.79,396.96
83,16684,23.777854,4.78,401.75
84,16885,23.762789,4.83,406.58
85,17086,23.744903,4.85,411.43
86,17287,23.733186,4.77,416.20
87,17488,23.712390,4.87,421.07
88,17689,23.698593,4.80,425.88
89,17890,23.678268,4.77,430.66
90,18091,23.662926,4.74,435.40
91,18292,23.644239,4.73,440.13
92,18493,23.622130,4.79,444.92
93,18694,23.614330,4.83,449.75
94,18895,23.589661,4.71,454.46
95,19096,23.570400,4.77,459.24
96,19297,23.557420,4.76,464.00
97,19498,23.537059,4.88,468.88
98,19699,23.526251,4.75,473.64
99,19900,23.519254,4.75,478.39
100,20101,23.504912,4.71,483.10
101,20302,23.491160,4.86,487.96
102,20503,23.477394,4.76,492.73
103,20704,23.456004,4.76,497.49
104,20905,23.435209,4.72,502.20
105,21106,23.409990,4.73,506.93
106,21307,23.388845,4.76,511.70
107,21508,23.369070,4.81,516.50
108,21709,23.347218,4.77,521.27
109,21910,23.330865,4.76,526.04
110,22111,23.306894,4.72,530.76
111,22312,23.292732,4.71,535.48
112,22513,23.269570,4.77,540.25
113,22714,23.258835,4.73,544.98
114,22915,23.251955,4.83,549.81
115,23116,23.237170,4.83,554.64
116,23317,23.233376,4.83,559.47
117,23518,23.223672,4.77,564.25
118,23719,23.206791,4.78,569.03
119,23920,23.200575,4.83,573.85
120,24121,23.194729,4.73,578.59
121,24322,23.181201,4.78,583.37
122,24523,23.164269,4.84,588.21
123,24724,23.154408,4.74,592.95
124,24925,23.142618,4.75,597.70
125,25126,23.127967,4.85,602.55
126,25327,23.110789,4.81,607.36
127,25528,23.106218,4.78,612.14
128,25729,23.082036,4.89,617.04
129,25930,23.068806,4.84,621.88
130,26131,23.062817,4.80,626.68
131,26332,23.051245,4.76,631.44
132,26533,23.045184,4.84,636.28
133,26734,23.030959,4.76,641.05
134,26935,23.017712,4.82,645.87
135,27136,23.007973,4.79,650.67
136,27337,22.995852,4.83,655.50
137,27538,22.990499,4.78,660.29
138,27739,22.956000,4.81,665.10
139,27940,22.964540,4.87,669.97
140,28141,22.937169,4.86,674.83
141,28342,22.923276,4.74,679.57
142,28543,22.927429,4.77,684.34
143,28744,22.904605,4.82,689.16
144,28945,22.888801,4.88,694.04
145,29146,22.874359,4.69,698.73
146,29347,22.864631,4.75,703.48
147,29548,22.858143,4.78,708.26
148,29749,22.847701,4.78,713.05
149,29950,22.843198,4.78,717.84
150,30151,22.832155,4.74,722.58
151,30352,22.828028,4.77,727.35
152,30553,22.810816,4.78,732.14
153,30754,22.799876,4.82,736.96
154,30955,22.782610,4.75,741.71
155,31156,22.773711,4.81,746.52
156,31357,22.748596,4.82,751.34
157,31558,22.730331,4.82,756.17
158,31759,22.698991,4.79,760.96
159,31960,22.688377,4.79,765.75
160,32161,22.668248,4.76,770.51
161,32362,22.652038,4.82,775.33
162,32563,22.628755,4.77,780.10
163,32764,22.597612,4.74,784.85
164,32965,22.597522,4.82,789.67
165,33166,22.568940,4.85,794.52
166,33367,22.536765,4.75,799.27
167,33568,22.515049,4.74,804.01
168,33769,22.485725,4.73,808.75
169,33970,22.464902,4.74,813.49
170,34171,22.439551,4.77,818.27
171,34372,22.422674,4.75,823.02
172,34573,22.404007,4.75,827.78
173,34774,22.381900,4.76,832.54
174,34975,22.355040,4.81,837.35
175,35176,22.332182,4.81,842.17
176,35377,22.318706,4.86,847.03
177,35578,22.297730,4.80,851.84
178,35779,22.279348,4.76,856.60
179,35980,22.260253,4.73,861.33
180,36181,22.231332,4.75,866.09
181,36382,22.220285,4.76,870.85
182,36583,22.197242,4.77,875.63
183,36784,22.181562,4.83,880.45
184,36985,22.149971,4.76,885.21
185,37186,22.125203,4.75,889.97
186,37387,22.096253,4.70,894.67
187,37588,22.083750,4.77,899.44
188,37789,22.052635,4.76,904.20
189,37990,22.018225,4.78,908.97
190,38191,21.996669,4.75,913.72
191,38392,21.972880,4.80,918.53
192,38593,21.957412,4.82,923.35
