# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/038397.jpg",
#     "hooks": "/model_deploy_execution_attack_for_pipeline/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack_for_pipeline/outputs/age_googlenet_mnn_attack_results/038397_attacked",
#     "model_paths": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.824347,inf,5.000000,False,1,6,scouting,"None","",5.85,6.42
2,403,40.792563,40.824347,5.000000,False,1,6,scouting,"None","",5.80,13.00
3,604,40.754676,40.792563,5.000000,False,1,6,scouting,"None","",5.74,19.52
4,805,40.710109,40.754676,5.000000,False,1,6,scouting,"None","",5.75,26.05
5,1006,40.662165,40.710109,5.000000,False,1,6,scouting,"None","",5.76,32.58
6,1207,40.612081,40.662165,5.000000,False,1,6,scouting,"None","",5.78,39.14
7,1408,40.563195,40.612081,5.000000,False,1,6,scouting,"None","",5.83,45.76
8,1609,40.520869,40.563195,5.000000,False,1,6,scouting,"None","",5.80,52.34
9,1810,40.483349,40.520869,5.000000,False,1,6,scouting,"None","",5.76,58.88
10,2011,40.451810,40.483349,5.000000,False,1,6,scouting,"None","",5.86,65.52
11,2212,45.058925,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.83,72.14
12,2413,44.726082,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.81,77.95
13,2614,44.408655,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.82,83.77
14,2815,44.119717,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.86,89.64
15,3016,44.292848,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.85,95.49
16,3217,44.451782,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.82,101.31
17,3418,44.519686,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.82,107.13
18,3619,44.499526,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.81,112.95
19,3820,44.417039,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.76,118.71
20,4021,44.280322,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.80,124.51
21,4222,44.094659,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.73,130.25
22,4423,44.056800,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.75,136.00
23,4624,44.156581,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.77,141.77
24,4825,44.207092,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.95,147.73
25,5026,44.210349,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.83,153.56
26,5227,44.184862,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.80,159.37
27,5428,44.114214,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.78,165.15
28,5629,44.014417,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.78,170.92
29,5830,43.900349,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.92,176.84
30,6031,44.002244,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.76,182.60
31,6232,44.029404,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.83,188.43
32,6433,44.016983,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.84,194.27
33,6634,43.929580,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.81,200.09
34,6835,43.864289,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.77,205.87
35,7036,43.913276,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.82,211.69
36,7237,43.930125,40.451810,5.000000,False,1,6,focused_fire,"0x233c","",5.81,217.50
