iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.818486,4.83,5.29
2,403,20.811907,4.81,10.67
3,604,20.798663,4.75,16.00
4,805,20.784134,4.77,21.34
5,1006,20.768715,4.75,26.67
6,1207,24.552064,4.74,31.99
7,1408,24.471680,4.81,36.80
8,1609,24.416713,4.77,41.58
9,1810,24.352339,4.74,46.32
10,2011,24.236014,4.77,51.09
11,2212,24.156936,4.78,55.88
12,2413,24.064722,4.76,60.64
13,2614,24.014758,4.80,65.44
14,2815,23.941571,4.74,70.18
15,3016,23.878157,4.80,74.99
16,3217,23.808597,4.84,79.83
17,3418,23.738820,4.77,84.60
18,3619,23.667989,4.79,89.40
19,3820,23.590608,4.86,94.26
20,4021,23.527461,4.84,99.10
21,4222,23.464564,4.86,103.96
22,4423,23.402291,4.87,108.84
23,4624,23.360549,4.87,113.70
24,4825,23.294698,4.78,118.49
25,5026,23.219120,4.91,123.40
26,5227,23.169160,4.83,128.23
27,5428,23.117618,4.81,133.04
28,5629,23.047621,4.84,137.89
29,5830,22.994731,4.80,142.69
30,6031,22.938766,4.89,147.59
31,6232,22.868594,4.87,152.46
32,6433,22.805407,4.87,157.33
33,6634,22.752062,4.91,162.24
34,6835,22.684859,4.88,167.12
35,7036,22.664703,4.84,171.97
36,7237,22.611564,4.79,176.76
37,7438,22.556811,4.83,181.59
38,7639,22.515493,4.86,186.45
39,7840,22.448918,4.84,191.30
40,8041,22.408560,4.90,196.20
41,8242,22.358018,4.73,200.94
42,8443,22.310616,4.80,205.74
43,8644,22.269351,4.78,210.52
44,8845,22.223452,4.83,215.35
45,9046,22.175576,4.88,220.23
46,9247,22.139533,4.74,224.98
47,9448,22.072412,4.75,229.73
48,9649,22.046948,4.86,234.59
49,9850,22.021004,4.86,239.45
50,10051,21.979503,4.85,244.31
51,10252,21.947088,4.79,249.10
52,10453,21.923706,4.78,253.88
53,10654,21.893478,4.80,258.69
54,10855,21.849572,4.78,263.47
55,11056,21.827658,4.83,268.30
56,11257,21.782334,4.78,273.08
57,11458,23.103370,4.83,277.91
58,11659,21.733398,4.86,282.77
59,11860,21.723688,4.84,287.62
60,12061,21.692402,4.77,292.39
61,12262,21.654285,4.76,297.15
62,12463,21.628354,4.82,301.97
63,12664,21.605286,4.81,306.78
64,12865,21.582876,4.76,311.54
65,13066,21.552220,4.88,316.42
66,13267,21.534225,4.81,321.23
67,13468,21.528726,4.79,326.02
68,13669,21.490418,4.80,330.82
69,13870,21.476551,4.75,335.58
70,14071,21.462027,4.80,340.38
71,14272,21.434671,4.72,345.11
72,14473,21.411053,4.80,349.91
73,14674,21.397307,4.78,354.70
74,14875,21.365689,4.86,359.56
75,15076,21.344313,4.73,364.30
76,15277,21.331343,4.83,369.13
77,15478,21.329237,4.81,373.94
78,15679,21.302437,4.84,378.78
79,15880,21.282533,4.82,383.61
80,16081,21.279032,4.82,388.43
81,16282,21.276117,4.81,393.24
82,16483,21.275321,4.80,398.04
83,16684,21.256347,4.81,402.85
84,16885,21.254665,4.81,407.66
85,17086,21.244206,4.82,412.48
86,17287,21.224219,4.76,417.24
87,17488,21.227421,4.75,421.99
88,17689,21.208180,4.77,426.77
89,17890,21.212029,4.71,431.48
90,18091,21.187644,4.82,436.30
91,18292,21.180585,4.78,441.09
92,18493,21.164991,4.90,446.00
93,18694,21.157425,4.83,450.83
94,18895,21.124541,4.88,455.70
95,19096,21.103938,4.86,460.56
96,19297,21.120382,4.87,465.44
97,19498,21.104490,4.79,470.23
98,19699,21.088595,4.83,475.06
99,19900,21.070837,4.83,479.89
100,20101,21.076418,4.78,484.68
101,20302,21.048413,4.75,489.43
102,20503,21.051260,4.81,494.24
103,20704,21.025871,4.84,499.08
104,20905,21.021189,4.77,503.86
105,21106,21.010734,4.75,508.61
106,21307,20.982681,4.75,513.36
107,21508,20.973123,4.87,518.23
108,21709,20.962251,4.81,523.04
109,21910,20.946374,4.77,527.82
110,22111,20.942609,4.77,532.58
111,22312,20.916876,4.84,537.42
112,22513,20.900758,4.81,542.23
113,22714,20.897990,4.88,547.12
114,22915,20.884089,4.77,551.89
115,23116,20.870135,4.78,556.67
116,23317,20.865175,4.82,561.49
117,23518,20.849612,4.84,566.34
118,23719,20.846430,4.77,571.11
119,23920,20.858612,4.83,575.94
120,24121,20.838404,4.87,580.81
121,24322,20.830661,4.83,585.64
122,24523,20.820898,4.85,590.50
123,24724,20.795570,4.84,595.34
124,24925,20.779657,4.79,600.14
125,25126,20.787414,4.79,604.93
126,25327,20.757348,4.85,609.78
127,25528,20.757074,4.81,615.17
128,25729,20.746500,4.85,620.60
129,25930,20.739224,4.77,625.95
130,26131,20.735457,4.83,631.36
131,26332,20.726432,4.67,636.60
132,26533,20.709117,4.78,641.98
133,26734,20.696169,4.79,647.36
134,26935,20.684051,4.76,652.69
135,27136,20.673118,4.98,658.25
136,27337,20.660225,4.80,663.63
137,27538,20.644658,4.89,669.09
138,27739,20.628559,4.78,674.44
139,27940,20.621490,4.83,679.86
140,28141,20.598086,4.77,685.21
141,28342,20.586389,4.73,690.52
142,28543,20.573901,4.86,695.96
143,28744,20.554251,4.88,701.41
144,28945,20.556284,4.84,706.84
145,29146,20.537848,4.84,711.68
146,29347,20.524427,4.76,717.02
147,29548,20.512437,4.83,722.44
148,29749,20.503911,4.86,727.86
149,29950,20.490215,4.84,733.28
150,30151,20.483211,4.81,738.67
151,30352,20.481654,4.78,744.03
152,30553,20.478094,4.72,749.33
153,30754,20.464513,4.76,754.68
154,30955,20.446750,4.94,760.20
155,31156,20.444771,4.88,765.66
156,31357,20.429410,4.88,771.12
157,31558,20.426500,4.87,776.57
158,31759,20.420244,4.76,781.92
159,31960,20.411073,4.88,787.37
160,32161,20.389201,4.76,792.71
161,32362,20.389505,4.82,798.11
162,32563,20.389662,4.80,802.92
163,32764,20.400460,4.81,807.73
164,32965,20.372236,4.80,812.53
165,33166,20.357690,4.86,817.96
166,33367,20.348994,4.74,823.28
167,33568,20.355806,4.84,828.70
168,33769,20.340599,4.79,833.49
169,33970,20.328965,4.87,838.93
170,34171,20.319202,4.75,844.26
171,34372,20.317055,4.95,849.78
172,34573,20.316070,4.77,855.13
173,34774,20.306786,4.78,860.48
174,34975,20.291130,4.80,865.85
175,35176,20.293042,4.77,871.20
176,35377,20.286344,4.81,876.01
177,35578,20.288353,4.82,881.41
178,35779,20.280712,4.85,886.26
179,35980,20.271453,4.78,891.63
180,36181,20.256004,4.73,896.94
