iteration,total_queries,loss,iter_time_s,total_time_s
1,202,52.390955,4.73,5.17
2,403,52.020456,4.75,10.48
3,604,51.461164,4.68,15.70
4,805,51.055912,4.75,20.99
5,1006,50.628738,4.66,26.21
6,1207,51.839671,4.68,31.44
7,1408,20.712941,4.77,36.21
8,1609,20.710064,4.75,41.54
9,1810,20.704281,4.77,46.89
10,2011,20.697112,4.84,52.31
11,2212,20.693953,4.78,57.65
12,2413,20.691100,4.77,62.99
13,2614,20.680086,4.88,68.45
14,2815,20.674225,4.79,73.81
15,3016,24.018496,4.75,79.14
16,3217,24.001216,4.85,83.99
17,3418,23.977219,4.77,88.76
18,3619,23.950413,4.87,93.63
19,3820,23.923981,4.71,98.35
20,4021,23.903323,4.75,103.10
21,4222,23.885592,4.81,107.91
22,4423,23.878096,4.84,112.76
23,4624,23.837581,4.78,117.54
24,4825,23.815158,4.76,122.30
25,5026,23.784140,4.79,127.10
26,5227,23.757300,4.86,131.96
27,5428,23.725419,4.85,136.81
28,5629,23.709403,4.83,141.65
29,5830,23.671433,4.75,146.40
30,6031,23.636493,4.80,151.20
31,6232,23.604050,4.83,156.03
32,6433,23.583056,4.79,160.82
33,6634,23.550688,4.81,165.63
34,6835,23.518520,4.89,170.53
35,7036,23.493933,4.87,175.39
36,7237,23.475217,4.77,180.16
37,7438,23.460518,4.79,184.96
38,7639,23.442418,4.85,189.81
39,7840,23.419238,4.74,194.55
40,8041,23.396865,4.86,199.42
41,8242,23.386439,4.88,204.30
42,8443,23.359817,4.79,209.09
43,8644,23.336424,4.80,213.89
44,8845,23.319217,4.88,218.77
45,9046,23.303504,4.81,223.59
46,9247,23.286768,4.77,228.36
47,9448,23.255845,4.80,233.17
48,9649,23.237070,4.84,238.01
49,9850,23.207415,4.89,242.90
50,10051,23.186832,4.82,247.72
51,10252,23.174667,4.79,252.51
52,10453,23.144040,4.87,257.39
53,10654,23.129585,4.80,262.19
54,10855,23.103553,4.82,267.01
55,11056,23.079330,4.85,271.87
56,11257,23.057705,4.75,276.62
57,11458,23.042742,4.80,281.42
58,11659,23.027047,4.77,286.20
59,11860,23.001936,4.81,291.00
60,12061,22.985891,4.89,295.90
61,12262,22.973712,4.80,300.69
62,12463,22.942005,4.82,305.52
63,12664,22.928633,4.80,310.32
64,12865,22.906033,4.83,315.15
65,13066,22.882255,4.96,320.11
66,13267,22.858104,4.90,325.01
67,13468,22.848534,4.75,329.76
68,13669,22.831017,4.86,334.63
69,13870,22.803020,4.76,339.39
70,14071,22.772703,4.80,344.19
71,14272,22.758430,4.90,349.09
72,14473,22.745433,4.80,353.89
73,14674,22.719396,4.93,358.82
74,14875,22.701147,4.80,363.63
75,15076,22.686054,4.89,368.51
76,15277,22.665481,4.85,373.36
77,15478,22.653523,4.84,378.21
78,15679,22.629041,4.82,383.03
79,15880,22.608535,4.80,387.84
80,16081,22.597187,4.81,392.65
81,16282,22.588613,4.80,397.45
82,16483,22.571134,4.73,402.18
83,16684,22.562466,4.81,407.00
84,16885,22.538513,4.84,411.84
85,17086,22.525087,4.81,416.65
86,17287,22.510177,4.81,421.46
87,17488,22.487923,4.79,426.26
88,17689,22.472921,4.80,431.06
89,17890,22.455712,4.78,435.84
90,18091,22.435226,4.82,440.66
91,18292,22.428639,4.76,445.43
92,18493,22.409296,4.79,450.22
93,18694,22.386633,4.81,455.04
94,18895,22.381822,4.75,459.79
95,19096,22.364132,4.84,464.63
96,19297,22.357427,4.82,469.45
97,19498,22.341402,4.85,474.30
98,19699,22.320331,4.88,479.18
99,19900,22.315904,4.84,484.02
100,20101,22.297079,4.86,488.89
101,20302,22.294342,4.80,493.70
102,20503,22.284272,4.79,498.49
103,20704,22.269161,4.77,503.26
104,20905,22.255163,4.93,508.19
105,21106,22.241702,4.84,513.03
106,21307,22.219198,4.77,517.81
107,21508,22.209829,4.78,522.59
108,21709,22.204846,4.86,527.46
109,21910,22.189684,4.86,532.32
110,22111,22.177956,4.76,537.08
111,22312,22.164242,4.91,541.99
112,22513,22.152041,4.75,546.74
113,22714,22.143407,4.90,551.64
114,22915,22.130596,4.91,556.56
115,23116,22.120491,4.83,561.39
116,23317,22.106038,4.93,566.32
117,23518,22.090239,4.85,571.17
118,23719,22.084472,4.90,576.08
119,23920,22.066157,4.87,580.95
120,24121,22.063416,4.79,585.73
121,24322,22.048092,4.76,590.50
