iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.735834,4.71,5.16
2,403,20.708657,4.87,10.61
3,604,20.703458,4.75,15.93
4,805,20.687783,4.74,21.25
5,1006,20.677571,4.77,26.59
6,1207,23.977188,4.82,31.98
7,1408,23.895537,4.74,36.73
8,1609,23.824868,4.79,41.51
9,1810,23.763475,4.83,46.34
10,2011,23.697905,4.78,51.13
11,2212,23.643818,4.79,55.92
12,2413,23.588341,4.80,60.72
13,2614,23.535549,4.80,65.52
14,2815,23.484444,4.85,70.37
15,3016,23.442024,4.82,75.19
16,3217,23.401680,4.79,79.99
17,3418,23.365758,4.78,84.77
18,3619,23.331279,4.89,89.66
19,3820,23.293848,4.79,94.45
20,4021,23.253169,4.79,99.24
21,4222,23.224787,4.85,104.09
22,4423,23.189561,4.87,108.96
23,4624,23.157055,4.83,113.80
24,4825,23.135469,4.76,118.56
25,5026,23.104385,4.76,123.32
26,5227,23.066138,4.77,128.09
27,5428,23.037060,4.81,132.90
28,5629,23.010760,4.77,137.68
29,5830,22.979063,4.84,142.51
30,6031,22.941341,4.77,147.28
31,6232,22.911849,4.78,152.06
32,6433,22.864665,4.76,156.82
33,6634,22.830367,4.86,161.69
34,6835,22.804654,4.75,166.44
35,7036,22.770904,4.83,171.27
36,7237,22.732136,4.83,176.11
37,7438,22.696938,4.81,180.92
38,7639,22.671505,4.76,185.69
39,7840,22.625045,4.84,190.53
40,8041,22.587860,4.68,195.22
41,8242,22.558317,4.76,199.98
42,8443,22.535961,4.75,204.73
43,8644,22.507204,4.75,209.49
44,8845,22.477926,4.73,214.22
45,9046,22.451372,4.72,218.94
46,9247,22.425763,4.78,223.73
47,9448,22.405095,4.79,228.53
48,9649,22.375375,4.77,233.30
49,9850,22.347420,4.88,238.18
50,10051,22.324647,4.78,242.96
51,10252,22.312901,4.78,247.74
52,10453,22.272961,4.75,252.50
53,10654,22.236625,4.71,257.21
54,10855,22.213823,4.76,261.98
55,11056,22.193738,4.75,266.73
56,11257,22.171747,4.77,271.50
57,11458,22.142274,4.83,276.33
58,11659,22.109883,4.75,281.08
59,11860,22.090498,4.75,285.83
60,12061,22.073635,4.80,290.63
61,12262,22.053594,4.85,295.47
62,12463,22.024343,4.79,300.27
63,12664,21.997220,4.73,305.00
64,12865,21.987210,4.80,309.81
65,13066,21.953103,4.80,314.61
66,13267,21.935016,4.80,319.41
67,13468,21.904026,4.79,324.20
68,13669,21.881701,4.78,328.98
69,13870,21.859917,4.76,333.74
70,14071,21.833088,4.75,338.50
71,14272,21.805915,4.77,343.26
72,14473,21.779084,4.87,348.14
73,14674,21.753061,4.79,352.93
74,14875,21.732190,4.84,357.78
75,15076,21.708462,4.79,362.57
76,15277,21.687582,4.77,367.34
77,15478,21.662988,4.78,372.13
78,15679,21.641794,4.80,376.93
79,15880,21.616685,4.85,381.78
80,16081,21.602023,4.78,386.57
81,16282,21.589609,4.78,391.35
82,16483,21.565438,4.82,396.17
83,16684,21.542530,4.81,400.98
84,16885,21.512678,4.86,405.84
85,17086,21.499242,4.88,410.72
86,17287,21.470670,4.77,415.50
87,17488,21.448575,4.85,420.35
88,17689,21.423539,4.81,425.16
89,17890,21.409418,4.82,429.99
90,18091,21.382302,4.84,434.83
91,18292,21.365219,4.75,439.58
92,18493,21.346279,4.82,444.40
93,18694,21.324899,4.80,449.20
94,18895,21.304153,4.72,453.93
95,19096,21.285883,4.88,458.82
96,19297,21.279367,4.87,463.69
97,19498,21.251342,4.76,468.44
98,19699,21.233194,4.87,473.31
99,19900,21.216792,4.85,478.16
100,20101,21.213835,4.78,482.95
101,20302,21.200198,4.81,487.76
102,20503,21.182868,4.76,492.52
103,20704,21.175956,4.77,497.29
104,20905,21.159650,4.76,502.05
105,21106,21.144793,4.77,506.83
106,21307,21.143744,4.85,511.68
107,21508,21.124667,4.80,516.48
108,21709,21.109684,4.84,521.32
109,21910,21.084914,4.85,526.17
110,22111,21.079426,4.82,531.00
111,22312,21.053107,4.84,535.84
112,22513,21.045717,4.83,540.67
113,22714,21.033154,4.78,545.45
114,22915,21.016255,4.80,550.25
115,23116,21.001667,4.84,555.09
116,23317,20.992233,4.76,559.85
117,23518,20.983185,4.78,564.64
118,23719,20.964551,4.77,569.41
119,23920,20.941209,4.85,574.26
120,24121,20.940105,4.80,579.07
121,24322,20.935078,4.82,583.89
122,24523,20.924505,4.80,588.69
123,24724,20.906850,4.88,593.58
124,24925,20.894628,4.74,598.32
125,25126,20.882576,4.75,603.07
126,25327,20.873510,4.88,607.96
127,25528,20.857468,4.76,612.72
128,25729,20.834902,4.74,617.46
129,25930,20.838880,4.75,622.22
130,26131,20.815715,4.76,626.98
131,26332,20.799434,4.79,631.77
