iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.764933,4.86,5.33
2,403,20.745719,4.76,10.67
3,604,20.690743,4.74,15.98
4,805,20.662905,4.80,21.36
5,1006,20.640642,4.84,26.78
6,1207,23.748240,4.77,32.13
7,1408,23.646000,4.81,36.94
8,1609,23.609639,4.86,41.80
9,1810,23.569691,4.81,46.61
10,2011,23.525573,4.73,51.34
11,2212,23.479494,4.80,56.14
12,2413,23.425005,4.80,60.94
13,2614,23.381032,4.82,65.76
14,2815,23.328506,4.81,70.58
15,3016,23.290901,4.81,75.40
16,3217,23.242643,4.79,80.19
17,3418,23.194203,4.81,85.00
18,3619,23.154545,4.79,89.79
19,3820,23.104389,4.82,94.61
20,4021,23.073075,4.80,99.41
21,4222,23.041051,4.76,104.18
22,4423,23.003028,4.69,108.87
23,4624,22.960452,4.85,113.72
24,4825,22.905587,4.88,118.61
25,5026,22.860570,4.79,123.40
26,5227,22.810570,4.75,128.16
27,5428,22.766193,4.87,133.03
28,5629,22.730836,4.79,137.81
29,5830,22.691019,4.82,142.63
30,6031,22.646218,4.77,147.41
31,6232,22.605511,4.80,152.21
32,6433,22.572860,4.74,156.95
33,6634,22.530583,4.81,161.76
34,6835,22.487230,4.78,166.55
35,7036,22.439444,4.93,171.48
36,7237,22.395487,4.84,176.32
37,7438,22.360956,4.79,181.12
38,7639,22.319332,4.76,185.87
39,7840,22.285579,4.76,190.63
40,8041,22.250938,4.87,195.51
41,8242,22.224585,4.77,200.28
42,8443,22.190922,4.89,205.18
43,8644,22.151853,4.81,209.99
44,8845,22.131693,4.86,214.85
45,9046,22.106533,4.79,219.65
46,9247,22.067149,4.86,224.51
47,9448,22.040650,4.82,229.34
48,9649,22.015352,4.78,234.12
49,9850,21.997262,4.82,238.95
50,10051,21.969740,4.78,243.73
51,10252,21.935590,4.73,248.46
52,10453,21.910692,4.81,253.28
53,10654,21.888637,4.81,258.09
54,10855,21.864144,4.85,262.94
55,11056,21.838262,4.79,267.74
56,11257,21.820529,4.84,272.58
57,11458,21.793263,4.84,277.42
58,11659,21.770192,4.88,282.30
59,11860,21.735963,4.77,287.08
60,12061,21.720367,4.80,291.88
61,12262,21.702174,4.85,296.73
62,12463,21.677840,4.84,301.57
63,12664,21.652370,4.80,306.38
64,12865,21.632950,4.80,311.18
65,13066,21.617628,4.81,316.00
66,13267,21.591302,4.79,320.79
67,13468,21.568541,4.84,325.63
68,13669,21.554099,4.82,330.46
69,13870,21.525967,4.95,335.41
70,14071,21.514228,4.82,340.23
71,14272,21.492267,4.80,345.03
72,14473,21.472179,4.85,349.89
73,14674,21.458226,4.83,354.72
74,14875,21.434102,4.79,359.51
75,15076,21.409948,4.82,364.33
76,15277,21.387633,4.86,369.19
77,15478,21.366764,4.77,373.96
78,15679,21.359615,4.86,378.82
79,15880,21.332550,4.78,383.61
80,16081,21.306334,4.84,388.45
81,16282,21.290930,4.82,393.27
82,16483,21.265167,4.77,398.04
83,16684,21.243612,4.80,402.85
84,16885,21.226002,4.80,407.65
85,17086,21.198862,4.83,412.48
86,17287,21.174791,4.80,417.28
87,17488,21.152792,4.83,422.11
88,17689,21.144123,4.87,426.98
89,17890,21.126782,4.87,431.85
90,18091,21.106406,4.77,436.63
91,18292,21.090113,4.81,441.44
92,18493,21.073050,4.77,446.21
93,18694,21.053673,4.82,451.03
94,18895,21.039752,4.82,455.86
95,19096,21.014308,4.86,460.72
96,19297,20.998483,4.72,465.44
97,19498,20.981612,4.87,470.31
98,19699,20.965621,4.87,475.18
99,19900,20.948432,4.91,480.09
100,20101,20.942381,4.89,484.99
101,20302,20.911498,4.78,489.77
102,20503,20.896527,4.77,494.54
103,20704,20.881665,4.79,499.33
104,20905,20.858429,4.76,504.09
105,21106,20.845687,4.80,508.89
106,21307,20.833493,4.80,513.70
107,21508,20.813445,4.80,518.50
108,21709,20.803545,4.86,523.36
109,21910,20.782710,4.84,528.20
110,22111,20.766252,4.75,532.95
111,22312,20.754883,4.81,537.76
112,22513,20.740031,4.87,542.63
113,22714,20.719971,4.90,547.53
114,22915,20.712785,4.77,552.30
115,23116,20.691122,4.84,557.15
116,23317,20.679507,4.83,561.98
117,23518,20.665954,4.80,566.78
118,23719,20.659533,4.95,571.74
119,23920,20.638575,4.70,576.43
120,24121,20.630423,4.74,581.76
121,24322,20.622665,4.80,587.13
122,24523,20.604932,4.75,592.47
123,24724,20.583990,4.80,597.85
124,24925,20.570590,4.81,603.23
125,25126,20.555038,4.83,608.64
126,25327,20.552301,4.84,614.05
127,25528,20.537172,4.73,619.37
128,25729,20.527235,4.83,624.79
129,25930,20.516765,4.85,630.22
130,26131,20.507802,4.81,635.61
131,26332,20.500016,4.80,640.99
132,26533,20.489788,4.79,646.36
133,26734,20.479803,4.83,651.77
134,26935,20.471455,4.75,657.09
135,27136,20.464646,4.79,662.48
136,27337,20.467461,4.80,667.85
137,27538,20.453354,4.85,672.71
138,27739,20.449014,4.90,678.18
139,27940,20.440983,4.80,683.56
140,28141,20.434767,4.74,688.87
141,28342,20.423378,4.77,694.23
142,28543,20.416308,4.83,699.63
143,28744,20.414202,4.85,705.07
144,28945,20.407643,4.86,710.51
145,29146,20.391239,4.75,715.84
146,29347,20.381197,4.79,721.21
147,29548,20.378894,4.78,726.57
148,29749,20.374496,4.81,731.96
149,29950,20.362271,4.75,737.30
150,30151,20.353231,4.97,742.84
151,30352,20.352258,4.76,748.19
152,30553,20.342328,4.81,753.58
153,30754,20.320253,4.66,758.81
154,30955,20.317884,4.80,764.19
155,31156,20.303276,4.80,769.57
156,31357,20.294729,4.81,774.97
157,31558,20.286093,4.74,780.29
158,31759,20.273591,4.89,785.76
159,31960,20.278146,4.87,791.20
160,32161,20.273559,4.84,796.05
161,32362,20.267282,4.80,801.42
162,32563,20.259081,4.87,806.87
163,32764,20.247323,4.81,812.26
164,32965,20.242585,4.73,817.58
165,33166,20.239814,4.85,823.00
166,33367,20.236890,4.92,828.50
167,33568,20.238441,4.81,833.88
168,33769,20.231679,4.85,838.73
169,33970,20.227818,4.74,844.06
170,34171,20.227122,4.77,849.40
171,34372,20.216817,4.87,854.85
172,34573,20.219144,4.81,860.25
173,34774,20.210715,4.76,865.01
174,34975,20.204312,4.82,870.41
175,35176,20.199539,4.77,875.77
176,35377,20.189821,4.89,881.24
177,35578,20.189218,4.82,886.64
178,35779,20.178193,4.76,891.98
179,35980,20.176997,4.77,897.33
180,36181,20.175880,4.80,902.70
181,36382,20.167789,4.80,908.08
182,36583,20.163379,4.75,913.42
183,36784,20.157513,4.78,918.78
184,36985,20.144645,4.84,924.20
185,37186,20.143683,4.86,929.64
186,37387,20.131081,4.84,935.07
187,37588,20.121744,4.82,940.46
188,37789,20.117382,4.77,945.81
189,37990,20.121730,4.85,951.24
190,38191,20.112307,4.83,956.07
191,38392,20.105994,4.73,961.38
192,38593,20.105529,4.76,966.72
193,38794,20.104147,4.80,972.10
194,38995,20.085274,4.92,977.60
195,39196,20.085897,4.87,983.05
196,39397,20.082483,4.80,987.85
197,39598,20.074541,4.84,993.27
198,39799,20.069340,4.75,998.59
199,40000,20.065111,4.86,1004.03
200,40201,10.904771,4.81,1009.42
201,40402,10.898437,4.83,1014.83
202,40603,10.891692,4.88,1020.29
203,40804,10.862861,4.77,1025.63
204,41005,10.852728,4.88,1031.08
205,41206,10.840000,4.77,1036.44
206,41407,10.829061,4.78,1041.80
207,41608,10.806676,4.87,1047.24
208,41809,14.527077,4.80,1052.64
209,42010,14.283793,4.83,1057.48
210,42211,13.872756,4.79,1062.27
