# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/089038.jpg",
#     "hooks": "/temp/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/age_googlenet_mnn_attack_results/089038_attacked",
#     "model_paths": [
#         "/temp/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.800102,inf,5.000000,False,1,6,scouting,"None","",5.75,6.31
2,403,40.774755,40.800102,5.000000,False,1,6,scouting,"None","",5.88,12.97
3,604,40.747743,40.774755,5.000000,False,1,6,scouting,"None","",5.72,19.47
4,805,40.719149,40.747743,5.000000,False,1,6,scouting,"None","",5.78,26.03
5,1006,40.691699,40.719149,5.000000,False,1,6,scouting,"None","",5.86,32.67
6,1207,40.664127,40.691699,5.000000,False,1,6,scouting,"None","",5.78,39.24
7,1408,40.634455,40.664127,5.000000,False,1,6,scouting,"None","",5.86,45.89
8,1609,40.608083,40.634455,5.000000,False,1,6,scouting,"None","",5.86,52.53
9,1810,40.582802,40.608083,5.000000,False,1,6,scouting,"None","",5.80,59.12
10,2011,40.559433,40.582802,5.000000,False,1,6,scouting,"None","",5.92,65.82
11,2212,46.442289,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.78,72.39
12,2413,46.182142,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.79,78.18
13,2614,45.948689,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.82,84.01
14,2815,45.727626,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.66,89.67
15,3016,45.501697,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.75,95.42
16,3217,45.302445,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.81,101.23
17,3418,45.100960,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.77,107.00
18,3619,44.908765,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.71,112.71
19,3820,44.727209,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.76,118.48
20,4021,44.555853,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.74,124.22
21,4222,44.369005,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.77,129.99
22,4423,44.251307,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.81,135.81
23,4624,44.328561,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.77,141.58
24,4825,44.339388,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.79,147.37
25,5026,44.308288,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.75,153.12
26,5227,44.227939,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.73,158.86
27,5428,44.148614,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.87,164.73
28,5629,44.160936,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.80,170.54
29,5830,44.151266,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.90,176.44
30,6031,44.130350,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.78,182.22
31,6232,44.100992,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.82,188.04
32,6433,44.051534,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.82,193.86
33,6634,44.012170,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.86,199.72
34,6835,43.987599,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.84,205.57
35,7036,43.994656,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.85,211.42
36,7237,43.973200,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.79,217.21
37,7438,43.941065,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.79,223.00
38,7639,43.898065,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.70,228.70
39,7840,43.895168,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.79,234.49
40,8041,43.870577,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.84,240.33
41,8242,43.847770,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.88,246.21
42,8443,43.808392,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.79,252.00
43,8644,43.812845,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.75,257.75
44,8845,43.799171,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.86,263.61
45,9046,43.732600,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.87,269.48
46,9247,43.731030,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.78,275.27
47,9448,43.722232,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.85,281.12
48,9649,43.679790,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.84,286.96
49,9850,43.620535,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.94,292.91
50,10051,43.630334,40.559433,5.000000,False,1,6,focused_fire,"0x233c","",5.80,298.71
51,10252,43.605487,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,304.50
52,10453,43.533576,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,310.29
53,10654,43.545154,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.78,316.08
54,10855,43.530891,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.73,321.81
55,11056,43.493842,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.80,327.62
56,11257,43.454351,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.82,333.44
57,11458,43.398651,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,339.23
58,11659,43.375498,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.75,344.98
59,11860,43.350860,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.84,350.82
60,12061,43.322877,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.92,356.74
61,12262,43.278344,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.81,362.55
62,12463,43.249398,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.75,368.31
63,12664,43.211481,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.78,374.09
64,12865,43.183713,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,379.88
65,13066,43.147420,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.75,385.64
66,13267,43.126382,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.75,391.39
67,13468,43.090452,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.80,397.20
68,13669,43.056304,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,402.99
69,13870,43.027851,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.78,408.77
70,14071,42.980810,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.80,414.58
71,14272,42.968437,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.86,420.44
72,14473,42.911906,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.81,426.26
73,14674,42.897505,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.81,432.07
74,14875,42.869532,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.76,437.84
75,15076,42.838303,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,443.63
76,15277,42.789493,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.84,449.46
77,15478,42.778336,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.77,455.23
78,15679,42.724580,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.78,461.02
79,15880,42.691376,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.80,466.82
80,16081,42.674212,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.87,472.70
81,16282,42.648946,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.82,478.52
82,16483,42.605038,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.82,484.35
83,16684,42.555791,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.84,490.19
84,16885,42.525453,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,495.98
85,17086,42.493639,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,501.77
86,17287,42.459011,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.74,507.52
87,17488,42.422197,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.74,513.26
88,17689,42.391265,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.82,519.09
89,17890,42.342602,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.78,524.87
90,18091,42.314783,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.81,530.68
91,18292,42.277899,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.80,536.49
92,18493,42.243755,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.79,542.28
93,18694,42.195086,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.85,548.13
94,18895,42.134899,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.77,553.91
95,19096,42.065051,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.77,559.68
96,19297,42.030570,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.76,565.44
97,19498,41.967035,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.83,571.28
98,19699,41.947325,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.81,577.09
99,19900,41.920004,40.559433,4.850000,False,1,6,focused_fire,"0x233c","",5.80,582.89
100,20101,41.878263,40.559433,4.850000,False,1,6,focused_fire,"0x233c","{"0x2318": {"loss": 10.0, "satisfied": false}, "0x2324": {"loss": 10.0, "satisfied": false}, "0x233c": {"loss": 0.156522, "satisfied": false}, "0x2348": {"loss": 10.0, "satisfied": false}, "0x2358": {"loss": 0.0, "satisfied": true}, "0x2364": {"loss": 10.0, "satisfied": false}}",5.78,588.67
