iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.760702,4.68,5.13
2,403,20.756541,4.78,10.48
3,604,20.739850,4.71,15.76
4,805,20.719868,4.72,21.06
5,1006,20.700041,4.75,26.39
6,1207,24.087021,4.70,31.67
7,1408,23.976505,4.68,36.35
8,1609,23.858960,4.82,41.17
9,1810,23.756242,4.72,45.89
10,2011,23.667355,4.72,50.61
11,2212,23.591512,4.83,55.45
12,2413,23.502315,4.76,60.21
13,2614,23.422298,4.73,64.95
14,2815,23.342202,4.82,69.77
15,3016,23.268720,4.71,74.48
16,3217,23.206352,4.79,79.28
17,3418,23.133987,4.71,83.99
18,3619,23.068454,4.78,88.77
19,3820,22.986813,4.86,93.64
20,4021,22.923374,4.78,98.42
21,4222,22.851198,4.83,103.25
22,4423,22.775036,4.76,108.01
23,4624,22.717415,4.84,112.86
24,4825,22.660107,4.76,117.62
25,5026,22.588665,4.73,122.35
26,5227,22.520245,4.75,127.11
27,5428,22.461802,4.69,131.80
28,5629,22.424010,4.76,136.56
29,5830,22.358724,4.75,141.31
30,6031,22.305460,4.79,146.10
31,6232,22.265836,4.80,150.90
32,6433,22.230432,4.90,155.80
33,6634,22.179906,4.72,160.53
34,6835,22.133733,4.76,165.29
35,7036,22.115507,4.76,170.05
36,7237,22.080357,4.91,174.96
37,7438,22.037167,4.87,179.83
38,7639,22.013662,4.77,184.60
39,7840,21.989117,4.75,189.35
40,8041,21.945122,4.69,194.05
41,8242,21.915955,4.81,198.86
42,8443,21.904814,4.67,203.53
43,8644,21.868042,4.86,208.40
44,8845,21.844836,4.70,213.10
45,9046,21.825709,4.75,217.85
46,9247,21.788428,4.75,222.60
47,9448,21.781089,4.83,227.43
48,9649,21.762012,4.73,232.16
49,9850,21.728537,4.80,236.97
50,10051,21.721613,4.81,241.78
51,10252,21.692358,4.78,246.56
52,10453,21.658581,4.86,251.43
53,10654,21.635013,4.74,256.17
54,10855,21.620811,4.75,260.92
55,11056,21.587310,4.80,265.72
56,11257,21.569977,4.83,270.55
57,11458,21.549425,4.73,275.28
58,11659,21.529852,4.81,280.10
59,11860,21.506917,4.79,284.89
60,12061,21.482749,4.77,289.66
61,12262,21.466986,4.79,294.46
62,12463,21.446859,4.86,299.32
63,12664,21.429626,4.72,304.04
64,12865,21.414658,4.71,308.75
65,13066,21.397164,4.82,313.57
66,13267,21.391248,4.76,318.33
67,13468,21.371538,4.79,323.13
68,13669,21.351301,4.81,327.94
69,13870,21.339768,4.77,332.71
70,14071,21.328053,4.74,337.45
71,14272,21.313629,4.74,342.19
72,14473,21.305100,4.82,347.02
73,14674,21.282558,4.75,351.77
74,14875,21.264143,4.77,356.54
75,15076,21.246802,4.78,361.32
76,15277,21.234643,4.75,366.08
77,15478,21.217489,4.80,370.88
78,15679,21.201849,4.78,375.66
79,15880,21.193044,4.79,380.46
80,16081,21.172743,4.77,385.22
81,16282,21.158992,4.79,390.02
82,16483,21.144425,4.79,394.81
83,16684,21.144526,4.82,399.63
84,16885,21.116332,4.84,404.48
85,17086,21.094296,4.73,409.21
86,17287,21.086252,4.73,413.94
87,17488,21.079900,4.75,418.70
88,17689,21.070025,4.82,423.52
89,17890,21.056631,4.74,428.26
90,18091,21.043971,4.83,433.10
91,18292,21.049206,4.78,437.88
92,18493,21.030840,4.75,442.63
93,18694,21.023623,4.75,447.39
94,18895,21.007221,4.71,452.10
95,19096,20.996865,4.74,456.85
96,19297,20.984614,4.70,461.55
97,19498,20.967417,4.76,466.31
98,19699,20.961523,4.74,471.06
99,19900,20.943828,4.82,475.88
100,20101,20.933348,4.71,480.59
101,20302,20.919774,4.81,485.40
102,20503,20.902745,4.75,490.16
103,20704,20.904877,4.78,494.93
104,20905,20.888265,4.73,499.67
105,21106,20.892037,4.80,504.47
106,21307,20.880431,4.82,509.29
107,21508,20.863441,4.78,514.07
108,21709,20.854182,4.80,518.87
109,21910,20.852517,4.79,523.66
110,22111,20.842361,4.83,528.50
111,22312,20.825247,4.76,533.25
112,22513,20.820609,4.76,538.01
113,22714,20.811404,4.76,542.78
114,22915,20.796441,4.84,547.62
115,23116,20.798026,4.71,552.34
116,23317,20.781917,4.80,557.14
117,23518,20.784883,4.79,561.93
118,23719,20.777434,4.75,566.68
119,23920,20.759967,4.79,571.47
120,24121,20.762945,4.73,576.20
121,24322,20.748934,4.74,580.94
122,24523,20.765304,4.74,585.69
123,24724,20.744896,4.71,590.40
124,24925,20.747568,4.82,595.22
125,25126,20.736872,4.83,600.05
126,25327,20.733052,4.72,604.78
127,25528,20.729035,4.80,609.58
128,25729,20.719667,4.75,614.33
129,25930,20.720388,4.76,619.09
130,26131,20.713419,4.75,623.84
