# --- Attack Parameters ---
# {
#     "attack_type": "nes",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n003004-0126_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 200,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_nes_n003004-0126_01_20250911-105416",
#     "population_size": 50,
#     "sigma": 0.6,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,52,0.269646,0.196258,5.000000,False,0,1,static,"N/A","",7.91,9.60
2,103,0.267359,0.196258,5.000000,False,0,1,static,"N/A","",7.92,17.53
3,154,0.247258,0.196258,5.000000,False,0,1,static,"N/A","",7.90,25.44
4,205,0.233522,0.196258,5.000000,False,0,1,static,"N/A","",7.93,33.39
5,256,0.219773,0.196258,5.000000,False,0,1,static,"N/A","",7.91,41.31
6,307,0.213198,0.196258,5.000000,False,0,1,static,"N/A","",7.98,49.30
7,358,0.203945,0.196258,5.000000,False,0,1,static,"N/A","",7.94,57.25
8,409,0.195481,0.196258,5.000000,False,0,1,static,"N/A","",7.96,65.23
9,460,0.188032,0.195481,5.000000,False,0,1,static,"N/A","",7.92,73.17
10,511,0.180793,0.188032,5.000000,False,0,1,static,"N/A","",7.93,81.13
11,562,0.173207,0.180793,5.000000,False,0,1,static,"N/A","",7.93,89.09
12,613,0.165358,0.173207,5.000000,False,0,1,static,"N/A","",7.94,97.05
13,664,0.156939,0.165358,5.000000,False,0,1,static,"N/A","",7.92,105.00
14,715,0.152511,0.156939,5.000000,False,0,1,static,"N/A","",7.93,112.95
15,766,0.145803,0.152511,5.000000,False,0,1,static,"N/A","",7.95,120.93
16,817,0.142859,0.145803,5.000000,False,0,1,static,"N/A","",7.96,128.91
17,868,0.136142,0.142859,5.000000,False,0,1,static,"N/A","",7.97,136.90
18,919,0.132637,0.136142,5.000000,False,0,1,static,"N/A","",7.96,144.89
