# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/ssrnet_age_mnn",
#     "image": "/img_align_celeba/044738.jpg",
#     "hooks": "/temp/hook_config/ssrnet_age_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/ssrnet_age.mnn"
#     ],
#     "models": null,
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/ssrnet_age_mnn_attack_results/044738_attacked",
#     "model_paths": [
#         "/temp/resources/models/ssrnet_age.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,27.509183,inf,2.000000,False,0,2,scouting,"None","",4.29,4.70
2,403,25.411244,27.509183,2.000000,False,0,2,scouting,"None","",4.36,9.51
3,604,23.228368,25.411244,2.000000,False,0,2,scouting,"None","",4.31,14.27
4,805,21.544869,23.228368,2.000000,False,0,2,scouting,"None","",4.31,19.04
5,1006,19.511353,21.544869,2.000000,False,0,2,scouting,"None","",4.32,23.80
6,1207,18.045117,19.511353,2.000000,False,0,2,scouting,"None","",4.30,28.54
7,1408,16.286141,18.045117,2.000000,False,0,2,scouting,"None","",4.30,33.29
8,1609,14.637296,16.286141,2.000000,False,0,2,scouting,"None","",4.30,38.04
9,1810,13.264218,14.637296,2.000000,False,0,2,scouting,"None","",4.27,42.76
10,2011,11.930112,13.264218,2.000000,False,0,2,scouting,"None","",4.35,47.55
11,2212,13.809290,11.930112,2.000000,False,0,2,focused_fire,"0x1ff0","",4.31,52.32
12,2413,0.000000,11.930112,2.000000,True,2,2,focused_fire,"0x1ff0","{"0x1ff0": {"loss": 0.0, "satisfied": true}, "0x2004": {"loss": 0.0, "satisfied": true}}",4.30,56.63
