iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.841013,4.86,5.32
2,403,20.828117,4.93,10.82
3,604,20.812628,4.80,16.20
4,805,20.800574,4.79,21.56
5,1006,20.791869,4.86,26.99
6,1207,24.694309,4.80,32.36
7,1408,24.647605,4.77,37.14
8,1609,24.605493,4.78,41.92
9,1810,24.548718,4.79,46.72
10,2011,24.497400,4.78,51.50
11,2212,24.420903,4.78,56.28
12,2413,24.368952,4.82,61.10
13,2614,24.331233,4.87,65.97
14,2815,24.273107,4.81,70.78
15,3016,24.225339,4.77,75.55
16,3217,24.177978,4.80,80.35
17,3418,24.121740,4.80,85.15
18,3619,24.089740,4.80,89.96
19,3820,24.045494,4.80,94.76
20,4021,24.006864,4.83,99.59
21,4222,23.941060,4.73,104.32
22,4423,23.896536,4.74,109.06
23,4624,23.838111,4.85,113.91
24,4825,23.796527,4.79,118.71
25,5026,23.757454,4.77,123.48
26,5227,23.719285,4.77,128.26
27,5428,23.673699,4.74,133.01
28,5629,23.639749,4.77,137.78
29,5830,23.595693,4.82,142.60
30,6031,23.565812,4.87,147.47
31,6232,23.531872,4.78,152.25
32,6433,23.496340,4.79,157.04
33,6634,23.458567,4.85,161.89
34,6835,23.423893,4.90,166.78
35,7036,23.394590,4.79,171.57
36,7237,23.360412,4.86,176.44
37,7438,23.329730,4.81,181.25
38,7639,23.307855,4.76,186.01
39,7840,23.274076,4.85,190.86
40,8041,23.247933,4.79,195.66
41,8242,23.219631,4.75,200.41
42,8443,23.191278,4.75,205.16
43,8644,23.159374,4.84,210.01
44,8845,23.148766,4.79,214.80
45,9046,23.116564,4.78,219.58
46,9247,23.100156,4.83,224.41
47,9448,23.069621,4.84,229.25
48,9649,23.047855,4.77,234.02
49,9850,23.025483,4.80,238.83
50,10051,23.001679,4.84,243.67
51,10252,22.979562,4.86,248.54
52,10453,22.956603,4.84,253.38
53,10654,22.938302,4.83,258.22
54,10855,22.906463,4.85,263.07
55,11056,22.879859,4.81,267.88
56,11257,22.864831,4.87,272.76
57,11458,22.839562,4.80,277.56
58,11659,22.823247,4.74,282.30
59,11860,22.804865,4.78,287.08
60,12061,22.773056,4.84,291.92
61,12262,22.750308,4.77,296.69
62,12463,22.722449,4.83,301.53
63,12664,22.693855,4.80,306.33
64,12865,22.671938,4.73,311.06
65,13066,22.644527,4.84,315.90
66,13267,22.613980,4.77,320.67
67,13468,22.586389,4.80,325.48
68,13669,22.553666,4.83,330.31
69,13870,22.534046,4.78,335.10
70,14071,22.514357,4.85,339.95
71,14272,22.490478,4.89,344.84
72,14473,22.470859,4.73,349.58
73,14674,22.441746,4.80,354.38
74,14875,22.427296,4.88,359.26
75,15076,22.393521,4.79,364.05
76,15277,22.378280,4.72,368.78
77,15478,22.350713,4.79,373.57
78,15679,22.334593,4.77,378.34
79,15880,22.314314,4.77,383.12
80,16081,22.279584,4.82,387.94
81,16282,22.263603,4.83,392.78
82,16483,22.234485,4.87,397.65
83,16684,22.205784,4.80,402.46
84,16885,22.187605,4.87,407.33
85,17086,22.183391,4.77,412.10
86,17287,22.153853,4.73,416.83
87,17488,22.143436,4.77,421.61
88,17689,22.119282,4.77,426.38
89,17890,22.101093,4.79,431.18
90,18091,22.075518,4.80,435.98
91,18292,22.055525,4.81,440.80
92,18493,22.035303,4.76,445.56
93,18694,22.014523,4.83,450.39
94,18895,21.989219,4.75,455.14
95,19096,21.980063,4.78,459.92
96,19297,21.970533,4.78,464.70
97,19498,21.952618,4.90,469.60
98,19699,21.934531,4.79,474.39
99,19900,21.911183,4.76,479.15
100,20101,21.891350,4.84,484.00
101,20302,21.877542,4.72,488.72
102,20503,21.852343,4.81,493.54
103,20704,21.838071,4.79,498.32
104,20905,21.823237,4.83,503.15
105,21106,21.806914,4.90,508.05
106,21307,21.788861,4.90,512.95
107,21508,21.764378,4.85,517.81
108,21709,21.746848,4.81,522.62
109,21910,21.731414,4.71,527.33
110,22111,21.708624,4.82,532.16
111,22312,21.691222,4.87,537.03
112,22513,21.684779,4.84,541.86
113,22714,21.659779,4.84,546.70
114,22915,21.646280,4.81,551.51
115,23116,21.633573,4.84,556.36
116,23317,21.604181,4.86,561.22
117,23518,21.593253,4.89,566.12
118,23719,21.573957,4.80,570.92
119,23920,21.571331,4.76,575.68
120,24121,21.551983,4.74,580.42
121,24322,21.527012,4.71,585.13
122,24523,21.514046,4.77,589.90
123,24724,21.499428,4.86,594.77
124,24925,21.479674,4.82,599.59
125,25126,21.452341,4.78,604.37
126,25327,21.438163,4.82,609.20
127,25528,21.414616,4.83,614.03
128,25729,21.396659,4.82,618.85
129,25930,21.372859,4.76,623.62
130,26131,21.354039,4.79,628.41
131,26332,21.335086,4.73,633.15
132,26533,21.315852,4.83,637.98
133,26734,21.300724,4.87,642.85
134,26935,21.282810,4.72,647.58
135,27136,21.261120,4.76,652.35
136,27337,21.247756,4.80,657.15
137,27538,21.233369,4.80,661.96
138,27739,21.235410,4.79,666.76
139,27940,21.210258,4.76,671.52
140,28141,21.203588,4.78,676.30
141,28342,21.190681,4.87,681.17
142,28543,21.182551,4.82,685.99
143,28744,21.165911,4.78,690.77
144,28945,21.152620,4.81,695.58
145,29146,21.138353,4.87,700.45
146,29347,21.133399,4.79,705.24
147,29548,21.120645,4.84,710.07
148,29749,21.109017,4.74,714.82
149,29950,21.094311,4.81,719.63
150,30151,21.094066,4.82,724.45
151,30352,21.079134,4.78,729.23
152,30553,21.072141,4.81,734.04
153,30754,21.068099,4.77,738.81
154,30955,21.055030,4.81,743.62
155,31156,21.037399,4.78,748.41
156,31357,21.031757,4.77,753.18
157,31558,21.014553,4.83,758.02
158,31759,21.007356,4.79,762.81
159,31960,20.999657,4.84,767.65
160,32161,20.992864,4.82,772.48
161,32362,20.982110,4.82,777.30
162,32563,20.968330,4.76,782.06
163,32764,20.953305,4.78,786.84
164,32965,20.943869,4.80,791.65
165,33166,20.924038,4.76,796.40
166,33367,20.911271,4.82,801.22
167,33568,20.907859,4.90,806.13
168,33769,20.890728,4.76,810.89
169,33970,20.886978,4.78,815.67
170,34171,20.877764,4.74,820.41
171,34372,20.866255,4.85,825.26
172,34573,20.854878,4.74,830.01
173,34774,20.838519,4.84,834.85
174,34975,20.838988,4.76,839.62
175,35176,20.822824,4.76,844.38
176,35377,20.813079,4.85,849.24
177,35578,20.811397,4.74,853.98
178,35779,20.794692,4.79,858.77
179,35980,20.792019,4.85,863.63
180,36181,20.772984,4.78,868.41
181,36382,20.763686,4.79,873.78
182,36583,20.756796,4.73,879.09
183,36784,20.749615,4.79,884.46
184,36985,20.730133,4.84,889.87
185,37186,20.723232,4.81,895.26
186,37387,20.714760,4.83,900.65
187,37588,20.708405,4.81,906.03
188,37789,20.700003,4.80,911.42
189,37990,20.691635,4.91,916.90
190,38191,20.684837,4.82,922.30
191,38392,20.679713,4.77,927.65
192,38593,20.673083,4.89,933.11
193,38794,20.674838,4.74,938.43
194,38995,20.669719,4.74,943.17
195,39196,20.652039,4.76,948.51
196,39397,20.653244,4.79,953.89
197,39598,20.647544,4.82,958.71
198,39799,20.636214,4.76,964.04
199,40000,20.633573,4.85,969.47
200,40201,20.624326,4.84,974.88
201,40402,20.621155,4.78,980.24
202,40603,20.620226,4.75,985.56
203,40804,20.608559,4.77,990.91
204,41005,20.594009,4.75,996.24
205,41206,20.588764,4.84,1001.65
206,41407,20.590982,4.90,1007.13
207,41608,20.579997,4.74,1011.87
208,41809,20.566665,4.83,1017.27
209,42010,20.567468,4.76,1022.60
210,42211,20.556899,4.77,1027.38
211,42412,20.552144,4.77,1032.72
212,42613,20.542440,4.79,1038.08
213,42814,20.538617,4.81,1043.48
214,43015,20.528253,4.78,1048.84
215,43216,20.523183,4.81,1054.22
216,43417,20.513929,4.74,1059.52
217,43618,20.503543,4.76,1064.86
218,43819,20.506025,4.79,1070.22
219,44020,20.488529,4.89,1075.11
220,44221,20.481345,4.84,1080.53
221,44422,20.479691,4.75,1085.85
222,44623,20.472268,4.85,1091.27
223,44824,20.468881,4.76,1096.60
224,45025,20.465177,4.76,1101.93
225,45226,20.452301,4.87,1107.38
226,45427,20.437575,4.78,1112.73
227,45628,20.436242,4.86,1118.17
228,45829,20.426453,4.77,1123.51
229,46030,20.421456,4.91,1128.99
230,46231,20.407502,4.77,1134.34
231,46432,20.401503,4.78,1139.69
232,46633,20.390874,4.80,1145.06
233,46834,20.387156,4.76,1150.39
234,47035,20.374388,4.82,1155.79
235,47236,20.364881,4.83,1161.19
236,47437,20.360318,4.83,1166.60
237,47638,20.348640,4.74,1171.92
238,47839,20.337285,4.88,1177.36
239,48040,20.328275,4.73,1182.67
240,48241,20.317801,4.74,1187.99
241,48442,20.306229,4.81,1193.38
242,48643,20.300755,4.77,1198.73
243,48844,20.290111,4.72,1204.01
244,49045,20.289941,4.74,1209.33
245,49246,20.276549,4.79,1214.69
246,49447,20.261337,4.82,1220.09
247,49648,20.255400,4.85,1225.52
248,49849,20.249893,4.83,1230.92
249,50050,20.235564,4.80,1236.30
250,50251,20.218974,4.76,1241.64
251,50452,20.205542,4.80,1247.03
252,50653,20.205164,4.79,1252.40
253,50854,20.197940,4.78,1257.76
254,51055,20.180507,4.82,1263.16
255,51256,20.170934,4.80,1268.54
256,51457,20.172834,4.78,1273.88
257,51658,20.159776,4.85,1278.73
258,51859,20.153118,4.86,1284.16
259,52060,20.141920,4.72,1289.45
260,52261,20.133352,4.81,1294.83
261,52462,20.125748,4.78,1300.18
262,52663,20.118653,4.78,1305.53
263,52864,20.110505,4.76,1310.86
264,53065,20.108131,4.75,1316.19
265,53266,20.104427,4.82,1321.60
266,53467,20.095477,4.80,1326.97
267,53668,20.093392,4.86,1332.41
268,53869,20.087085,4.77,1337.75
269,54070,20.082614,4.80,1343.12
270,54271,20.078093,4.75,1348.45
271,54472,20.072313,4.76,1353.79
272,54673,20.065545,4.74,1359.10
273,54874,10.116010,4.79,1364.46
274,55075,10.114095,4.81,1369.85
275,55276,10.119021,4.82,1375.24
276,55477,20.031688,4.82,1380.07
277,55678,10.081333,4.77,1384.84
278,55879,10.086898,4.87,1390.28
279,56080,20.034827,4.80,1395.09
280,56281,10.058380,4.74,1399.84
281,56482,10.187207,4.86,1405.27
282,56683,10.198884,4.82,1410.10
283,56884,70.035376,4.77,1414.87
284,57085,10.099659,4.88,1419.75
285,57286,0.079867,4.74,1424.49
