# --- Attack Parameters ---
# {
#     "attack_type": "square",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n001041-0146_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 1000,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_square_n001041-0146_01_20250911-032527",
#     "p_init": 0.5,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,2,0.303430,0.288221,5.000000,False,0,1,static,"N/A","",1.64,3.30
2,3,0.365471,0.288221,5.000000,False,0,1,static,"N/A","",1.64,4.96
3,4,0.304800,0.288221,5.000000,False,0,1,static,"N/A","",1.66,6.63
4,5,0.352194,0.288221,5.000000,False,0,1,static,"N/A","",1.66,8.31
5,6,0.274892,0.288221,5.000000,False,0,1,static,"N/A","",1.67,9.99
6,7,0.226892,0.274892,5.000000,False,0,1,static,"N/A","",1.66,11.68
7,8,0.256013,0.226892,5.000000,False,0,1,static,"N/A","",1.67,13.37
8,9,0.272185,0.226892,5.000000,False,0,1,static,"N/A","",1.67,15.06
9,10,0.236219,0.226892,5.000000,False,0,1,static,"N/A","",1.67,16.74
10,11,0.253541,0.226892,5.000000,False,0,1,static,"N/A","",1.68,18.43
11,12,0.200997,0.226892,5.000000,False,0,1,static,"N/A","",1.65,20.09
12,13,0.242917,0.200997,5.000000,False,0,1,static,"N/A","",1.68,21.79
13,14,0.198386,0.200997,5.000000,False,0,1,static,"N/A","",1.66,23.47
14,15,0.194922,0.198386,5.000000,False,0,1,static,"N/A","",1.66,25.16
15,16,0.239270,0.194922,5.000000,False,0,1,static,"N/A","",1.66,26.85
16,17,0.259358,0.194922,5.000000,False,0,1,static,"N/A","",1.68,28.54
17,18,0.197461,0.194922,5.000000,False,0,1,static,"N/A","",1.65,30.20
18,19,0.216328,0.194922,5.000000,False,0,1,static,"N/A","",1.67,31.89
19,20,0.255452,0.194922,5.000000,False,0,1,static,"N/A","",1.68,33.58
20,21,0.171347,0.194922,5.000000,False,0,1,static,"N/A","",1.65,35.25
21,22,0.197634,0.171347,5.000000,False,0,1,static,"N/A","",1.65,36.92
22,23,0.184285,0.171347,5.000000,False,0,1,static,"N/A","",1.64,38.57
23,24,0.170796,0.171347,5.000000,False,0,1,static,"N/A","",1.65,40.23
24,25,0.183970,0.170796,5.000000,False,0,1,static,"N/A","",1.63,41.89
25,26,0.188939,0.170796,5.000000,False,0,1,static,"N/A","",1.64,43.55
26,27,0.195300,0.170796,5.000000,False,0,1,static,"N/A","",1.63,45.19
27,28,0.175923,0.170796,5.000000,False,0,1,static,"N/A","",1.63,46.83
28,29,0.189226,0.170796,5.000000,False,0,1,static,"N/A","",1.63,48.48
29,30,0.175059,0.170796,5.000000,False,0,1,static,"N/A","",1.66,50.15
30,31,0.163210,0.170796,5.000000,False,0,1,static,"N/A","",1.65,51.82
31,32,0.182046,0.163210,5.000000,False,0,1,static,"N/A","",1.65,53.50
32,33,0.168777,0.163210,5.000000,False,0,1,static,"N/A","",1.68,55.19
33,34,0.182650,0.163210,5.000000,False,0,1,static,"N/A","",1.67,56.87
34,35,0.177829,0.163210,5.000000,False,0,1,static,"N/A","",1.67,58.55
35,36,0.195957,0.163210,5.000000,False,0,1,static,"N/A","",1.66,60.23
36,37,0.156268,0.163210,5.000000,False,0,1,static,"N/A","",1.67,61.91
37,38,0.178920,0.156268,5.000000,False,0,1,static,"N/A","",1.65,63.58
38,39,0.190058,0.156268,5.000000,False,0,1,static,"N/A","",1.65,65.25
39,40,0.172761,0.156268,5.000000,False,0,1,static,"N/A","",1.65,66.91
40,41,0.154414,0.156268,5.000000,False,0,1,static,"N/A","",1.66,68.58
41,42,0.162026,0.154414,5.000000,False,0,1,static,"N/A","",1.67,70.28
42,43,0.164247,0.154414,5.000000,False,0,1,static,"N/A","",1.68,71.98
43,44,0.182560,0.154414,5.000000,False,0,1,static,"N/A","",1.67,73.66
44,45,0.186404,0.154414,5.000000,False,0,1,static,"N/A","",1.67,75.35
45,46,0.150409,0.154414,5.000000,False,0,1,static,"N/A","",1.67,77.03
46,47,0.186050,0.150409,5.000000,False,0,1,static,"N/A","",1.65,78.71
47,48,0.153487,0.150409,5.000000,False,0,1,static,"N/A","",1.65,80.37
48,49,0.163504,0.150409,5.000000,False,0,1,static,"N/A","",1.65,82.03
49,50,0.141187,0.150409,5.000000,False,0,1,static,"N/A","",1.66,83.71
50,51,0.154709,0.141187,5.000000,False,0,1,static,"N/A","",1.67,85.40
51,52,0.167724,0.141187,4.850000,False,0,1,static,"N/A","",1.67,87.08
52,53,0.151753,0.141187,4.850000,False,0,1,static,"N/A","",1.68,88.78
53,54,0.156390,0.141187,4.850000,False,0,1,static,"N/A","",1.68,90.47
54,55,0.155722,0.141187,4.850000,False,0,1,static,"N/A","",1.67,92.16
55,56,0.162875,0.141187,4.850000,False,0,1,static,"N/A","",1.65,93.83
56,57,0.149324,0.141187,4.850000,False,0,1,static,"N/A","",1.69,95.53
57,58,0.147102,0.141187,4.850000,False,0,1,static,"N/A","",1.66,97.20
58,59,0.145100,0.141187,4.850000,False,0,1,static,"N/A","",1.67,98.88
59,60,0.137412,0.141187,4.850000,False,0,1,static,"N/A","",1.68,100.57
60,61,0.166058,0.137412,4.850000,False,0,1,static,"N/A","",1.66,102.26
61,62,0.150983,0.137412,4.850000,False,0,1,static,"N/A","",1.67,103.94
62,63,0.145692,0.137412,4.850000,False,0,1,static,"N/A","",1.67,105.62
63,64,0.139756,0.137412,4.850000,False,0,1,static,"N/A","",1.66,107.30
64,65,0.155851,0.137412,4.850000,False,0,1,static,"N/A","",1.67,108.98
65,66,0.146858,0.137412,4.850000,False,0,1,static,"N/A","",1.68,110.67
