# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/gender_googlenet_mnn",
#     "image": "/img_align_celeba/033598.jpg",
#     "hooks": "/temp/hook_config/gender_googlenet_mnn_hook_config.json",
#     "model": [
#         "/temp/resources/models/gender_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/gender_googlenet_mnn_attack_results/033598_attacked",
#     "model_paths": [
#         "/temp/resources/models/gender_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.063713,inf,2.000000,False,1,6,scouting,"None","",5.75,6.27
2,403,30.247500,40.063713,2.000000,False,1,6,scouting,"None","",5.68,12.64
3,604,30.210776,30.247500,2.000000,False,2,6,scouting,"None","",5.67,19.00
4,805,30.189046,30.210776,2.000000,False,2,6,scouting,"None","",5.74,25.43
5,1006,30.167627,30.189046,2.000000,False,2,6,scouting,"None","",5.80,31.92
6,1207,30.146639,30.167627,2.000000,False,2,6,scouting,"None","",5.67,38.29
7,1408,30.127381,30.146639,2.000000,False,2,6,scouting,"None","",5.71,44.69
8,1609,30.110809,30.127381,2.000000,False,2,6,scouting,"None","",5.65,51.02
9,1810,30.093671,30.110809,2.000000,False,2,6,scouting,"None","",5.70,57.42
10,2011,30.077593,30.093671,2.000000,False,2,6,scouting,"None","",5.70,63.81
11,2212,30.732889,30.077593,2.000000,False,2,6,focused_fire,"0x2084","",5.73,70.23
12,2413,30.573018,30.077593,2.000000,True,2,6,focused_fire,"0x2084","{"0x2034": {"loss": 10.0, "satisfied": false}, "0x2040": {"loss": 10.0, "satisfied": false}, "0x2054": {"loss": 0.0, "satisfied": true}, "0x2060": {"loss": 10.0, "satisfied": false}, "0x2070": {"loss": 0.0025, "satisfied": true}, "0x2084": {"loss": 0.047127, "satisfied": false}}",5.71,75.94
