# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/158477.jpg",
#     "hooks": "/model_deploy_execution_attack_for_pipeline/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack_for_pipeline/outputs/age_googlenet_mnn_attack_results/158477_attacked",
#     "model_paths": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.488311,inf,5.000000,False,1,6,scouting,"None","",5.89,6.46
2,403,40.440742,40.488311,5.000000,False,1,6,scouting,"None","",5.88,13.13
3,604,40.466744,40.440742,5.000000,False,1,6,scouting,"None","",5.83,19.74
4,805,40.480992,40.440742,5.000000,False,1,6,scouting,"None","",5.89,25.63
5,1006,40.478775,40.440742,5.000000,False,1,6,scouting,"None","",5.82,31.45
6,1207,40.462364,40.440742,5.000000,False,1,6,scouting,"None","",5.84,37.30
7,1408,40.432138,40.440742,5.000000,False,1,6,scouting,"None","",5.87,43.17
8,1609,40.451246,40.432138,5.000000,False,1,6,scouting,"None","",5.94,49.90
9,1810,40.468554,40.432138,5.000000,False,1,6,scouting,"None","",5.84,55.74
10,2011,40.472460,40.432138,5.000000,False,1,6,scouting,"None","",5.97,61.71
11,2212,45.631806,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.86,67.57
12,2413,45.500475,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.80,73.37
13,2614,45.284233,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.90,79.28
14,2815,45.042296,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.80,85.08
15,3016,45.226359,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.89,90.97
16,3217,45.361592,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.71,96.69
17,3418,45.388365,40.432138,5.000000,False,1,6,focused_fire,"0x233c","",5.80,102.49
