iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.792559,4.82,5.27
2,403,20.782537,4.78,10.62
3,604,20.765164,4.81,16.02
4,805,20.752571,4.80,21.40
5,1006,20.709943,4.84,26.81
6,1207,24.207069,4.81,32.19
7,1408,24.156924,4.78,36.97
8,1609,24.074591,4.74,41.72
9,1810,23.990732,4.83,46.55
10,2011,24.098446,4.82,51.37
11,2212,23.813027,4.84,56.21
12,2413,23.720982,4.75,60.96
13,2614,23.620164,4.74,65.70
14,2815,23.855147,4.77,70.47
15,3016,23.426109,4.82,75.29
16,3217,23.358971,4.78,80.07
17,3418,23.798375,4.85,84.92
18,3619,23.756689,4.74,89.66
19,3820,23.202254,4.75,94.42
20,4021,23.130463,4.80,99.22
21,4222,23.084009,4.87,104.08
22,4423,23.037356,4.83,108.92
23,4624,22.982936,4.80,113.72
24,4825,22.928309,4.73,118.45
25,5026,22.873890,4.81,123.26
26,5227,22.807306,4.85,128.11
27,5428,22.751653,4.84,132.95
28,5629,22.681964,4.74,137.70
29,5830,22.623338,4.88,142.57
30,6031,22.543593,4.77,147.35
31,6232,22.469681,4.86,152.22
32,6433,24.203544,4.87,157.09
33,6634,22.329185,4.85,161.93
34,6835,22.258653,4.85,166.79
35,7036,23.117290,4.82,171.61
36,7237,22.159757,4.75,176.37
37,7438,22.994225,4.78,181.15
38,7639,22.057971,4.81,185.96
39,7840,22.025575,4.81,190.77
40,8041,21.957995,4.82,195.59
41,8242,21.905889,4.87,200.46
42,8443,21.840228,4.86,205.32
43,8644,21.785922,4.76,210.08
44,8845,21.744358,4.83,214.91
45,9046,21.690914,4.76,219.67
46,9247,21.646070,4.82,224.50
47,9448,21.603506,4.85,229.35
48,9649,21.557778,4.77,234.13
49,9850,21.518359,4.80,238.93
50,10051,21.486676,4.80,243.73
51,10252,21.640215,4.82,248.56
52,10453,21.415367,4.83,253.39
53,10654,21.369806,4.77,258.16
54,10855,21.341320,4.84,263.00
55,11056,21.318502,4.79,267.79
56,11257,21.301369,4.78,272.57
57,11458,21.258802,4.81,277.38
58,11659,21.234904,4.81,282.20
59,11860,21.206165,4.86,287.06
60,12061,21.188442,4.81,291.87
61,12262,21.148359,4.82,296.69
62,12463,21.116553,4.81,301.50
63,12664,21.089112,4.84,306.34
64,12865,21.062011,4.82,311.17
65,13066,21.030028,4.75,315.92
66,13267,21.007303,4.73,320.65
67,13468,20.978464,4.84,325.50
68,13669,20.935705,4.83,330.32
69,13870,20.906098,4.78,335.11
70,14071,20.882901,4.76,339.87
71,14272,20.850699,4.75,344.62
72,14473,20.829945,4.78,349.40
73,14674,20.823093,4.78,354.18
74,14875,20.805257,4.79,358.97
75,15076,20.792698,4.77,363.74
76,15277,20.760173,4.77,368.52
77,15478,20.727412,4.79,373.31
78,15679,20.718720,4.81,378.12
79,15880,20.698279,4.78,382.90
80,16081,20.668424,4.74,388.21
81,16282,20.646956,4.71,393.50
82,16483,20.627747,4.81,398.89
83,16684,20.607071,4.80,404.26
84,16885,20.580208,4.83,409.66
85,17086,20.570244,4.78,415.03
86,17287,20.548438,4.77,420.38
87,17488,20.529635,4.86,425.81
88,17689,20.517161,4.84,431.24
89,17890,20.497667,4.70,436.51
90,18091,20.481648,4.74,441.82
91,18292,20.464217,4.74,447.14
92,18493,20.445749,4.84,452.55
93,18694,20.428175,4.82,457.96
94,18895,20.410405,4.86,463.40
95,19096,23.481235,4.82,468.79
96,19297,20.382942,4.79,473.58
97,19498,20.374151,4.73,478.88
98,19699,20.366887,4.77,484.23
99,19900,20.352655,4.79,489.60
100,20101,20.343353,4.80,494.98
101,20302,20.325150,4.82,500.38
102,20503,20.320329,4.73,505.68
103,20704,20.305724,4.88,511.13
104,20905,20.302053,4.81,516.51
105,21106,20.293196,4.82,521.91
106,21307,20.277519,4.89,527.39
107,21508,20.268464,4.78,532.74
108,21709,20.259154,4.78,538.10
109,21910,20.248486,4.81,543.48
110,22111,20.239707,4.81,548.86
111,22312,20.220472,4.76,554.20
112,22513,20.207516,4.81,559.58
113,22714,20.198155,4.78,564.93
114,22915,20.192644,4.77,570.27
115,23116,20.175218,4.84,575.69
116,23317,20.166760,4.76,581.03
117,23518,20.166044,4.83,586.45
118,23719,20.153736,4.79,591.81
119,23920,20.144676,4.85,597.23
120,24121,20.122355,4.83,602.62
121,24322,20.117673,4.89,608.08
122,24523,20.103610,4.83,613.49
123,24724,20.096302,4.77,618.84
124,24925,20.086976,4.81,624.24
125,25126,20.073888,4.85,629.65
126,25327,20.068366,4.87,635.10
127,25528,10.804889,4.86,640.53
128,25729,10.792390,4.78,645.89
129,25930,10.800207,4.79,651.26
130,26131,10.766607,4.84,656.10
131,26332,10.769885,4.76,661.44
132,26533,10.757308,4.84,666.28
133,26734,10.729393,4.88,671.72
134,26935,10.677037,4.89,677.20
135,27136,13.771355,4.78,682.57
136,27337,13.372300,4.75,687.32
137,27538,12.674638,4.73,692.05
138,27739,12.337010,4.82,696.87
139,27940,70.032563,4.83,701.70
140,28141,11.469290,4.84,706.55
141,28342,70.031325,4.81,711.35
142,28543,10.941370,4.78,716.14
143,28744,10.726204,4.77,720.91
144,28945,10.666326,4.92,725.83
145,29146,10.543155,4.85,731.26
146,29347,10.301557,4.76,736.59
147,29548,10.172194,4.80,741.95
148,29749,0.041687,4.86,747.38
