iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.810835,4.88,5.35
2,403,20.787729,4.81,10.74
3,604,20.768828,4.79,16.11
4,805,20.758707,4.80,21.49
5,1006,20.751952,4.82,26.89
6,1207,24.440415,4.79,32.25
7,1408,24.339043,4.79,37.05
8,1609,24.243814,4.92,41.97
9,1810,24.149645,4.84,46.81
10,2011,24.067262,4.89,51.70
11,2212,23.989189,4.76,56.46
12,2413,23.900738,4.83,61.29
13,2614,23.845206,4.77,66.06
14,2815,23.742750,4.74,70.80
15,3016,23.687247,4.85,75.65
16,3217,23.630560,4.73,80.39
17,3418,23.569441,4.84,85.23
18,3619,23.527590,4.82,90.05
19,3820,23.465054,4.76,94.81
20,4021,23.418318,4.81,99.62
21,4222,23.378862,4.77,104.40
22,4423,23.346297,4.83,109.22
23,4624,23.313018,4.83,114.06
24,4825,23.261666,4.84,118.91
25,5026,23.219538,4.81,123.72
26,5227,23.171475,4.78,128.50
27,5428,23.140791,4.82,133.33
28,5629,23.101355,4.73,138.06
29,5830,23.060490,4.89,142.95
30,6031,23.013984,4.82,147.78
31,6232,22.985481,4.78,152.56
32,6433,22.934173,4.89,157.45
33,6634,22.893813,4.73,162.18
34,6835,22.869892,4.80,166.98
35,7036,22.837272,4.77,171.75
36,7237,22.803441,4.77,176.52
37,7438,22.763477,4.81,181.33
38,7639,22.729321,4.85,186.18
39,7840,22.693551,4.79,190.97
40,8041,22.665233,4.84,195.81
41,8242,22.921090,4.83,200.64
42,8443,22.577659,4.79,205.43
43,8644,22.549361,4.77,210.20
44,8845,22.523653,4.82,215.03
45,9046,22.488008,4.92,219.95
46,9247,22.461038,4.86,224.81
47,9448,22.430242,4.88,229.69
48,9649,22.402785,4.85,234.55
49,9850,22.380741,4.76,239.31
50,10051,22.349825,4.81,244.13
51,10252,22.323059,4.89,249.02
52,10453,22.295490,4.89,253.91
53,10654,22.265311,4.79,258.70
54,10855,22.249388,4.82,263.53
55,11056,22.210160,4.87,268.40
56,11257,22.192069,4.89,273.30
57,11458,22.172465,4.81,278.11
58,11659,22.150328,4.82,282.92
59,11860,22.132432,4.81,287.74
60,12061,22.110895,4.81,292.56
61,12262,22.089046,4.86,297.42
62,12463,22.068216,4.75,302.17
63,12664,22.042256,4.81,306.98
64,12865,22.026632,4.87,311.85
65,13066,22.005263,4.82,316.67
66,13267,21.994831,4.91,321.59
67,13468,21.969515,4.84,326.43
68,13669,21.956845,4.81,331.24
69,13870,21.939806,4.88,336.12
70,14071,21.923411,4.89,341.01
71,14272,21.912543,4.72,345.73
72,14473,21.899090,4.81,350.54
73,14674,21.890025,4.71,355.25
74,14875,21.874662,4.85,360.10
75,15076,21.855581,4.85,364.95
76,15277,21.841710,4.84,369.79
77,15478,21.820275,4.84,374.63
78,15679,21.805063,4.76,379.39
79,15880,21.784875,4.80,384.19
80,16081,21.763864,4.74,388.93
81,16282,21.752591,4.81,393.74
82,16483,21.735813,4.77,398.51
83,16684,21.716278,4.81,403.33
84,16885,21.698357,4.78,408.11
85,17086,21.676873,4.82,412.93
86,17287,21.666538,4.74,417.67
87,17488,21.654589,4.89,422.57
88,17689,21.636667,4.81,427.38
89,17890,21.623378,4.83,432.21
90,18091,21.613144,4.82,437.03
91,18292,21.602896,4.89,441.93
92,18493,21.587271,4.79,446.72
93,18694,21.575339,4.91,451.63
94,18895,21.563748,4.85,456.48
95,19096,21.563460,4.75,461.23
96,19297,21.553794,4.83,466.06
97,19498,21.544921,4.77,470.83
98,19699,21.528052,4.76,475.60
99,19900,21.512431,4.84,480.44
100,20101,21.506479,4.80,485.24
101,20302,21.490260,4.85,490.10
102,20503,21.470883,4.80,494.90
103,20704,21.464895,4.91,499.81
104,20905,21.450853,4.81,504.62
105,21106,21.436915,4.78,509.41
106,21307,21.426462,4.76,514.18
107,21508,21.415269,4.82,519.00
108,21709,21.403847,4.80,523.81
