# --- Attack Parameters ---
# {
#     "executable": "/temp/resources/execution_files/fsanet_headpose_mnn",
#     "image": "/img_align_celeba/008532.jpg",
#     "hooks": "/temp/hook_config/fsanet_headpose_mnn_hook_config.json",
#     "model": null,
#     "models": "/temp/resources/models/fsanet-var.mnn,/temp/resources/models/fsanet-1x1.mnn",
#     "iterations": 200,
#     "learning_rate": 2.0,
#     "l_inf_norm": 16.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/temp/outputs/fsanet_headpose_mnn_attack_results/008532_attacked",
#     "model_paths": [
#         "/temp/resources/models/fsanet-var.mnn",
#         "/temp/resources/models/fsanet-1x1.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,41.547925,inf,2.000000,False,0,3,scouting,"None","",4.51,4.92
2,403,38.989449,41.547925,2.000000,False,0,3,scouting,"None","",4.52,9.91
3,604,36.240773,38.989449,2.000000,False,0,3,scouting,"None","",4.50,14.88
4,805,33.776749,36.240773,2.000000,False,0,3,scouting,"None","",4.51,19.86
5,1006,31.209044,33.776749,2.000000,False,0,3,scouting,"None","",4.51,24.83
6,1207,28.618279,31.209044,2.000000,False,0,3,scouting,"None","",4.58,29.90
7,1408,25.912252,28.618279,2.000000,False,0,3,scouting,"None","",4.57,34.93
8,1609,23.165259,25.912252,2.000000,False,0,3,scouting,"None","",4.62,40.00
9,1810,1.135802,23.165259,2.000000,False,2,3,scouting,"None","",4.54,45.03
10,2011,1.311829,1.135802,2.000000,False,2,3,scouting,"None","",4.50,50.02
11,2212,15.296869,1.135802,2.000000,False,2,3,focused_fire,"0x2438","",4.50,54.52
12,2413,11.858091,1.135802,2.000000,False,2,3,focused_fire,"0x2438","",4.50,59.03
13,2614,6.653518,1.135802,2.000000,False,2,3,focused_fire,"0x2438","",4.49,63.52
14,2815,0.000000,1.135802,2.000000,True,3,3,focused_fire,"0x2438","{"0x2354": {"loss": 0.0, "satisfied": true}, "0x2420": {"loss": 0.0, "satisfied": true}, "0x2438": {"loss": 0.0, "satisfied": true}}",4.52,68.04
