iteration,total_queries,loss,iter_time_s,total_time_s
1,202,67.976488,4.72,5.16
2,403,67.282297,4.77,10.48
3,604,66.012033,4.64,15.66
4,805,65.088735,4.70,20.90
5,1006,64.194139,4.67,26.12
6,1207,130.571154,4.63,31.29
7,1408,126.283969,4.74,36.03
8,1609,122.912585,4.65,40.69
9,1810,119.050730,4.64,45.32
10,2011,128.363452,4.69,50.02
11,2212,113.168913,4.68,54.71
12,2413,108.987517,4.74,59.45
13,2614,104.986445,4.68,64.14
14,2815,100.749075,4.72,68.86
15,3016,97.034919,4.72,73.58
16,3217,91.086691,4.76,78.35
17,3418,86.305671,4.68,83.03
18,3619,81.576891,4.69,87.72
19,3820,75.149569,4.77,92.49
20,4021,69.668639,4.65,97.15
21,4222,63.128260,4.66,101.80
22,4423,56.691714,4.68,107.02
23,4624,30.146152,4.64,112.19
24,4825,30.153356,4.71,117.44
25,5026,30.149553,4.60,122.05
26,5227,30.140945,4.67,126.72
27,5428,30.135313,4.77,132.04
28,5629,30.132419,4.68,137.25
29,5830,30.125857,4.68,142.47
30,6031,30.117848,4.80,147.82
31,6232,30.632253,4.73,153.10
32,6433,30.546902,4.71,157.82
33,6634,30.465603,4.69,162.51
34,6835,30.394622,4.71,167.22
35,7036,30.329767,4.75,171.97
36,7237,30.234541,4.66,176.64
37,7438,30.178769,4.71,181.35
38,7639,30.098966,4.74,186.09
39,7840,20.849263,4.67,191.31
40,8041,20.802553,4.81,196.69
41,8242,20.788484,4.69,201.95
42,8443,20.770136,4.82,207.36
43,8644,20.754928,4.85,212.78
44,8845,90.093629,4.76,218.11
45,9046,20.715323,4.76,222.87
46,9247,20.694406,4.73,228.17
47,9448,24.101136,4.80,233.55
48,9649,23.966690,4.74,238.29
49,9850,23.878765,4.77,243.06
50,10051,23.763963,4.80,247.87
51,10252,23.684691,4.73,252.60
52,10453,23.614279,4.76,257.36
53,10654,23.551110,4.79,262.15
54,10855,23.446596,4.75,266.90
55,11056,23.346512,4.79,271.69
56,11257,23.287505,4.71,276.40
57,11458,23.208064,4.78,281.19
58,11659,23.122954,4.87,286.07
59,11860,23.064765,4.79,290.86
60,12061,22.995644,4.91,295.77
61,12262,22.942849,4.80,300.58
62,12463,22.895103,4.86,305.44
63,12664,22.764807,4.76,310.20
64,12865,22.725782,4.80,315.00
65,13066,22.674429,4.82,319.83
66,13267,22.619428,4.77,324.60
67,13468,22.546106,4.78,329.38
68,13669,22.516866,4.86,334.25
69,13870,22.464596,4.81,339.05
70,14071,22.418511,4.88,343.94
71,14272,22.368349,4.84,348.78
72,14473,22.327347,4.75,353.53
73,14674,22.267190,4.72,358.25
74,14875,22.244588,4.76,363.02
75,15076,22.210966,4.78,367.81
76,15277,22.169782,4.77,372.58
77,15478,22.104839,4.81,377.40
78,15679,22.051172,4.92,382.32
79,15880,22.006039,4.89,387.21
80,16081,21.954036,4.82,392.03
81,16282,21.902020,4.81,396.85
82,16483,21.857338,4.73,401.58
83,16684,21.802428,4.77,406.34
84,16885,21.781117,4.76,411.11
85,17086,21.742819,4.85,415.96
86,17287,21.708170,4.69,420.66
87,17488,21.688428,4.79,425.45
88,17689,21.671009,4.77,430.23
89,17890,21.616670,4.75,434.98
90,18091,21.572096,4.70,439.69
91,18292,21.531424,4.80,444.49
92,18493,21.501453,4.81,449.31
93,18694,21.478121,4.76,454.07
94,18895,21.445830,4.80,458.87
95,19096,21.409657,4.75,463.62
96,19297,21.401275,4.74,468.37
97,19498,21.366483,4.81,473.18
98,19699,21.367391,4.81,478.00
99,19900,21.325192,4.83,482.83
100,20101,21.297230,4.80,487.63
101,20302,21.260249,4.81,492.44
102,20503,21.236184,4.84,497.28
103,20704,21.209467,4.85,502.14
104,20905,21.170497,4.89,507.03
105,21106,21.161107,4.73,511.76
106,21307,21.137495,4.77,516.54
107,21508,21.104462,4.80,521.34
108,21709,21.067435,4.88,526.22
109,21910,140.148738,4.74,530.97
110,22111,140.297740,4.73,535.70
111,22312,21.005009,4.77,540.47
112,22513,20.976869,4.79,545.26
113,22714,20.957633,4.92,550.17
114,22915,20.927260,4.83,555.01
115,23116,20.911417,4.69,559.70
116,23317,20.886797,4.75,564.46
117,23518,20.849798,4.76,569.22
118,23719,20.821061,4.79,574.01
119,23920,20.801486,4.79,578.81
120,24121,20.783612,4.87,583.68
121,24322,20.747164,4.80,588.48
122,24523,20.726962,4.73,593.21
123,24724,20.704779,4.81,598.03
124,24925,20.663026,4.84,602.87
125,25126,20.639892,4.81,608.24
126,25327,20.616700,4.78,613.59
127,25528,20.595169,4.77,618.94
128,25729,20.584638,4.84,624.34
129,25930,20.573256,4.75,629.65
130,26131,20.561129,4.78,635.01
131,26332,140.034463,4.73,640.31
132,26533,20.532686,4.87,645.18
133,26734,20.533431,4.79,650.54
134,26935,20.512945,4.77,655.32
135,27136,20.499481,4.79,660.68
136,27337,20.481194,4.74,666.00
137,27538,20.469873,4.84,671.41
138,27739,20.450177,4.78,676.77
139,27940,20.437918,4.80,682.15
140,28141,20.433876,4.75,687.47
141,28342,20.421053,4.82,692.86
142,28543,20.399469,4.70,698.14
143,28744,20.378101,4.83,703.54
144,28945,20.371949,4.84,708.96
145,29146,20.352566,4.77,714.29
146,29347,20.343296,4.83,719.70
147,29548,20.329440,4.78,725.05
148,29749,20.318457,4.78,730.39
149,29950,20.304235,4.77,735.74
150,30151,20.287098,4.81,741.12
151,30352,20.282950,4.83,746.52
152,30553,20.263722,4.79,751.88
153,30754,20.257329,4.82,757.27
154,30955,20.245467,4.77,762.61
155,31156,20.232542,4.84,768.02
156,31357,20.220224,4.82,773.41
157,31558,20.225679,4.80,778.79
158,31759,20.198312,4.78,783.57
159,31960,20.198036,4.79,788.93
160,32161,20.188565,4.78,794.27
161,32362,20.179736,4.77,799.62
162,32563,20.177617,4.80,804.98
163,32764,20.147987,4.85,810.40
164,32965,20.145443,4.78,815.75
165,33166,20.135670,4.77,821.09
166,33367,20.138663,4.85,826.52
167,33568,20.127304,4.81,831.33
168,33769,20.120403,4.79,836.70
169,33970,20.122068,4.83,842.10
170,34171,20.110311,4.81,846.91
171,34372,20.099980,4.82,852.30
172,34573,20.098873,4.77,857.63
173,34774,20.092262,4.84,863.05
174,34975,20.086472,4.84,868.46
175,35176,20.074922,4.68,873.71
176,35377,20.075598,4.82,879.11
177,35578,20.067825,4.74,883.85
178,35779,10.216279,4.78,889.21
179,35980,20.063915,4.79,894.59
180,36181,10.201590,4.76,899.35
181,36382,10.176927,4.81,904.73
182,36583,10.179512,4.83,910.14
183,36784,10.138338,4.84,914.98
184,36985,10.102690,4.88,920.43
185,37186,10.081383,4.72,925.74
186,37387,10.073999,4.76,931.07
187,37588,10.044041,4.75,936.40
188,37789,0.042946,4.82,941.80
