iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.745956,4.78,5.23
2,403,20.715809,4.83,10.64
3,604,20.710026,4.76,15.97
4,805,20.701401,4.85,21.40
5,1006,20.691682,4.80,26.78
6,1207,24.129033,4.81,32.17
7,1408,24.021669,4.80,36.97
8,1609,23.971733,4.79,41.76
9,1810,23.906264,4.75,46.52
10,2011,23.847374,4.82,51.33
11,2212,23.789071,4.85,56.19
12,2413,23.730968,4.80,60.99
13,2614,80.055149,4.72,65.71
14,2815,23.637972,4.77,70.48
15,3016,23.593739,4.86,75.34
16,3217,23.549866,4.79,80.13
17,3418,23.508369,4.75,84.89
18,3619,23.466940,4.82,89.71
19,3820,23.431031,4.84,94.55
20,4021,80.045002,4.76,99.31
21,4222,23.370126,4.84,104.15
22,4423,23.342922,4.80,108.95
23,4624,23.327868,4.80,113.75
24,4825,23.294456,4.78,118.54
25,5026,23.266032,4.87,123.41
26,5227,23.244481,4.80,128.21
27,5428,23.186944,4.92,133.13
28,5629,23.158750,4.80,137.94
29,5830,23.116376,4.85,142.79
30,6031,23.080030,4.79,147.59
31,6232,23.052751,4.81,152.40
32,6433,23.011998,4.76,157.16
33,6634,22.968000,4.74,161.91
34,6835,22.920147,4.87,166.78
35,7036,22.888570,4.67,171.45
36,7237,22.845442,4.80,176.26
37,7438,22.799501,4.73,180.99
38,7639,22.754953,4.77,185.76
39,7840,22.717256,4.78,190.54
40,8041,22.676672,4.79,195.33
41,8242,22.644960,4.83,200.16
42,8443,22.613515,4.79,204.95
43,8644,22.570552,4.81,209.76
44,8845,22.539734,4.78,214.55
45,9046,22.500159,4.75,219.30
46,9247,22.477359,4.89,224.20
47,9448,22.432080,4.84,229.04
48,9649,22.403043,4.77,233.81
49,9850,22.373963,4.80,238.61
50,10051,22.340868,4.83,243.44
51,10252,22.304576,4.86,248.31
52,10453,22.272423,4.85,253.16
53,10654,22.246570,4.87,258.04
54,10855,22.204515,4.75,262.79
55,11056,22.178815,4.73,267.51
56,11257,22.165362,4.84,272.36
57,11458,22.123171,4.81,277.17
58,11659,22.100112,4.79,281.96
59,11860,22.074287,4.78,286.74
60,12061,22.053851,4.80,291.54
61,12262,22.030740,4.76,296.31
62,12463,21.998267,4.86,301.17
63,12664,21.973244,4.89,306.06
64,12865,21.959320,4.88,310.94
65,13066,21.934396,4.78,315.72
66,13267,21.911797,4.78,320.49
67,13468,21.887278,4.79,325.28
68,13669,21.866289,4.78,330.06
69,13870,21.853072,4.74,334.80
70,14071,21.829726,4.78,339.58
71,14272,21.805940,4.75,344.34
72,14473,21.788262,4.75,349.09
73,14674,21.775645,4.87,353.96
74,14875,21.755641,4.74,358.70
75,15076,21.737985,4.84,363.54
76,15277,21.721487,4.81,368.36
77,15478,21.703740,4.77,373.13
78,15679,21.695598,4.81,377.95
79,15880,21.689636,4.85,382.80
80,16081,21.685967,4.83,387.64
81,16282,21.674236,4.79,392.43
82,16483,21.671961,4.82,397.25
83,16684,21.654024,4.75,402.01
84,16885,21.645594,4.70,406.71
85,17086,21.636389,4.80,411.51
86,17287,21.624366,4.84,416.36
