iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.815662,4.76,5.21
2,403,20.797754,4.86,10.64
3,604,20.768212,4.73,15.93
4,805,20.753271,4.75,21.25
5,1006,20.739882,4.76,26.59
6,1207,24.367858,4.73,31.89
7,1408,24.274832,4.79,36.68
8,1609,24.204360,4.75,41.43
9,1810,24.124975,4.81,46.24
10,2011,24.039358,4.74,50.98
11,2212,23.967061,4.76,55.74
12,2413,23.898559,4.80,60.54
13,2614,23.831172,4.71,65.25
14,2815,23.755427,4.75,70.01
15,3016,23.687295,4.78,74.79
16,3217,23.627341,4.78,79.57
17,3418,23.570177,4.80,84.37
18,3619,23.500990,4.84,89.21
19,3820,23.414877,4.80,94.02
20,4021,23.350405,4.79,98.81
21,4222,23.264902,4.78,103.59
22,4423,23.197086,4.90,108.50
23,4624,23.136573,4.80,113.30
24,4825,23.073808,4.81,118.11
25,5026,23.032694,4.85,122.96
26,5227,24.223190,4.77,127.73
27,5428,22.922407,4.77,132.51
28,5629,22.864601,4.81,137.32
29,5830,22.808931,4.79,142.11
30,6031,22.773319,4.78,146.90
31,6232,22.724527,4.80,151.70
32,6433,22.687843,4.76,156.46
33,6634,22.644600,4.80,161.27
34,6835,22.594412,4.78,166.05
35,7036,22.559510,4.74,170.78
36,7237,22.527982,4.73,175.52
37,7438,22.488085,4.78,180.30
38,7639,22.437671,4.78,185.09
39,7840,22.394686,4.83,189.92
40,8041,22.351882,4.80,194.72
41,8242,22.293328,4.86,199.58
42,8443,22.240790,4.79,204.37
43,8644,22.196458,4.85,209.22
44,8845,22.141665,4.79,214.02
45,9046,22.102700,4.80,218.82
46,9247,22.056622,4.82,223.64
47,9448,22.026081,4.79,228.43
48,9649,21.992358,4.84,233.28
49,9850,21.964120,4.76,238.04
50,10051,21.935492,4.80,242.84
51,10252,21.915309,4.74,247.58
52,10453,21.869338,4.75,252.34
53,10654,21.851043,4.81,257.15
54,10855,21.819198,4.76,261.91
55,11056,21.803018,4.76,266.68
56,11257,21.758559,4.78,271.46
57,11458,21.729433,4.83,276.29
58,11659,21.700930,4.77,281.06
59,11860,21.680052,4.71,285.78
60,12061,21.669822,4.87,290.65
61,12262,21.643259,4.79,295.45
62,12463,21.629284,4.80,300.25
63,12664,21.603706,4.78,305.03
64,12865,21.588265,4.79,309.82
65,13066,21.564318,4.77,314.60
66,13267,21.550791,4.72,319.32
67,13468,21.511784,4.83,324.16
68,13669,21.502879,4.77,328.92
69,13870,21.481804,4.88,333.81
70,14071,21.470257,4.82,338.63
71,14272,21.444105,4.73,343.36
72,14473,21.434187,4.73,348.09
73,14674,21.416230,4.79,352.89
74,14875,21.399780,4.77,357.66
75,15076,21.387173,4.79,362.45
76,15277,21.369542,4.83,367.29
77,15478,21.352864,4.71,372.00
78,15679,21.334400,4.80,376.81
79,15880,21.332157,4.81,381.62
80,16081,21.311311,4.77,386.40
81,16282,21.295825,4.82,391.22
82,16483,21.281925,4.78,396.00
83,16684,21.261016,4.80,400.81
84,16885,21.259310,4.82,405.62
85,17086,21.243431,4.70,410.32
86,17287,21.228079,4.82,415.15
87,17488,21.220984,4.74,419.89
88,17689,21.217222,4.82,424.71
89,17890,21.207425,4.82,429.53
90,18091,21.190257,4.80,434.33
91,18292,21.179201,4.84,439.17
92,18493,21.169492,4.79,443.96
93,18694,21.161936,4.90,448.87
94,18895,21.155157,4.71,453.58
95,19096,21.139257,4.75,458.33
96,19297,21.129279,4.75,463.08
97,19498,21.117315,4.83,467.92
98,19699,21.115259,4.75,472.66
99,19900,21.111100,4.77,477.43
100,20101,21.089248,4.76,482.20
101,20302,21.087138,4.79,486.99
102,20503,21.071961,4.84,491.83
103,20704,21.066839,4.82,496.65
104,20905,21.049617,4.73,501.38
105,21106,21.033071,4.75,506.13
106,21307,21.022516,4.78,510.91
107,21508,21.007502,4.73,515.64
108,21709,20.992217,4.79,520.44
109,21910,20.975193,4.75,525.19
110,22111,20.962559,4.79,529.98
111,22312,20.952164,4.75,534.73
112,22513,20.942119,4.77,539.50
113,22714,20.936346,4.81,544.31
114,22915,20.927638,4.77,549.08
115,23116,20.914350,4.68,553.77
116,23317,20.902669,4.76,558.53
117,23518,20.895883,4.76,563.30
118,23719,20.880251,4.78,568.08
119,23920,20.879924,4.72,572.80
120,24121,20.871813,4.87,577.67
121,24322,20.868952,4.81,582.49
122,24523,20.856761,4.75,587.24
123,24724,20.857509,4.67,591.91
124,24925,20.850014,4.76,596.68
125,25126,20.834258,4.78,601.46
126,25327,20.827929,4.80,606.26
127,25528,20.810217,4.78,611.04
128,25729,20.807849,4.73,615.78
129,25930,20.815906,4.78,620.56
130,26131,20.796288,4.75,625.31
131,26332,20.788047,4.80,630.11
132,26533,20.783160,4.71,634.82
133,26734,20.761076,4.87,639.70
134,26935,20.760719,4.78,644.48
135,27136,20.750174,4.84,649.32
136,27337,20.738791,4.78,654.10
137,27538,20.732505,4.75,659.42
138,27739,20.725513,4.82,664.81
139,27940,20.706197,4.73,670.11
140,28141,20.701811,4.76,675.44
141,28342,20.687997,4.77,680.78
142,28543,20.673492,4.82,686.18
143,28744,20.665098,4.77,691.51
144,28945,20.645793,4.77,696.86
145,29146,20.634853,4.75,702.19
146,29347,20.626843,4.78,707.55
147,29548,20.617450,4.77,712.88
148,29749,20.604875,4.72,718.17
149,29950,20.591004,4.76,723.50
150,30151,20.575150,4.75,728.83
151,30352,20.585168,4.85,734.26
152,30553,20.568456,4.80,739.06
153,30754,20.567475,4.80,744.42
154,30955,20.562425,4.80,749.80
155,31156,20.546626,4.67,755.05
156,31357,20.538535,4.72,760.35
157,31558,20.527885,4.73,765.64
158,31759,20.516921,4.80,771.01
159,31960,20.508641,4.78,776.36
160,32161,20.493119,4.78,781.70
161,32362,20.486100,4.78,787.06
162,32563,20.472186,4.83,792.47
163,32764,20.460591,4.68,797.72
164,32965,20.456254,4.81,803.12
165,33166,20.431005,4.75,808.45
166,33367,20.435177,4.76,813.78
167,33568,20.421500,4.79,818.58
168,33769,20.406047,4.75,823.91
169,33970,20.397010,4.72,829.20
170,34171,20.396401,4.84,834.60
171,34372,20.383528,4.86,840.04
172,34573,20.377713,4.75,845.35
173,34774,20.370853,4.77,850.70
174,34975,20.364310,4.78,856.06
175,35176,20.359801,4.81,861.44
176,35377,20.354294,4.74,866.76
177,35578,20.339873,4.77,872.09
178,35779,20.339293,4.80,877.46
179,35980,20.325753,4.71,882.73
180,36181,20.339052,4.78,888.08
181,36382,20.326553,4.77,892.86
182,36583,20.306528,4.72,897.58
183,36784,20.300227,4.77,902.91
184,36985,20.293384,4.81,908.29
185,37186,20.295064,4.78,913.65
186,37387,20.288234,4.81,918.45
187,37588,20.278736,4.78,923.80
188,37789,20.279237,4.70,929.07
189,37990,20.278206,4.80,933.88
190,38191,20.265502,4.72,939.16
191,38392,20.257029,4.72,944.45
192,38593,20.271434,4.85,949.86
193,38794,20.268590,4.84,954.71
194,38995,20.248167,4.77,959.48
195,39196,20.247275,4.81,964.86
196,39397,20.243306,4.79,970.22
197,39598,20.230200,4.75,975.54
198,39799,20.239475,4.73,980.84
199,40000,20.240165,4.84,985.68
200,40201,20.232722,4.70,990.38
201,40402,20.223719,4.79,995.18
202,40603,20.216841,4.75,1000.51
203,40804,20.213990,4.79,1005.88
204,41005,20.214208,4.70,1011.15
205,41206,20.213593,4.80,1015.95
206,41407,20.198493,4.73,1021.26
207,41608,20.186901,4.80,1026.63
208,41809,20.192340,4.83,1032.03
209,42010,20.188247,4.69,1036.73
210,42211,20.176966,4.75,1041.48
211,42412,20.166832,4.76,1046.81
212,42613,20.155704,4.78,1052.16
213,42814,20.144096,4.73,1057.46
214,43015,20.150158,4.77,1062.80
215,43216,20.132760,4.74,1067.54
216,43417,20.114887,4.71,1072.82
217,43618,20.118043,4.71,1078.10
218,43819,20.115230,4.81,1082.91
219,44020,20.109251,4.81,1087.72
220,44221,20.111702,4.77,1093.05
221,44422,20.099299,4.78,1097.83
222,44623,20.089691,4.70,1103.11
223,44824,20.093759,4.79,1108.46
224,45025,20.080703,4.68,1113.14
225,45226,20.076072,4.78,1118.49
226,45427,20.076797,4.84,1123.91
227,45628,20.071058,4.73,1128.65
228,45829,20.070168,4.83,1134.04
229,46030,20.073715,4.84,1139.44
230,46231,20.064050,4.81,1144.25
231,46432,10.707838,4.80,1149.62
232,46633,20.083591,4.72,1154.91
233,46834,20.062052,4.89,1159.80
234,47035,10.702713,4.72,1164.53
235,47236,10.684691,4.76,1169.87
236,47437,10.676246,4.80,1175.23
237,47638,10.662721,4.75,1180.56
238,47839,10.659812,4.76,1185.89
239,48040,10.641987,4.74,1191.21
240,48241,10.620542,4.80,1196.59
241,48442,10.602145,4.82,1201.98
242,48643,13.429991,4.75,1207.32
243,48844,13.273404,4.75,1212.07
244,49045,13.312135,4.83,1216.91
245,49246,13.115060,4.73,1221.64
246,49447,13.072427,4.75,1226.39
247,49648,12.797027,4.69,1231.08
248,49849,12.593899,4.72,1235.81
249,50050,12.331125,4.75,1240.57
250,50251,12.098973,4.80,1245.37
251,50452,11.823307,4.81,1250.18
252,50653,11.627398,4.81,1254.99
253,50854,11.252712,4.78,1259.78
254,51055,10.963731,4.81,1264.59
255,51256,10.749838,4.74,1269.34
256,51457,70.030777,4.73,1274.07
257,51658,10.614662,4.80,1278.88
258,51859,70.035519,4.78,1283.66
259,52060,10.524473,4.86,1288.52
260,52261,10.473209,4.77,1293.86
261,52462,10.341008,4.81,1299.24
262,52663,10.309228,4.71,1304.53
263,52864,10.190635,4.79,1309.88
264,53065,10.114087,4.77,1315.23
265,53266,0.049744,4.73,1320.53
