# --- Attack Parameters ---
# {
#     "attack_type": "zosignsgd",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n003942-0088_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 100,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "enable_stagnation_decay": true,
#     "learning_rate": 5.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_zosignsgd_n003942-0088_01_20250912-024348",
#     "num_queries": 100,
#     "fd_eta": 0.15,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,103,0.236889,0.234612,5.000000,False,0,1,static,"N/A","",14.54,16.27
2,205,0.222355,0.234612,5.000000,False,0,1,static,"N/A","",14.53,30.81
3,307,0.214786,0.222355,5.000000,False,0,1,static,"N/A","",14.48,45.32
4,409,0.206142,0.214786,5.000000,False,0,1,static,"N/A","",14.61,59.96
5,511,0.203504,0.206142,5.000000,False,0,1,static,"N/A","",14.48,74.46
6,613,0.188781,0.203504,5.000000,False,0,1,static,"N/A","",14.71,89.20
7,715,0.184263,0.188781,5.000000,False,0,1,static,"N/A","",14.61,103.83
8,817,0.179072,0.184263,5.000000,False,0,1,static,"N/A","",14.62,118.48
9,919,0.177073,0.179072,5.000000,False,0,1,static,"N/A","",14.56,133.07
10,1021,0.169531,0.177073,5.000000,False,0,1,static,"N/A","",14.45,147.54
11,1123,0.164441,0.169531,5.000000,False,0,1,static,"N/A","",14.39,161.95
12,1225,0.160208,0.164441,5.000000,False,0,1,static,"N/A","",14.58,176.56
13,1327,0.160761,0.160208,5.000000,False,0,1,static,"N/A","",14.58,191.17
14,1429,0.156670,0.160208,5.000000,False,0,1,static,"N/A","",14.56,205.74
15,1531,0.161578,0.156670,5.000000,False,0,1,static,"N/A","",14.50,220.26
16,1633,0.157052,0.156670,5.000000,False,0,1,static,"N/A","",14.75,235.02
17,1735,0.160606,0.156670,5.000000,False,0,1,static,"N/A","",14.59,249.62
18,1837,0.158162,0.156670,5.000000,False,0,1,static,"N/A","",14.53,264.17
19,1939,0.158955,0.156670,5.000000,False,0,1,static,"N/A","",14.67,278.85
20,2041,0.159982,0.156670,5.000000,False,0,1,static,"N/A","",14.47,293.33
21,2143,0.163434,0.156670,5.000000,False,0,1,static,"N/A","",14.59,307.94
