iteration,total_queries,loss,iter_time_s,total_time_s
1,202,60.125875,4.69,5.13
2,403,56.957002,4.72,10.40
3,604,56.572870,4.74,15.67
4,805,56.122783,4.70,20.92
5,1006,55.772106,4.74,26.21
6,1207,83.044425,4.64,31.40
7,1408,80.675005,4.76,36.16
8,1609,79.031428,4.67,40.84
9,1810,76.384078,4.71,45.55
10,2011,74.150214,4.58,50.14
11,2212,71.206690,4.75,54.89
12,2413,68.267767,4.70,59.59
13,2614,66.556704,4.63,64.22
14,2815,62.943838,4.66,68.89
15,3016,60.827906,4.64,73.53
16,3217,58.138968,4.81,78.34
17,3418,56.222781,4.66,83.01
18,3619,53.511012,4.70,87.71
19,3820,51.411604,4.69,92.95
20,4021,20.795800,4.79,98.29
21,4222,20.794735,4.74,103.60
22,4423,20.782893,4.73,108.91
23,4624,20.782173,4.91,114.40
24,4825,20.784547,4.76,119.74
25,5026,20.777570,4.89,124.63
26,5227,20.774476,4.74,129.94
27,5428,20.772930,4.71,135.22
28,5629,24.632746,4.76,140.58
29,5830,24.626871,4.72,145.30
30,6031,24.613990,4.70,150.00
31,6232,24.597767,4.84,154.84
32,6433,24.585796,4.83,159.67
33,6634,24.572830,4.80,164.47
34,6835,24.558115,4.85,169.33
35,7036,24.539299,4.80,174.13
36,7237,24.516690,4.87,179.01
37,7438,24.496199,4.79,183.80
38,7639,24.474271,4.76,188.56
39,7840,24.455471,4.76,193.32
40,8041,24.440212,4.75,198.07
41,8242,24.415908,4.82,202.90
42,8443,24.397440,4.80,207.70
43,8644,24.366358,4.83,212.53
44,8845,24.336424,4.73,217.27
45,9046,24.332894,4.73,222.00
46,9247,24.303641,4.77,226.77
47,9448,24.282750,4.72,231.49
48,9649,24.268995,4.81,236.30
49,9850,24.242341,4.86,241.16
50,10051,24.217290,4.80,245.96
51,10252,24.192349,4.88,250.85
52,10453,24.170049,4.76,255.61
53,10654,24.149715,4.79,260.40
54,10855,24.120303,4.85,265.25
55,11056,24.087178,4.68,269.94
56,11257,24.061292,4.77,274.71
57,11458,24.037619,4.75,279.46
58,11659,24.021519,4.89,284.35
59,11860,23.992453,4.78,289.13
60,12061,23.972460,4.75,293.88
61,12262,23.951346,4.72,298.60
62,12463,23.924933,4.80,303.41
63,12664,23.915412,4.76,308.17
64,12865,23.889509,4.83,313.01
65,13066,23.864635,4.82,317.83
66,13267,23.842361,4.72,322.55
67,13468,23.811844,4.75,327.30
68,13669,23.797043,4.72,332.03
69,13870,23.771092,4.78,336.81
70,14071,23.748344,4.80,341.61
71,14272,23.726990,4.83,346.44
72,14473,23.707277,4.82,351.27
73,14674,23.688506,4.89,356.16
74,14875,23.672673,4.83,360.99
75,15076,23.654352,4.85,365.85
76,15277,23.636317,4.75,370.60
77,15478,23.615865,4.82,375.42
78,15679,23.603053,4.89,380.31
79,15880,23.579034,4.76,385.07
80,16081,23.568799,4.75,389.83
81,16282,23.555799,4.79,394.62
82,16483,23.536794,4.80,399.42
83,16684,23.516107,4.80,404.23
84,16885,23.495778,4.74,408.97
85,17086,23.481948,4.75,413.72
86,17287,23.460712,4.86,418.58
87,17488,23.450949,4.86,423.44
88,17689,23.432971,4.79,428.23
89,17890,23.422127,4.79,433.02
90,18091,23.416121,4.81,437.84
91,18292,140.043207,4.88,442.72
92,18493,23.386672,4.71,447.43
93,18694,23.386515,4.80,452.23
94,18895,23.366196,4.74,456.98
95,19096,23.356831,4.72,461.70
96,19297,23.355132,4.69,466.40
97,19498,23.337272,4.82,471.23
98,19699,23.327751,4.79,476.02
99,19900,23.312769,4.86,480.88
100,20101,23.303608,4.79,485.67
101,20302,23.289105,4.78,490.45
102,20503,23.278807,4.74,495.20
103,20704,23.266309,4.79,499.99
104,20905,140.145059,4.79,504.79
105,21106,23.248741,4.72,509.51
106,21307,23.244242,4.75,514.26
107,21508,23.225606,4.79,519.05
108,21709,23.223548,4.76,523.81
109,21910,23.215872,4.78,528.60
110,22111,23.197959,4.86,533.46
111,22312,23.189349,4.83,538.30
112,22513,23.175405,4.78,543.09
113,22714,23.160146,4.81,547.90
114,22915,23.148716,4.77,552.67
115,23116,23.143500,4.82,557.49
116,23317,23.122265,4.74,562.23
117,23518,23.112905,4.85,567.08
118,23719,23.096082,4.83,571.91
119,23920,23.083632,4.83,576.75
120,24121,23.065224,4.71,581.46
121,24322,23.055959,4.77,586.24
122,24523,23.046432,4.80,591.04
123,24724,23.033205,4.81,595.86
124,24925,23.017339,4.84,600.70
125,25126,23.004694,4.79,605.49
126,25327,22.993916,4.85,610.34
