# --- Attack Parameters ---
# {
#     "executable": "./resources/execution_files/age_googlenet_mnn",
#     "image": "/img_align_celeba/062099.jpg",
#     "hooks": "/model_deploy_execution_attack_for_pipeline/hook_config/age_googlenet_mnn_hook_config.json",
#     "model": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ],
#     "models": null,
#     "iterations": 100,
#     "learning_rate": 5.0,
#     "l_inf_norm": 30.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.05,
#     "population_size": 200,
#     "sigma": 0.6,
#     "enable_stagnation_decay": true,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_fitness_shaping": true,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "enable_dynamic_focus": true,
#     "evaluation_window": 10,
#     "boost_weight": 12.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack_for_pipeline/outputs/age_googlenet_mnn_attack_results/062099_attacked",
#     "model_paths": [
#         "/model_deploy_execution_attack_for_pipeline/resources/models/age_googlenet.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,202,40.664696,inf,5.000000,False,1,6,scouting,"None","",5.91,6.48
2,403,40.596482,40.664696,5.000000,False,1,6,scouting,"None","",5.78,13.03
3,604,40.527002,40.596482,5.000000,False,1,6,scouting,"None","",5.81,19.64
4,805,40.455338,40.527002,5.000000,False,1,6,scouting,"None","",5.74,26.15
5,1006,40.392759,40.455338,5.000000,False,1,6,scouting,"None","",5.73,32.68
6,1207,40.415389,40.392759,5.000000,False,1,6,scouting,"None","",5.73,39.19
7,1408,40.421863,40.392759,5.000000,False,1,6,scouting,"None","",5.76,44.95
8,1609,40.412264,40.392759,5.000000,False,1,6,scouting,"None","",5.83,50.79
9,1810,40.396402,40.392759,5.000000,False,1,6,scouting,"None","",5.72,56.51
10,2011,40.387958,40.392759,5.000000,False,1,6,scouting,"None","",5.69,62.20
11,2212,44.779576,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.81,68.80
12,2413,44.749096,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.77,74.57
13,2614,44.648740,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.82,80.39
14,2815,44.483799,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.69,86.09
15,3016,44.496031,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.85,91.94
16,3217,44.424542,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.77,97.71
17,3418,44.468558,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.75,103.46
18,3619,44.450114,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.80,109.27
19,3820,44.358159,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.69,114.96
20,4021,44.405420,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.74,120.70
21,4222,44.405322,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.86,126.56
22,4423,44.319398,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.74,132.30
23,4624,44.241486,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.85,138.16
24,4825,44.246684,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.75,143.91
25,5026,44.204340,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.86,149.77
26,5227,44.200606,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.74,155.52
27,5428,44.174276,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.91,161.44
28,5629,44.093321,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.71,167.15
29,5830,44.111201,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.75,172.91
30,6031,44.080558,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.79,178.70
31,6232,44.006981,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.69,184.39
32,6433,43.990813,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.92,190.31
33,6634,43.995023,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.80,196.12
34,6835,43.933134,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.80,201.92
35,7036,43.839185,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.76,207.69
36,7237,43.837248,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.75,213.44
37,7438,43.788545,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.73,219.18
38,7639,43.750361,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.80,224.98
39,7840,43.727198,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.73,230.71
40,8041,43.653929,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.74,236.46
41,8242,43.630168,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.86,242.33
42,8443,43.579050,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.78,248.11
43,8644,43.555304,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.74,253.85
44,8845,43.502645,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.79,259.64
45,9046,43.427895,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.84,265.49
46,9247,43.418551,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.76,271.25
47,9448,43.358325,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.77,277.02
48,9649,43.271108,40.387958,5.000000,False,1,6,focused_fire,"0x233c","",5.82,282.85
