# --- Attack Parameters ---
# {
#     "attack_type": "bandit",
#     "executable": "./resources/execution_files/liveness_Vit_mnn",
#     "image": "/model_deploy_execution_attack/resources/filtered_images/n006093-0256_01.jpg",
#     "hooks": "/model_deploy_execution_attack/hook_config/liveness_Vit_mnn_hook_config.json",
#     "model": null,
#     "models": "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn",
#     "iterations": 150,
#     "l_inf_norm": 20.0,
#     "missing_hook_penalty": 10.0,
#     "margin": 0.001,
#     "enable_stagnation_decay": true,
#     "learning_rate": 20.0,
#     "lr_decay_rate": 0.97,
#     "lr_decay_steps": 50,
#     "stagnation_patience": 20,
#     "min_loss_delta": 0.001,
#     "enable_dynamic_focus": false,
#     "evaluation_window": 10,
#     "boost_weight": 10.0,
#     "non_target_weight": 1.0,
#     "satisfied_weight": 3.0,
#     "satisfaction_threshold": 0.01,
#     "satisfaction_patience": 3,
#     "raw_args_template": null,
#     "workers": 64,
#     "output_dir": "/model_deploy_execution_attack/attack_results/liveness_Vit_mnn_bandit_n006093-0256_01_20250911-161626",
#     "fd_eta": 0.1,
#     "prior_exploration": 0.1,
#     "prior_size": 32,
#     "prior_lr": 0.1,
#     "adam_beta1": 0.9,
#     "adam_beta2": 0.999,
#     "adam_epsilon": 1e-08,
#     "model_paths": [
#         "/model_deploy_execution_attack/resources/models/liveness_Vit.mnn"
#     ]
# }
# -----------------------

iteration,total_queries,loss,best_loss,lr,is_successful_iter,num_satisfied_hooks,total_hooks,attack_mode,focus_targets,hook_details,iter_time_s,total_time_s
1,4,0.352342,0.167393,20.000000,False,0,1,static,"N/A","",3.62,5.25
2,7,0.357635,0.167393,20.000000,False,0,1,static,"N/A","",3.59,8.86
3,10,0.378868,0.167393,20.000000,False,0,1,static,"N/A","",3.60,12.47
4,13,0.339229,0.167393,20.000000,False,0,1,static,"N/A","",3.58,16.07
5,16,0.310308,0.167393,20.000000,False,0,1,static,"N/A","",3.58,19.66
6,19,0.317688,0.167393,20.000000,False,0,1,static,"N/A","",3.57,23.25
7,22,0.306260,0.167393,20.000000,False,0,1,static,"N/A","",3.60,26.87
8,25,0.310583,0.167393,20.000000,False,0,1,static,"N/A","",3.56,30.44
9,28,0.277322,0.167393,20.000000,False,0,1,static,"N/A","",3.57,34.03
10,31,0.280131,0.167393,20.000000,False,0,1,static,"N/A","",3.58,37.62
11,34,0.255844,0.167393,20.000000,False,0,1,static,"N/A","",3.61,41.24
12,37,0.273347,0.167393,20.000000,False,0,1,static,"N/A","",3.57,44.82
13,40,0.262607,0.167393,20.000000,False,0,1,static,"N/A","",3.59,48.43
14,43,0.276125,0.167393,20.000000,False,0,1,static,"N/A","",3.61,52.05
15,46,0.270202,0.167393,20.000000,False,0,1,static,"N/A","",3.61,55.68
16,49,0.245275,0.167393,20.000000,False,0,1,static,"N/A","",3.60,59.29
17,52,0.249438,0.167393,20.000000,False,0,1,static,"N/A","",3.59,62.90
18,55,0.227149,0.167393,20.000000,False,0,1,static,"N/A","",3.60,66.51
19,58,0.230294,0.167393,20.000000,False,0,1,static,"N/A","",3.58,70.10
